omega_c	mmH1	mmH2	mmH3	mmA0	mmHch	lam1	lam7	m11	aDM	WH1	WH2
3.2061039542858574E-05	1.2509000000000000E+02	1.4502619623591016E+02	6.6174158133181811E+02	6.6932752337275417E+02	7.1520012974049894E+02	8.3610746623301289E+00	7.9521795300078475E+00	2.8267374436961195E+01	-9.0356861203455563E-01	2.1234150224082558E-03	3.5780723310878228E-03
2.1065065801088430E-05	1.2509000000000000E+02	1.6018060912071292E+02	9.2855603814989149E+02	9.3016366106931298E+02	1.1148466449998537E+03	8.4454400544732060E+00	1.1567631477614693E+01	9.3306853734099704E+01	-1.4267669676926178E+00	3.1414168148675390E-04	6.5288592886561886E-02
1.4262933452046807E-05	1.2509000000000000E+02	1.3894367552929265E+02	2.7720779843032722E+02	2.8522992053312709E+02	3.6781396312537322E+02	1.0696349553482770E+01	1.0549958023824709E+01	7.0472263739198567E+01	-8.1601251290795807E-01	2.5552444422117225E-03	2.9463919107114720E-03
1.9952368738098630E-05	1.2509000000000000E+02	1.4246237936694752E+02	3.4730640780055262E+02	3.4972540687291200E+02	7.8122114815340433E+02	4.9185685774397889E+00	1.3021259776186785E+01	9.1689784516901611E+01	-4.3574557658377921E-01	4.3151474347264650E-03	1.0146044767766710E-03
2.7946208667138710E-05	1.2509000000000000E+02	1.5522299975084746E+02	6.4894284433636017E+02	6.5696590215292099E+02	8.2240592486802768E+02	3.2690682131653035E+00	1.1497133578405312E+00	2.9442869395223852E+01	-4.0384012031003214E-01	4.4337198790137177E-03	9.5885693045334578E-04
3.8712480841344034E-05	1.2509000000000000E+02	1.2764764506410698E+02	4.5067188730494672E+02	4.5202352490835989E+02	1.0332020733892928E+03	3.8003052736168286E+00	9.1525216103310325E-01	1.3776606163371637E+01	-1.1282370651563256E-01	5.1414813678811394E-03	6.4603927217797935E-05
2.6697228081815443E-05	1.2509000000000000E+02	1.4062427032918401E+02	8.8698044472233414E+02	8.9340099019156821E+02	9.4779121051439608E+02	9.5696538240973155E+00	4.8148805738961702E+00	8.0016326777178946E+01	-7.2039699253893463E-01	3.0316922074332198E-03	2.4460802766887060E-03
1.0849605223560583E-04	1.2509000000000000E+02	1.5844588187135565E+02	7.8856857087862153E+01	8.3916646299844913E+01	8.9027853188583563E+01	1.3470144219775753E+01	5.8802747291420925E+00	7.6420850131391020E+01	-1.5333305851503560E+00	2.1827442062795653E-04	6.3915511116196888E-03
3.3066801737645374E-05	1.2509000000000000E+02	1.2900844075821269E+02	5.5086285425390247E+02	5.5836692477500389E+02	8.2512060160521446E+02	8.9409133194204937E+00	5.8770043835402486E-01	2.4290502756503646E+01	-6.9480987433227126E-01	3.1579044794217423E-03	2.1117649847095495E-03
2.1235912934591594E-05	1.2509000000000000E+02	1.4909133657455507E+02	3.8126190911571587E+02	3.8456093383234042E+02	1.0511627354664556E+03	6.0682151982412744E+00	6.5073594661463794E+00	2.9571528163073364E+01	-4.9849738252331055E-01	4.0633313202405206E-03	1.3629309914666833E-03
2.4926928107750214E-05	1.2509000000000000E+02	1.4447234023721066E+02	8.8499284569872214E+02	8.9303838579591297E+02	9.4263842966996060E+02	3.8036581736540693E+00	8.4260418783528923E+00	9.7902080774261648E+00	-4.1314065199312444E-01	4.3998601105455773E-03	9.3106461889904378E-04
1.8954227940564896E-05	1.2509000000000000E+02	1.5642902257836380E+02	5.8449290219437933E+02	5.9392255976047488E+02	1.1081045798762257E+03	1.9460875675762479E-01	9.8604396044092439E+00	1.4946104847800967E+01	-1.0734091703574755E-01	5.1474605028317966E-03	7.1832936871271425E-05
1.2352047231370446E-05	1.2509000000000000E+02	1.3777442697482391E+02	8.5088129094842873E+02	8.5477986508737308E+02	1.6475454041722905E+03	1.3045853853107362E+01	8.8186741804325361E+00	5.7782905737302691E+01	-1.4370798021140827E+00	3.0002198267907644E-04	5.4079378102618201E-03
1.5106100013428524E-05	1.2509000000000000E+02	1.7463156146829090E+02	8.5795837613193248E+02	8.5944902442370039E+02	1.2333774591718695E+03	5.0756008661238479E+00	6.1869215513052982E+00	1.6411880666116197E+01	-9.3504702130845374E-01	1.9718560961321575E-03	3.1741480400102234E-01
1.1614138628826518E-05	1.2509000000000000E+02	1.4321749694479979E+02	9.1280553474221631E+02	9.2087650990154430E+02	1.4771927909120882E+03	7.8474613076762569E+00	1.2629994353898796E+01	5.6876160066517144E+01	-4.0362103808713323E-01	4.4345103233222891E-03	8.8317355474623171E-04
1.9468262652533478E-05	1.2509000000000000E+02	1.4953402993397975E+02	5.0155462112815798E+02	5.0917423410302689E+02	9.4762915144564079E+02	2.8846225932168879E+00	1.2719912850027862E+01	5.9076495052350921E+01	-1.2877850972865681E+00	6.0066028796838073E-04	5.5139664144715919E-03
1.0821138475776603E-05	1.2509000000000000E+02	1.6465452235093551E+02	9.2356012797614562E+02	9.2693785298938758E+02	1.5679549918593630E+03	8.4073872757644335E+00	1.2778421828280399E+01	1.3072487087954062E+01	-8.5986937571989608E-01	2.3375227921120941E-03	1.4893856600342831E-01
1.4167594406021266E-05	1.2509000000000000E+02	1.6525665438663526E+02	2.9281073005069550E+02	2.9282421353870268E+02	4.3567056468952012E+02	9.9639773520938935E+00	2.2765401764663591E+00	9.1178001620889646E+01	-6.5311192531162088E-01	3.3609145730891000E-03	1.0194640622290044E-01
1.7728939473950454E-05	1.2509000000000000E+02	1.3079699859210615E+02	6.8798977850842743E+02	6.9493194551902445E+02	1.2887668372312405E+03	8.5542797973632236E+00	3.6416962241482440E+00	8.5770060975463153E+01	-1.4653648704167388E+00	2.6656982726415836E-04	5.1662100005069721E-03
1.7724011116812974E-05	1.2509000000000000E+02	1.6282528292669696E+02	5.9869571651736999E+02	6.0457967745819110E+02	1.4569422620380960E+03	7.2551795448899172E+00	2.4682546179593796E+00	4.1619742609849077E+01	-1.4250928305744504E+00	3.1653004808426669E-04	1.9813828563986777E-01
1.9403339462650932E-05	1.2509000000000000E+02	1.3207917042789478E+02	7.1957293468041951E+02	7.1975662460539331E+02	1.3794243272530960E+03	9.1940008056787779E+00	2.0473140937962171E+00	3.2738424828154237E+01	-1.0958272590970091E+00	1.2555769795337189E-03	4.1724921671585386E-03
2.0075057027678481E-05	1.2509000000000000E+02	1.4553417819494575E+02	3.3685933779313200E+02	3.4297571502764509E+02	4.3896737507962035E+02	6.7387965421373011E+00	7.2878483487236529E+00	1.9057312452261016E+01	-8.5937548579859691E-01	2.3399619104079992E-03	3.3383766545040318E-03
1.3850669832119548E-05	1.2509000000000000E+02	1.3620476354352886E+02	8.3731084302408192E+02	8.3986954092042026E+02	1.5808660023523803E+03	1.8887537757813715E+00	1.5499855914385923E+00	9.2893012585068590E+01	-6.4663444808996418E-01	3.3920787651684796E-03	1.9756607584105628E-03
3.4174560755297856E-05	1.2509000000000000E+02	1.6075161533149966E+02	5.0659359752041917E+02	5.1495440810218190E+02	7.0847850095409831E+02	9.5708216970184914E+00	3.4918987733274225E+00	5.3669125913022604E+01	-1.8460974550286835E-01	5.0365174631867137E-03	3.7405479401284767E-03
1.4500984246685642E-05	1.2509000000000000E+02	1.7440242056158951E+02	5.4055422646484999E+02	5.4604861532619623E+02	1.1127921340813823E+03	9.6781576165827712E+00	1.2235523888345586E+01	9.8724470738658905E+00	-2.8860135255628050E-01	4.8002822720533229E-03	3.9324695746584960E-02
2.0437824946177075E-05	1.2509000000000000E+02	1.3436778659820453E+02	6.8032597477097340E+02	6.8239088531229220E+02	1.2741059112474816E+03	3.0929190608639825E+00	5.5188985011628358E+00	2.5809520982582832E+01	-1.4246530817883722E+00	3.1716185214248889E-04	5.2544232727547721E-03
3.4997313202326728E-05	1.2509000000000000E+02	1.3818270018855702E+02	5.0356849951370077E+02	5.0619097553947512E+02	8.5422841748419603E+02	8.6054955838739371E+00	2.6364881979937147E+00	2.8209591645379362E+01	-8.8581099847611910E-01	2.2099733291073126E-03	3.3119263112578652E-03
2.4440036775609623E-06	1.2509000000000000E+02	1.5951519739476277E+02	1.4735927674796397E+02	1.5281011939179623E+02	4.7585136710007271E+02	5.0063764116290841E+00	1.1048573226690561E+00	1.9126188366732649E+01	-1.0669355940068792E+00	1.3752826663564952E-03	4.8949386770616565E-03
2.0397337843742045E-05	1.2509000000000000E+02	1.5593178875705311E+02	7.0763069324085052E+02	7.1735593090176394E+02	9.7852159437188948E+02	8.4653346655728914E+00	9.5747530910068901E-01	4.0402756951471211E+01	-1.0419031265610474E+00	1.4826104753387118E-03	4.6500545637003761E-03
1.4990388034998551E-05	1.2509000000000000E+02	1.6317052152771527E+02	5.9046676128193121E+02	5.9489511249349232E+02	1.4683180888268716E+03	1.3926159232215097E+01	9.7730246337470721E+00	4.2146556726259433E+01	-3.4073770996054220E-01	4.6471108865368321E-03	2.3911447393918237E-02
1.5582055130703833E-05	1.2509000000000000E+02	1.3483476652208006E+02	6.5634185327512296E+02	6.6273244264662844E+02	1.3785295096358886E+03	1.2068472582273404E+01	1.2856167950460764E+01	1.3319843430221008E+01	-1.1789819080492046E+00	9.3942964637025830E-04	4.6015605448282955E-03
2.4059407734746178E-05	1.2509000000000000E+02	1.2605659136515418E+02	6.5145442881689155E+02	6.6053828939820562E+02	9.8426298556582219E+02	1.0460815110784402E+01	1.3550711786630896E+00	7.1649115401622424E+01	-7.1723369844213691E-01	3.0473482641096275E-03	2.1743019952830123E-03
1.8251411609559996E-05	1.2509000000000000E+02	1.6610743558003449E+02	6.6111342809680548E+02	6.6769226696700434E+02	1.0371987823337313E+03	1.0463684190606552E+01	8.2676039148436875E-01	2.1095225200101371E+01	-1.0101885474496175E+00	1.6229627983124588E-03	2.1414453388736313E-01
1.4523426813118566E-05	1.2509000000000000E+02	1.5771150400905941E+02	6.2940863626050236E+02	6.3418127576549603E+02	1.2054202304945422E+03	4.7860478579467385E+00	1.2542213248667407E+01	8.9944968855448508E+01	-7.8245513977875980E-01	2.7227178342939351E-03	3.1364724494391894E-03
2.2864058928011518E-05	1.2509000000000000E+02	1.5321213438009943E+02	5.2565776271543359E+02	5.2897820035413758E+02	9.0125798999856124E+02	6.2552886972926967E+00	6.4733907744164529E+00	9.7072843249921149E+01	-7.3888211745290666E-01	2.9399651964320283E-03	2.7796578336842523E-03
1.1452100411460383E-05	1.2509000000000000E+02	1.3126624481961889E+02	8.3220304114846647E+02	8.4049086705804370E+02	1.6094278478806036E+03	1.3522674040972568E+01	7.5938324231160026E+00	2.3047711499988900E+01	-8.4980818661487156E-01	2.3872788288101343E-03	2.9582779753425806E-03
1.2845299632098482E-05	1.2509000000000000E+02	1.3580443320750931E+02	8.4052490223689233E+02	8.4249473982141103E+02	1.6996215412158620E+03	1.3123814426280470E+01	5.6711041528597024E+00	4.6642540764828468E+01	-3.4697140505043822E-01	4.6273519350269942E-03	6.2746579139573021E-04
1.8872165937668823E-05	1.2509000000000000E+02	1.2717616920378347E+02	8.9032042233288303E+02	8.9254757654040463E+02	1.2291174017261328E+03	1.1613864256215219E+01	1.6703115237738526E+00	9.1605412326103732E+01	-6.5548931933501731E-01	3.3494487795689850E-03	1.8866456223929084E-03
5.3881317020949763E-06	1.2509000000000000E+02	1.5712368670401801E+02	2.6428809799919281E+02	2.7231004948835357E+02	3.3659158879266658E+02	9.8067611877372300E+00	1.0780930133294746E+01	5.4933251767388199E+01	-9.6625719723780290E-01	1.8244666683124708E-03	4.2555109991798618E-03
1.4373479184677211E-05	1.2509000000000000E+02	1.5669190353244633E+02	3.8130359734934922E+02	3.8810807834756935E+02	9.1302404928161945E+02	1.2747443943958469E+01	1.2712953007506650E+01	3.7991164478003590E+01	-2.8766781479025050E-01	4.8028223897763440E-03	5.0462205387247151E-04
2.3475446887902417E-05	1.2509000000000000E+02	1.6405431084208391E+02	5.6020586290872006E+02	5.6092815628318510E+02	1.1988086707651655E+03	1.3607639798106456E+01	7.5011664313269621E+00	3.0226121413161106E+01	-1.3859489156207598E+00	3.7995491610564377E-04	2.3372003636373023E-01
4.2188294391966903E-05	1.2509000000000000E+02	1.4820720513883848E+02	5.1347897139539896E+02	5.1730893025980754E+02	7.6976565179404133E+02	8.8799844186659822E+00	4.1467001293072006E+00	6.7962454126664653E+01	-1.5605000745498681E+00	2.1179776173158772E-04	5.9261590578739134E-03
2.2971122608939654E-05	1.2509000000000000E+02	1.5144739479509994E+02	4.7463772074535382E+02	4.7811924764798920E+02	6.7307690299259355E+02	3.3864057893335850E+00	1.2524792911123853E+01	4.7352961039800645E+00	-1.1501127579997843E+00	1.0440750855388787E-03	5.0472285290874492E-03
2.9956188298002495E-05	1.2509000000000000E+02	1.3787001580516809E+02	6.9602095477563375E+02	7.0059677320560297E+02	8.3911120667546584E+02	8.7621678595720631E+00	1.1684908828877335E+01	2.8666668560200680E+01	-2.0925937972198150E-01	4.9892854384201010E-03	2.3776385972960266E-04
3.0490622306981707E-05	1.2509000000000000E+02	1.4480944455044317E+02	3.6400642116274986E+02	3.6508213283730771E+02	6.8730469538704710E+02	1.2385710760525294E+01	5.6976533422235640E+00	3.7577510291979422E+01	-9.4559976624898057E-01	1.9216712107820190E-03	3.8065871548933978E-03
1.4749114396699789E-05	1.2509000000000000E+02	1.7083045082355869E+02	7.2389389042458208E+02	7.3014046892064641E+02	1.2116495746009282E+03	6.2949397383699834E-01	4.2199534657038527E+00	8.1976623846672766E+01	-1.0368907113257850E+00	1.5044791934337651E-03	3.0319704613722054E-01
4.6758878419730492E-06	1.2509000000000000E+02	1.6339510400622390E+02	1.9212703543814226E+02	1.9998160418122148E+02	1.9288785073109335E+02	7.3565790030903078E-01	1.1619337694868138E+01	8.7762669210677345E+01	-6.8334526329415102E-01	3.2140928791419719E-03	8.8278589468622298E-02
1.5832632753674411E-05	1.2509000000000000E+02	1.5212054481047696E+02	3.4268768117422599E+02	3.4728761738039913E+02	4.8609113545906320E+02	2.2378283138097399E+00	1.0413244293589724E+01	5.6734966348733273E+01	-1.0979796394961514E+00	1.2468483207524882E-03	4.8227687728207369E-03
1.4940372263261125E-05	1.2509000000000000E+02	1.2936781648667429E+02	6.4842874784880723E+02	6.5749186002998238E+02	1.5152251363569987E+03	1.0065449689079751E+00	3.9092084880029820E+00	3.1300196926249285E+01	-7.1142792956585599E-01	3.0760468996149301E-03	2.2024062876173996E-03
2.9771625197341699E-05	1.2509000000000000E+02	1.2613286547333136E+02	8.8489383698203312E+02	8.9010896686935280E+02	9.3770431382009031E+02	3.2071909233495552E+00	4.7379091742625032E+00	6.3364720163105389E+01	-3.2103575612019375E-02	5.1996306773502863E-03	5.1881541714637273E-06
2.4764145160958803E-05	1.2509000000000000E+02	1.4954990774988192E+02	4.1819366792598447E+02	4.2808256432324771E+02	8.9933573000567776E+02	3.3467947514945617E+00	1.2091228639144092E+01	8.4560674303938015E+01	-1.8779986293412154E-02	5.2030144730411147E-03	2.1091603474697415E-06
3.3715748263502203E-05	1.2509000000000000E+02	1.3417624330027320E+02	3.1604032729102317E+02	3.2535894707560493E+02	6.1702452686942388E+02	5.5164937826415961E-01	6.9489629807178686E+00	8.9151780184429043E+01	-3.5731719755332603E-01	4.5939019450942486E-03	6.5577268029062396E-04
2.9758254395343372E-05	1.2509000000000000E+02	1.3279662362114834E+02	7.5904611754652399E+02	7.5985535852138673E+02	9.5604323358556405E+02	9.3881476094891070E-01	5.4749649410019456E+00	2.0844791302385179E+01	-1.3857298165743031E+00	3.8035046184264172E-04	5.1251975137419454E-03
2.1546847435029993E-05	1.2509000000000000E+02	1.4066929428088446E+02	6.9796481199933442E+02	6.9935932157531352E+02	1.1781400974039641E+03	8.1736179884400306E-01	1.0783374229205481E+01	5.3157238382919338E+01	-1.4439189456007595E+00	2.9122281399445376E-04	5.5326135541837376E-03
2.9430376302603198E-05	1.2509000000000000E+02	1.3370011173511395E+02	5.0941582078086952E+02	5.1016622652773106E+02	8.7312035175185679E+02	5.2376969624020608E+00	1.2849062448157492E+01	1.8664095208823724E+01	-7.2187785550351091E-01	3.0243584984754159E-03	2.3322827660035546E-03
3.7108955151921743E-06	1.2509000000000000E+02	1.3540238404582831E+02	1.4765263707267707E+02	1.5648393816150906E+02	3.6231015278599693E+02	8.4680040018484011E+00	1.0805070743665597E+01	3.6632535040207458E+01	-7.0889532359147223E-01	3.0885505689590312E-03	2.2927480445706070E-03
2.2592933816330997E-05	1.2509000000000000E+02	1.5271384646461524E+02	4.4352450351860585E+02	4.5323183080797634E+02	9.9467754594268172E+02	1.1596457217958038E+01	2.4685289809333759E+00	7.0316491936015183E+01	-3.8979775179390841E-01	4.4837078943482577E-03	8.8208228642236289E-04
1.1891712918486774E-05	1.2509000000000000E+02	1.6954707718583620E+02	7.9935428926225484E+02	8.0601718421839973E+02	1.6456977946663731E+03	8.4399965000990758E+00	2.7300663056923384E+00	4.9081995615773835E+01	-1.3622552062030540E+00	4.2530310187864412E-04	3.6436084371402988E-01
4.1254878716185314E-05	1.2509000000000000E+02	1.6000619512667703E+02	5.5027447775950395E+02	5.5199480191431689E+02	6.0904650863215625E+02	6.6311098734527398E+00	4.9814271459735124E+00	6.2400547698792330E+01	-3.6455626992740409E-01	4.5700156075982488E-03	5.6010654597606329E-03
4.0250429947553609E-05	1.2509000000000000E+02	1.4794881488251445E+02	4.9742202686491521E+02	5.0653466566770095E+02	5.4682380915471538E+02	3.7649689328227978E+00	3.8462492295290573E+00	8.1673791319445613E+01	-5.1403441224734037E-01	3.9975288785884929E-03	1.4303594371232308E-03
1.8235993100343183E-05	1.2509000000000000E+02	1.6033193395173268E+02	7.4972357749926095E+02	7.5399010443780116E+02	1.2231363522229419E+03	1.3353117970774470E+01	1.7774465784791142E+00	6.6877559485788254E+01	-2.9175904294537292E-01	4.7916363200797129E-03	6.6982874313231931E-03
1.6181854574287030E-05	1.2509000000000000E+02	1.7271167448532844E+02	3.4255858142513716E+02	3.5032032641597107E+02	8.3589135389118042E+02	7.2809775723055834E+00	3.6979223668565617E+00	3.2606379538591199E+01	-2.5793602437370899E-01	4.8798550975034010E-03	2.9264232432361616E-02
2.0527558938107879E-05	1.2509000000000000E+02	1.6573274928096811E+02	4.8928658978049020E+02	4.9205212106092466E+02	7.4071314013130643E+02	1.1814774104633729E+01	1.2567820470439187E+01	9.6211836320912397E+01	-1.2389642337817648E+00	7.4122840741660796E-04	2.5815144488016734E-01
1.5026199315645805E-05	1.2509000000000000E+02	1.4447470949855852E+02	8.2704401871983157E+02	8.3053238617281079E+02	1.4115739353753506E+03	1.9336006253182894E+00	2.2780452188933480E+00	4.7373810966673219E+01	-1.1090672243608712E+00	1.2023167925305001E-03	4.6298154169883352E-03
1.2370214584969297E-05	1.2509000000000000E+02	1.7174226500791139E+02	8.5135172316867477E+02	8.5496996662810909E+02	1.6430786481560576E+03	2.4291782125035200E-01	3.8839917121846190E-01	7.2548941019712458E+01	-2.5790880970866770E-01	4.8799221312194364E-03	2.7906858245607426E-02
2.1817254250293275E-05	1.2509000000000000E+02	1.4237325156368468E+02	4.9249751793336941E+02	4.9760541223343716E+02	1.2652303185850524E+03	1.0581217096783787E+01	1.1675945155497615E+01	7.9842872242370095E+00	-5.8681957600688284E-02	5.1875996426937838E-03	1.9576284216938969E-05
1.9014387552639711E-05	1.2509000000000000E+02	1.4083747181299492E+02	3.6175640025723555E+02	3.7016516208656373E+02	4.9830351348421698E+02	3.4173644744406291E+00	1.1201923639467880E+01	4.5566489078368285E+01	-6.8877322041002242E-01	3.1875216575991332E-03	2.2741505039262865E-03
