omega_c	mmH1	mmH2	mmH3	mmA0	mmHch	lam1	lam7	m11	aDM	WH1	WH2
4.5584244697076149E-05	1.2509000000000000E+02	1.5508355363659263E+02	7.3261397824744415E+02	7.3295414407875114E+02	8.1107177038726945E+02	9.6497316642895947E-01	2.5123091690299608E+00	7.5581755266795753E+01	-7.7292415534199199E-01	2.7703044761111114E-03	3.0246790595564988E-03
1.7199905968755627E-04	1.2509000000000000E+02	1.6241023569164810E+02	3.8719408164601498E+02	3.8904947366055541E+02	4.0660451834863261E+02	1.1856237413620686E+01	1.9910664505749320E+00	3.5982379029962409E+01	-1.0678678414791642E-01	5.1480484536068410E-03	2.1299980006620972E-03
7.2509713439475085E-07	1.2509000000000000E+02	1.3230118797418251E+02	1.3709243358443138E+02	1.4548499929042765E+02	8.5186384404164914E+02	1.2151590097160819E+01	9.3173115346661355E+00	3.1213165576668999E+01	-1.0095866546752301E+00	1.6256704649682274E-03	3.7878993972667047E-03
5.4691259349419567E-05	1.2509000000000000E+02	1.4593196855818945E+02	3.5253341542674855E+02	3.5801215804089429E+02	7.8329426731602030E+02	7.2183845201127150E+00	4.2116853906361778E+00	1.1687168180331200E+01	-8.4713212908794522E-01	2.4005355319799506E-03	3.2768027486803136E-03
1.0654695457480957E-04	1.2509000000000000E+02	1.2849128333931850E+02	3.1727830044332813E+02	3.1857158340447194E+02	6.0932918873584322E+02	7.7958185032456253E+00	8.9959562298357270E+00	2.6651840830990970E+01	-8.0952698451664840E-01	2.5875812144302559E-03	2.6892203015104516E-03
3.5520016642582371E-05	1.2509000000000000E+02	1.2559427676201997E+02	4.4785184878755911E+02	4.5102858065675412E+02	1.2126869499509628E+03	8.1798729872702971E+00	9.4449576875869905E+00	2.1709395232009420E+01	-1.1056740546315806E+00	1.2158672988176029E-03	4.0051857881848131E-03
2.7524025261232575E-04	1.2509000000000000E+02	1.6330331741670767E+02	9.1715470627749085E+01	9.6870950631271555E+01	6.5430026138401604E+02	9.9662188555422322E+00	1.1547515185665112E+01	9.5793148300514162E+00	-4.3769054592046475E-01	4.3077026036312006E-03	3.9247739719425613E-02
2.2526350849521311E-05	1.2509000000000000E+02	1.3278139475081647E+02	6.2030066874357908E+02	6.2630259332540572E+02	1.2163562076940930E+03	1.3083029133166667E+01	9.9988979598036494E+00	1.5692304755883434E+01	-1.3798357342593719E+00	3.9115870615352195E-04	5.1131225854894949E-03
9.5740062304859624E-05	1.2509000000000000E+02	1.2529200146837253E+02	2.9862620930589094E+02	3.0182506808164766E+02	7.9699342523095834E+02	1.2863475041260699E+01	8.1696600023981460E+00	8.5984738652121621E+01	-7.2493969184270757E-03	5.2045129547080198E-03	2.6285192424622771E-07
2.2325984427805791E-06	1.2509000000000000E+02	1.2601309478247683E+02	2.0076851567754920E+02	2.0848430670727248E+02	7.3680462808665106E+02	1.1790245709237755E+01	1.3801422774093888E+01	3.2695322474322893E+01	-1.2289545423189918E-01	5.1297359053167303E-03	7.5600000824575401E-05
1.6816645428087935E-05	1.2509000000000000E+02	1.2634117888732403E+02	7.9925110258592804E+02	8.0149488369072549E+02	1.4560292494045707E+03	9.2025323304825140E+00	4.4423976229235516E+00	8.6132278541630271E+01	-6.2944338027926738E-01	3.4742171700300447E-03	1.7480792715650038E-03
3.3071381357115648E-05	1.2509000000000000E+02	1.7228193344805015E+02	4.5636371881997383E+02	4.6102664589929702E+02	1.2404418218836383E+03	2.3201113636699096E+00	8.6850205768761306E+00	8.7658278241128798E+01	-3.0786229438078760E-01	4.7462595202204250E-03	4.0454046801804547E-02
3.5118715906438323E-05	1.2509000000000000E+02	1.6177643615054268E+02	4.9503678281094727E+02	4.9880608802605701E+02	1.0069084286954759E+03	6.7242171668560324E+00	9.8143724475588510E+00	1.7803017173336361E+01	-3.4347842773514303E-01	4.6384605421895221E-03	1.8416870838864882E-02
9.1353031041718720E-05	1.2509000000000000E+02	1.5140924854420092E+02	4.0316745399179285E+02	4.0544680842452067E+02	5.6207672046128505E+02	9.9361135739069955E+00	1.2096151951279563E+00	9.9057462786351081E+01	-7.8825395394248854E-01	2.6937615587257556E-03	3.0452665818840492E-03
3.5739487353744456E-05	1.2509000000000000E+02	1.5162867359111956E+02	4.5218060179715076E+02	4.5735676281031073E+02	1.0725981712446539E+03	9.4116327149847667E-01	5.4787843721819964E+00	8.6197226742840016E+01	-5.5540497775671538E-01	3.8164203844925733E-03	1.6862071734328994E-03
3.4160803488506941E-05	1.2509000000000000E+02	1.5362337716242922E+02	5.6149972742958926E+02	5.6900666820770448E+02	8.6168616721950775E+02	1.9835765206644203E+00	6.7304040470302118E+00	1.2487532971188209E+01	-7.9246375526528690E-02	5.1734818037344286E-03	3.8511313500752455E-05
4.0879340602593763E-05	1.2509000000000000E+02	1.7349428016539864E+02	4.9262526651966635E+02	4.9699542827764316E+02	8.8974484165187232E+02	2.6996543646788478E+00	8.5706488654346433E+00	9.4942591964240464E+01	-2.0692115240433928E-01	4.9940056357534249E-03	1.9683857895424414E-02
3.7144772730865073E-06	1.2509000000000000E+02	1.7496273148720746E+02	2.0062522620457469E+02	2.0951163040916978E+02	8.3065597986833006E+02	3.5526742694213400E+00	1.2269010670003020E+01	3.5645237976054304E+01	-4.5227220967779380E-01	4.2511248933888275E-03	9.4955782216109813E-02
2.0426312257926077E-05	1.2509000000000000E+02	1.4089411913609325E+02	8.2766163338798174E+02	8.3232909255769528E+02	1.1662105595768478E+03	3.5757431072535661E+00	4.5620545750772834E+00	3.3571566352886876E+01	-3.4967015975137494E-01	4.6187049382136296E-03	6.6097468082672230E-04
3.5299823994306948E-03	1.2509000000000000E+02	1.6944256074385370E+02	1.1876876720635629E+02	1.2029352117343504E+02	1.3820192221934064E+02	7.8001404257957541E+00	3.8429101698766042E+00	8.9986229751718341E+01	-2.8441638134205394E-01	4.8116123056391900E-03	2.9787012788504656E-02
5.0004895229692166E-05	1.2509000000000000E+02	1.6304782890541378E+02	3.4419062556428395E+02	3.5378402162519467E+02	1.1945521840101817E+03	1.3146947491842763E+01	1.2682717353749423E+01	6.6692074441207609E+01	-7.5697360841597550E-01	2.8498836638901092E-03	9.9041067231213753E-02
3.7978455722236709E-05	1.2509000000000000E+02	1.2839634436258410E+02	5.4100504796533141E+02	5.4729918416929388E+02	8.2247687809750289E+02	5.9068669651666967E+00	1.3762124008714279E+01	1.0013954041997881E+01	-1.1093050034082919E-01	5.1435790363005109E-03	6.2833485080548699E-05
7.6439066217110345E-05	1.2509000000000000E+02	1.6708672408494948E+02	5.5119691165219842E+02	5.5226715233282516E+02	6.3057857308563700E+02	1.2358450985075185E+01	6.1583562422815508E+00	9.1713675408956433E+01	-4.2276633111720718E-01	4.3642003033224448E-03	5.4389020907582172E-02
4.6710339341729962E-04	1.2509000000000000E+02	1.5054747364659676E+02	1.0365093529860067E+02	1.1149340780521436E+02	1.5689448830992657E+02	4.6774802810407614E+00	9.5375336679804743E+00	5.8725513706787268E+01	-3.7282088005972347E-01	4.5422684708157877E-03	7.9885288777295461E-04
3.0875743456670655E-05	1.2509000000000000E+02	1.2513940100482172E+02	5.3293526842395545E+02	5.3324492472840689E+02	1.3725568252720668E+03	6.1950437449361404E+00	9.7304092480011324E+00	8.7229229106674538E+01	-1.4355202034355257E+00	3.0209168813540238E-04	4.9046436596898437E-03
2.9241695775446816E-05	1.2509000000000000E+02	1.3676237693987431E+02	4.9253531989759546E+02	5.0067765622431301E+02	1.0759366954331922E+03	6.6460067561576164E+00	1.2761224423284281E+01	3.8908234511459355E+01	-7.8306214618329550E-01	2.7196867670025533E-03	2.7197047892179270E-03
4.5306558111170780E-05	1.2509000000000000E+02	1.4815293152415330E+02	4.8749577185953768E+02	4.9145285424378363E+02	7.9067181648717815E+02	1.2963846026763248E+01	4.3398298951982657E+00	1.0951712754532561E+01	-1.0877664151667503E+00	1.2885043559899153E-03	4.6465002201103792E-03
1.4321714689762816E-05	1.2509000000000000E+02	1.4321285714229703E+02	8.4538794038602521E+02	8.5025949159649178E+02	1.4658659584428492E+03	7.9102349563549437E+00	1.0017436070841477E+00	7.8553947538861053E+01	-8.9850238262626347E-01	2.1480395887384963E-03	3.5046894459265614E-03
4.6160091636479233E-05	1.2509000000000000E+02	1.5514025001710758E+02	7.7585459525038243E+02	7.8077234311530947E+02	8.0858333588511846E+02	7.0214807296737467E+00	5.0569390793130449E+00	5.4785242211904958E+01	-6.9293803553894340E-01	3.1670953342476291E-03	2.5326239733653752E-03
7.5346300896392282E-05	1.2509000000000000E+02	1.6737864940455586E+02	3.6687744889262945E+02	3.7063807659346520E+02	6.4888785821333897E+02	3.6904291838362950E+00	1.0672031612774370E+01	6.3085129163267617E+01	-4.2750946848441140E-01	4.3464020661464096E-03	5.6761810045646968E-02
7.3307772816131049E-04	1.2509000000000000E+02	1.2698308172645656E+02	1.1772356944518330E+02	1.2143638629998844E+02	6.5388557342993363E+02	2.0552213540092210E+00	2.1554962456484774E+00	1.6459750506775336E+01	-4.9973052737503187E-01	4.0581556558007366E-03	1.1641840075507840E-03
2.4784829245067824E-05	1.2509000000000000E+02	1.7275631331186105E+02	6.3173506240441236E+02	6.3950535176298831E+02	1.0346810342206998E+03	1.0615115464020108E-01	4.5083390051537835E+00	1.8555676595100984E+01	-4.0736455694717710E-01	4.4209583178714566E-03	7.0744370025268857E-02
2.7765969548029917E-05	1.2509000000000000E+02	1.5843837061508950E+02	5.4645758243112709E+02	5.4805315498637640E+02	1.3775415581779282E+03	4.3947051107393129E+00	1.1025719660206567E+01	6.5114449715295081E+01	-2.4156906513082577E-01	4.9190005550755001E-03	3.6279887046823439E-04
2.5658912870201526E-05	1.2509000000000000E+02	1.4366277756490408E+02	2.0256435519669409E+02	2.0739854596899755E+02	6.6256715311322694E+02	4.5287195487081622E+00	9.0322321521734050E+00	2.6177788792726485E+01	-1.7642631781501850E-01	5.0509522169535194E-03	1.7692464663587811E-04
6.6237776906366151E-04	1.2509000000000000E+02	1.3930944369292791E+02	7.5926141406375052E+01	8.3099952639592800E+01	3.3227155924880481E+02	4.9116345381418398E+00	1.2601130449818973E+01	1.4104059832684722E+01	-1.1472100856847653E+00	1.0549095144581841E-03	4.6270978032105156E-03
5.3889798950489506E-05	1.2509000000000000E+02	1.4731787124208540E+02	3.1153806846660467E+02	3.2087889079511109E+02	9.8772793651452662E+02	1.0940896141315295E+00	8.1531742135310434E+00	3.0933825382000684E+01	-1.5540585602433707E+00	2.1266721919793513E-04	5.8892609015422405E-03
7.7270768343409957E-05	1.2509000000000000E+02	1.4843068639825131E+02	2.7993101213589819E+02	2.8692210744457412E+02	1.0093827308897779E+03	2.1778350765247994E+00	1.1722101815241436E+01	8.3115750285850723E+01	-9.2004480005587830E-01	2.0437600081075619E-03	3.7575120373879944E-03
3.4390310735983488E-05	1.2509000000000000E+02	1.3112739915231123E+02	7.2971576213823437E+02	7.3315872504988624E+02	9.0229470778829182E+02	4.7265305069398744E+00	9.1108836297927809E+00	6.9728862279899815E+00	-6.3935460638337527E-01	3.4269659652321894E-03	1.8646444686766109E-03
1.1646678609555392E-03	1.2509000000000000E+02	1.5764433248474930E+02	8.9668345842356018E+01	9.6890256431368300E+01	9.4893965111064722E+02	1.1673201956028679E+01	1.0329069407204663E+01	6.3986069108818690E+01	-6.2609142314666621E-01	3.4901302335574782E-03	2.1657954633703003E-03
2.6873351145085731E-05	1.2509000000000000E+02	1.3621618234992314E+02	7.8448073660697821E+02	7.8495262638430700E+02	1.1016551923712973E+03	3.6573525612975253E+00	8.2940146014997804E+00	7.7669735078080436E+01	-3.4753150079236339E-01	4.6255619128651180E-03	6.3133908444477666E-04
2.8582965673229347E-05	1.2509000000000000E+02	1.6712828300444329E+02	4.6922619348355857E+02	4.7454031597103005E+02	1.3594903996258463E+03	4.2433981517997559E+00	5.0359765224791948E+00	5.9215666729125971E+01	-4.3839301358138960E-01	4.3050077975095285E-03	5.8402266421607028E-02
1.7166458016305849E-05	1.2509000000000000E+02	1.3048047434245726E+02	8.8380766261080635E+02	8.8989225639490974E+02	1.2782560190783142E+03	8.0812250481831018E+00	9.4546353696634231E+00	4.9693771879977442E+00	-9.1623765303686489E-01	2.0621049293127322E-03	3.2797265079614179E-03
2.2816826927880171E-05	1.2509000000000000E+02	1.6070320902575423E+02	7.3569634812217976E+02	7.3745554859165838E+02	1.2207256644827899E+03	6.9954570381415335E+00	1.1380930339023903E+01	3.2767603723224070E+01	-1.2233767801973554E+00	7.9012388686693568E-04	9.5467364905556906E-02
5.7707825530881442E-05	1.2509000000000000E+02	1.5618352226885665E+02	3.7837851346860572E+02	3.7905323701400926E+02	1.1667488646771521E+03	1.3402124811011424E+01	1.1778375874496239E+01	6.0687739638466262E+01	-4.4758852895865386E-01	4.2694432453798939E-03	1.1704001394330572E-03
6.9639699916790814E-05	1.2509000000000000E+02	1.4008882932519487E+02	1.6546068019953589E+02	1.7326167903061105E+02	7.0180091781159911E+02	6.8320315478053084E+00	5.1715916990635868E+00	2.2638591235800920E+00	-3.2842613006523202E-01	4.6852465352502735E-03	5.8254715011231710E-04
2.3626789788200711E-05	1.2509000000000000E+02	1.3952547539619519E+02	6.0898817268153107E+02	6.0925762102904628E+02	1.3819054829105296E+03	4.1500069381902023E+00	1.0329404928409218E+00	8.9971163570867461E+00	-6.4611740749004998E-01	3.3945614285205892E-03	2.0215483427682424E-03
9.8755744773383787E-04	1.2509000000000000E+02	1.3624064521373745E+02	1.4322625710313500E+02	1.4882135161609452E+02	2.9907446552490558E+02	1.3228562096100562E+01	2.2894158610093482E+00	9.7408210832815712E+01	-4.9709044446660933E-01	4.0692262840758614E-03	1.2379660552533057E-03
1.6309277914489845E-05	1.2509000000000000E+02	1.3932382459405522E+02	7.1976379187300984E+02	7.2810043806587373E+02	1.4087460916297259E+03	1.5901395661244819E+00	1.1948244947310650E+01	3.6420477127386476E+01	-1.1973693107668948E+00	8.7583013355003786E-04	4.8272743984175285E-03
4.7251032279902335E-05	1.2509000000000000E+02	1.4846005898513368E+02	3.9303464542284360E+02	3.9557409602011279E+02	1.0740532960389057E+03	6.3690349837155242E+00	4.7748271261690309E+00	7.6823777949355446E+01	-9.5009922388868973E-01	1.9003786856780251E-03	3.9287340750765636E-03
6.1512883662839059E-05	1.2509000000000000E+02	1.5458037171410879E+02	3.1883866841385077E+02	3.2481234575380211E+02	9.0517011338619989E+02	2.2960052923280774E+00	8.9687215339712427E+00	3.4502177770017724E+01	-1.1367670010835114E+00	1.0943472424262888E-03	5.0902495122541504E-03
2.9127207062500058E-05	1.2509000000000000E+02	1.3815496000060111E+02	7.2159342429209187E+02	7.2260472884988621E+02	1.0525573906966285E+03	8.3952537631128230E+00	6.4746931852654983E+00	7.7288578881085186E+01	-1.0436456126748281E+00	1.4750368903060059E-03	4.1238499070336233E-03
2.0393625711579621E-06	1.2509000000000000E+02	1.6876770531386029E+02	1.9215718765843528E+02	1.9807752655263874E+02	2.1952765210043995E+02	1.1180055564213569E+01	1.3078779339687330E+01	4.2028205231310892E+01	-9.3376763434768417E-02	5.1613622884671400E-03	3.1553531589852482E-03
1.0219754311265841E-04	1.2509000000000000E+02	1.6819409330907467E+02	3.2830699532213947E+02	3.2940170835210091E+02	7.3744698780935585E+02	1.0803913112498780E+01	1.2312999291817192E+01	5.2451929729176648E+01	-4.0568397055465422E-01	4.4270541587368281E-03	5.4451440964239366E-02
2.1335065598060358E-05	1.2509000000000000E+02	1.5528301147674816E+02	7.4527106652747420E+02	7.5337042852927482E+02	1.1010345589607182E+03	9.8941070347065594E+00	3.1830555349043830E+00	9.3379014888954828E+01	-3.4632199084514181E-01	4.6294243245518646E-03	7.1576469854510850E-04
5.2678094559835135E-06	1.2509000000000000E+02	1.3426677029928973E+02	1.6439612191840826E+02	1.6833283131864519E+02	7.6196891442498600E+02	3.5016325340613874E+00	8.5247867001335997E+00	4.1570333199841123E+01	-7.5215073689320089E-01	2.8739208286752004E-03	2.5038785948378966E-03
1.1594278320758341E-05	1.2509000000000000E+02	1.4535504497987455E+02	1.9574496701627268E+02	2.0091151380953914E+02	4.7588919672457928E+02	8.6098531146114006E+00	9.8600187602266764E+00	1.0079593936484118E+01	-1.1361260900895545E+00	1.0967907098551996E-03	4.7811024506738695E-03
2.5854230592010645E-05	1.2509000000000000E+02	1.4857338019730682E+02	8.6065892559041220E+02	8.6672892208524468E+02	1.0129809352396899E+03	1.7933054820137591E+00	7.5310571706998424E+00	7.0041264648102825E+01	-1.2382479371562303E+00	7.4343377603064637E-04	5.3083578665148569E-03
1.1380706780484834E-05	1.2509000000000000E+02	1.5798483000193482E+02	1.2567522743515448E+02	1.3535978310991069E+02	9.3645854507873696E+02	9.7019569046804470E+00	5.3382245861171853E+00	1.5925970620441237E+00	-1.0925111536977929E+00	1.2690775642762455E-03	4.9820625903809306E-03
2.0774789535000544E-04	1.2509000000000000E+02	1.4248284164150843E+02	1.7377521382820569E+02	1.7783819468591278E+02	5.9570171620962287E+02	9.4564493858052643E+00	1.4539502450050557E+00	7.8329302289210872E+01	-1.1984368452459164E+00	8.7221296137959142E-04	4.9419248137200066E-03
1.7679546041957101E-05	1.2509000000000000E+02	1.3412971589125681E+02	7.1757373091186105E+02	7.1984457856968254E+02	1.4975572751125123E+03	1.7227048382268777E+00	3.3621503096363274E+00	4.7350291998288725E+01	-1.0583799246192094E+00	1.4116031564954377E-03	4.0705433610727353E-03
1.7507593908269302E-05	1.2509000000000000E+02	1.7038654104043570E+02	8.0576145292993704E+02	8.0890900751059360E+02	1.4117446156506169E+03	4.1160349737927477E+00	1.1933973548297757E+01	9.2036603362782216E+01	-6.3869013801958197E-03	5.2045716827467444E-03	1.6292206330093184E-05
1.3134894160040313E-05	1.2509000000000000E+02	1.5601826555060609E+02	2.3398594892769398E+02	2.3859412443758646E+02	8.9501146843890251E+02	6.2241539596226776E+00	1.3040486593609902E+01	7.4971382237026191E+01	-6.3747757935107685E-01	3.4359368342795705E-03	2.2110232727342648E-03
4.1767554885125020E-03	1.2509000000000000E+02	1.5810218118658855E+02	6.9638095898385203E+01	7.6381902814089273E+01	9.2032058023396917E+02	1.2105158474671262E+01	2.3090163883795110E+00	9.5113673220441527E+01	-1.2000383075197085E+00	8.6680235783396565E-04	5.5835853512622186E-02
1.1286864654945372E-04	1.2509000000000000E+02	1.7496609162920905E+02	2.8030297082397294E+02	2.8467053847604922E+02	5.3624629703641233E+02	1.5164641990403014E+00	4.9597191836963024E+00	9.2909794785040333E+01	-3.7158421689001986E-01	4.5464524384574486E-03	6.5559037806641018E-02
7.4857839173245140E-05	1.2509000000000000E+02	1.2579052030528921E+02	2.8826829676435716E+02	2.9488745018601765E+02	1.0726378499170009E+03	6.0154121158250664E+00	8.5427290346672429E+00	6.4496386568758808E+01	-4.4498683521502658E-01	4.2795596459063298E-03	9.3046054423094929E-04
2.2092555320945720E-05	1.2509000000000000E+02	1.5739761682256480E+02	7.5130307632559118E+02	7.5290099748079706E+02	1.2423347095923193E+03	6.9836209992336205E+00	1.1735722742246335E+01	7.3594381354560321E+00	-1.4410008811931623E+00	2.9492195258576967E-04	6.1919328896487043E-03
1.2145850732915015E-04	1.2509000000000000E+02	1.5599060038068359E+02	4.0853158075294067E+02	4.1046951365213357E+02	4.4501888076542826E+02	1.1988695749076408E-01	1.1702600178496260E+01	4.7059271388714798E+01	-1.0645733375283151E+00	1.3852723546639457E-03	4.7734717360890227E-03
3.5017908216108769E-06	1.2509000000000000E+02	1.7011388932510459E+02	1.9852291077772293E+02	2.0672776116837179E+02	4.8591200496811052E+02	1.1139786055236955E+01	1.2204304406840496E+01	4.1195156326608341E+01	-2.1933852029476486E-01	4.9683687056328394E-03	1.8622607673143388E-02
4.4303445596321667E-05	1.2509000000000000E+02	1.5728094059066427E+02	5.5556931090800526E+02	5.6537230277218498E+02	6.7752473434783747E+02	5.6001342387404911E+00	7.1450994229619846E-01	5.5408364628631787E+01	-8.8795783880449275E-01	2.1994731286370563E-03	3.7872268330622978E-03
6.3372329451371459E-05	1.2509000000000000E+02	1.4308822129215963E+02	3.2629211697554780E+02	3.3005090468099849E+02	9.2769514293302564E+02	9.3436497543210386E+00	1.6726459201297936E+00	1.0004971485913252E+02	-1.0113756374458052E+00	1.6176271520130835E-03	4.1092190545372245E-03
1.7757557169788530E-05	1.2509000000000000E+02	1.5062501374811634E+02	2.1586139424045635E+02	2.1904953572854845E+02	6.7677008897381370E+02	2.8266631112558127E-01	1.1011696077748990E+01	3.8248553259879607E+01	-1.1336865849532378E+00	1.1061154827548697E-03	4.9447438920458405E-03
