Omega	MA1	MH	MS1	alpha	svev	WH	WS1
0.000180341	228.351	125.09	509.808	0.139284	374.052	0.00593732	5.76906
0.0102228	631.757	125.09	556.669	0.144558	391.229	0.00592837	2.36952
0.0135176	110.573	125.09	515.981	0.150735	288.72	0.00591749	16.4621
0.00197959	243.068	125.09	840.374	0.276881	649.98	0.00560163	39.0598
0.00400012	265.153	125.09	684.262	0.0841652	573.951	0.00601122	7.63188
0.00756692	119.823	125.09	868.158	-0.185005	257.355	0.00584915	107.788
0.0532918	763.695	125.09	653.216	0.141435	877.806	0.00593371	3.79177
0.0249577	126.704	125.09	714.564	-0.21609	700.245	0.00577569	18.5626
0.000717573	647.429	125.09	771.876	0.198267	304.201	0.00581912	11.4242
0.000725381	322.59	125.09	655.713	-0.00380267	592.772	0.00605392	1.42762
0.0118642	665.308	125.09	704.419	-0.215996	857.937	0.00577592	11.3771
0.000507184	289.934	125.09	660.175	0.125644	618.027	0.00595894	6.60966
0.0516193	302.07	125.09	486.952	0.04753	880.533	0.00604034	0.175824
0.00948423	169.03	125.09	747.645	0.123428	378.97	0.00596224	29.6759
0.000793402	359.648	125.09	644.118	0.151842	794.402	0.00591549	4.1653
0.0151199	162.118	125.09	628.903	-0.234143	948.532	0.00572813	11.6837
0.00332451	328.882	125.09	525.391	0.166835	765.318	0.00588706	2.66106
0.0207884	850.59	125.09	935.952	-0.0899565	716.916	0.00600515	4.63225
0.000103636	459.102	125.09	848.656	0.239735	750.764	0.00571268	22.5633
0.00797595	563.071	125.09	718.701	0.189273	944.68	0.0058397	8.87638
1.19382e-05	327.527	125.09	650.662	-0.0765813	488.184	0.00601857	1.15481
0.0131145	178.515	125.09	650.737	-0.151002	686.513	0.00591701	9.21415
0.00925099	325.506	125.09	496.492	-0.109855	685.447	0.00598124	1.02074
0.000404821	786.751	107.483	125.09	1.36103	35.5791	0.000224946	0.0057915
0.0123918	686.716	125.09	932.951	-0.0667185	649.843	0.0060271	2.52493
0.000168403	536.478	125.09	964.089	-0.289009	993.013	0.00556226	49.9571
0.0368359	223.664	125.09	181.977	-0.0961942	258.218	0.00599816	0.00598816
0.0604518	523.716	125.09	560.288	-0.103155	796.082	0.00598981	1.31873
0.0309178	132.316	125.09	370.484	0.130505	873.014	0.00595148	0.929346
0.0101797	135.63	125.09	188.324	-0.124653	138.227	0.00596042	0.0152078
0.0440033	917.19	125.09	632.754	-0.0799283	580.894	0.00601541	1.15347
0.102033	838.424	125.09	503.501	0.106039	668.592	0.00598619	0.956602
0.00142921	735.437	125.09	914.402	0.160973	429.04	0.00589848	12.887
0.00233449	469.952	125.09	691.811	-0.084644	345.803	0.00601073	1.71073
0.00164092	290.336	125.09	786.838	-0.0594513	246.239	0.00603263	54.9776
0.00177782	533.975	125.09	258.507	0.177233	141.179	0.00586582	0.165439
0.0093488	800.792	125.09	781.106	0.102897	404.052	0.00599013	3.4004
0.000565555	308.566	125.09	712.97	-0.0968846	482.171	0.00599736	10.1255
0.107056	272.035	125.09	649.819	-0.0143594	852.725	0.00605276	2.09205
0.00265684	650.435	125.09	853.159	0.186312	681.702	0.00584628	14.1523
0.000466469	206.025	125.09	493.924	-0.0930231	216.773	0.00600177	14.6917
0.0891738	733.436	120.967	125.09	-1.37722	166.921	0.000216546	0.00582996
0.00154972	724.383	125.09	851.092	0.249417	543.453	0.00568514	24.1841
0.000400768	689.994	125.09	403.003	0.0178363	125.533	0.00605208	0.0125305
0.0204465	685.979	125.09	253.766	-0.0293931	238.692	0.00604878	0.00461756
0.0309823	995.344	123.073	125.09	-1.38264	111.081	0.000208353	0.00584218
0.0163564	860.967	125.09	830.469	-0.132783	659.991	0.00594789	7.11525
0.00832648	917.023	125.09	780.473	-0.2062	573.142	0.00580023	14.268
0.00324095	756.178	125.09	847.497	0.255902	720.923	0.00566613	25.3581
0.00148227	712.85	125.09	286.269	-0.0178268	132.516	0.00605208	0.00343831
0.00813867	132.539	125.09	307.131	-0.0633681	528.579	0.00602973	0.576471
0.0201306	962.871	125.09	420.998	0.091827	332.006	0.0060031	0.381405
0.00157732	276.024	125.09	784.775	0.190362	625.468	0.00583726	19.9259
0.00489593	885.53	125.09	914.551	-0.300365	908.771	0.00552405	46.1818
0.0110539	811.5	125.09	650.015	-0.141808	438.822	0.00593308	3.98113
0.00633501	929.935	125.09	887.176	0.274015	852.34	0.00561071	33.1339
0.00216487	686.986	125.09	460.655	0.0406576	210.006	0.006044	0.104807
0.0184104	750.54	125.09	684.997	-0.136947	569.116	0.00594117	4.30318
0.000480814	682.366	125.09	830.167	0.270677	357.999	0.00562118	25.4985
0.0198141	864.301	125.09	795.085	-0.0402842	372.455	0.00604419	0.577471
0.00225558	767.958	125.09	346.73	-0.0146407	169.931	0.00605271	0.00480473
0.0499951	64.4164	125.09	523.742	-0.160974	305.903	0.00589848	17.1191
0.0177748	920.486	125.09	658.893	-0.231949	646.674	0.0057341	10.824
0.0216981	924.754	125.09	799.1	0.0270168	429.464	0.00604959	0.258404
0.000408966	199.084	125.09	731.708	0.300264	217.11	0.00552439	83.5283
0.0862415	254.643	125.09	221.475	0.132977	381.398	0.00594758	0.0417048
0.0651506	635.382	125.09	268.549	-0.0147989	349.94	0.00605268	0.00171884
0.00606856	648.349	125.09	880.68	-0.147977	907.813	0.0059224	10.4126
0.00523875	656.793	125.09	731.419	-0.0996002	336.678	0.00599415	2.80469
0.0369083	144.246	125.09	649.873	-0.0889197	485.464	0.00600626	11.8521
0.0150698	882.63	125.09	804.352	0.224832	934.06	0.0057531	17.1875
0.00157011	348.303	125.09	934.037	-0.163519	798.163	0.00589357	23.3744
0.000517349	580.012	125.09	903.308	0.274949	741.941	0.00560776	34.9778
0.00345509	385.356	125.09	655.935	0.0934616	759.088	0.00600128	1.69929
0.00013726	289.219	125.09	650.358	-0.17416	483.511	0.00587223	11.1782
3.08854e-05	425.51	125.09	926.063	0.309821	655.002	0.00549124	53.1787
0.0239359	644.115	125.09	709.205	0.121236	791.479	0.00596546	3.57899
0.00571481	588.137	125.09	747.231	0.185849	810.023	0.0058473	9.58113
0.0654695	87.9586	125.09	755.074	-0.105361	302.403	0.00598705	48.5015
3.50868e-06	369.616	125.09	730.923	-0.241129	502.322	0.00570878	16.0959
0.00588585	624.744	125.09	348.474	-0.0969599	234.41	0.00599727	0.224955
0.0423138	619.029	125.09	563.277	-0.180297	876.233	0.00585933	4.05825
0.00340905	508.245	125.09	171.781	0.228439	117.645	0.00574354	0.0223383
0.00739769	914.255	125.09	949.065	0.121795	541.448	0.00596464	8.43984
0.000688759	261.799	125.09	674.02	0.146739	386.208	0.00592458	16.9516
0.00010019	309.641	115.645	125.09	1.49529	40.7832	3.18061e-05	0.00601956
0.0665707	810.516	125.09	439.944	0.0235257	489.528	0.00605066	0.0304989
0.0296845	750.265	125.09	155.044	0.0143129	157.961	0.00605277	1.54123e-06
0.0793378	96.9588	125.09	985.254	-0.204715	768.112	0.00580382	42.7269
0.095752	639.224	125.09	565.146	-0.0649571	616.785	0.0060285	0.538415
0.0389806	589.384	125.09	703.634	0.0984991	957.043	0.00599546	2.33077
0.00389324	675.087	125.09	704.996	-0.308507	649.856	0.00549586	22.9282
0.0213932	918.829	125.09	693.022	-0.241965	795.585	0.00570642	13.5509
0.000636931	646.393	125.09	960.704	0.252734	694.353	0.00567547	35.7334
0.00360885	598.212	125.09	160.526	-0.156615	104.575	0.00590672	0.00275692
0.119546	521.787	125.09	339.348	-0.11404	566.686	0.00597561	0.271282
0.000854888	632.936	125.09	748.524	0.129907	229.859	0.00595241	4.59445
0.0700618	121.144	125.09	415.634	-0.1525	925.162	0.0059143	1.71499
0.000225479	557.684	125.09	920.293	0.143143	361.103	0.0059308	10.402
0.01612	690.147	97.6279	125.09	1.25553	92.0893	0.000452041	0.00547194
0.0206149	937.586	125.09	694.009	-0.268147	828.575	0.00562904	16.5653
0.00607469	157.484	125.09	680.508	0.137956	310.952	0.00593952	32.1463
0.0298079	424.654	125.09	401.24	-0.154655	484.09	0.00591036	0.969498
0.00530412	992.759	125.09	728.727	0.138717	368.594	0.00593826	4.93268
0.00618756	826.465	125.09	894.709	-0.206959	784.022	0.00579838	21.2179
0.106678	459.66	125.09	469.206	-0.0956594	759.087	0.00599878	0.640192
0.114393	171.201	125.09	734.332	0.0537923	644.913	0.0060365	9.14892
0.0271251	213.408	50.5448	125.09	1.5643	94.2234	9.91334e-08	0.00614913
0.000643346	801.406	125.09	326.774	-0.00667526	114.794	0.00605374	0.000802096
0.00439468	573.201	125.09	710.282	0.153921	545.07	0.00591171	5.66932
0.0018817	208.586	125.09	911.528	0.286921	460.531	0.00556915	67.0032
0.00021033	158.558	125.09	311.373	-0.0390934	206.225	0.00604476	0.0234518
0.0561683	581.255	125.09	722.346	-0.0551063	728.719	0.00603564	0.810057
0.000200075	204.262	125.09	403.506	0.0258071	254.462	0.00604997	0.0265049
0.000745172	681.384	125.09	916.402	-0.31166	620.235	0.00548476	50.7107
0.00404936	158.657	125.09	474.246	0.218573	546.248	0.00576936	5.65888
0.0518981	191.696	85.6802	125.09	-1.5566	190.844	8.28921e-07	0.00605278
0.0510719	950.282	125.09	759.824	-0.142435	926.253	0.00593201	6.25318
0.0670552	80.3737	125.09	204.791	-0.168331	674.13	0.00588408	0.158861
0.00135429	280.205	125.09	781.583	0.124074	405.176	0.00596128	24.762
0.00184914	166.987	125.09	426.798	-0.159543	436.312	0.00590121	3.76864
0.00125146	208.612	125.09	500.103	0.195727	727.168	0.00582503	4.3249
0.10342	726.95	125.09	469.907	0.0329235	586.823	0.00604745	0.0749277
0.0281904	152.332	125.09	876.722	-0.216255	973.013	0.00577527	27.9825
0.0574052	63.1908	125.09	220.4	0.191514	843.153	0.00583466	0.202335
0.0700144	897.952	125.09	452.713	0.00688863	492.115	0.00605372	0.00290571
0.00138838	309.845	125.09	784.552	0.210414	989.136	0.0057899	16.9797
0.00788103	172.481	125.09	798.733	-0.210886	602.961	0.00578873	27.9528
0.0334803	833.946	125.09	487.739	0.047161	441.291	0.00604055	0.172855
0.0898446	161.698	125.09	454.095	-0.0632545	993.938	0.00602981	0.908548
0.00415883	964.451	125.09	878.624	0.108915	336.215	0.00598247	5.33513
0.00405004	287.062	125.09	367.268	-0.101179	211.915	0.00599224	0.305054
0.0866264	291.147	125.09	845.286	-0.0325845	925.908	0.00604758	5.52287
0.00514064	460.143	125.09	654.407	0.131361	648.579	0.00595014	3.28012
0.105978	90.5355	125.09	712.08	0.122829	485.707	0.00596313	18.1771
0.0809461	713.409	125.09	589.082	-0.141324	924.898	0.00593389	2.87439
0.0216323	272.34	125.09	392.161	0.0469917	311.187	0.00604065	0.0780262
0.00211922	210.323	125.09	958.322	-0.150629	293.969	0.00591768	103.39
0.00214303	954.128	125.09	697.278	0.0835228	259.873	0.00601187	1.59364
0.000103549	316.003	125.09	669.836	-0.0498561	378.7	0.00603897	7.42276
0.00404984	947.19	125.09	660.532	-0.0452532	296.445	0.00604162	0.422984
0.00163924	476.591	125.09	276.736	-0.00381191	149.586	0.00605392	0.000132394
0.00440561	481.673	125.09	497.998	0.143783	280.606	0.00592971	1.61312
0.0120703	227.854	125.09	763.411	0.0526181	332.048	0.00603726	32.9602
0.0173118	516.609	125.09	212.824	-0.00303616	218.278	0.00605395	1.81427e-05
0.0380134	940.104	125.09	800.441	0.0339632	522.446	0.00604702	0.41014
0.00614788	740.095	125.09	967.02	-0.0811832	523.618	0.00601419	4.17203
0.000146061	377.058	125.09	928.76	0.156804	300.621	0.00590637	62.8255
0.000410066	407.317	125.09	743.999	-0.0828994	443.025	0.0060125	2.02142
0.000208575	93.7014	125.09	200.484	0.158337	841.595	0.00590349	0.0753633
0.0323462	527.651	125.09	563.659	-0.163369	896.04	0.00589386	3.34586
0.0714952	317.231	125.09	945.702	0.0227421	602.017	0.00605087	17.5066
1.94076e-06	429.359	125.09	867.343	0.269951	466.372	0.00562344	33.2574
0.117166	971.195	125.09	398.417	0.0693043	501.37	0.00602497	0.180404
0.000112374	379.655	125.09	883.676	-0.166648	401.334	0.00588743	34.8834
0.0128809	958.722	125.09	678.99	0.195448	532.032	0.00582567	7.83122
0.0995652	255.995	125.09	161.836	-0.29868	356.425	0.0055298	0.0152283
0.0391956	493.34	125.09	289.506	-0.144349	368.589	0.00592873	0.241884
0.10533	145.994	125.09	589.373	0.0317328	316.825	0.00604791	17.7482
0.00105756	667.237	125.09	653.838	0.205848	243.738	0.00580108	7.35525
0.0763431	455.343	125.09	305.156	-0.109124	461.401	0.0059822	0.168508
0.103089	434.584	125.09	451.641	-0.117401	895.824	0.00597095	0.843299
0.00575813	808.682	125.09	944.905	0.112159	542.94	0.00597817	7.09314
0.00695184	535.402	125.09	260.501	0.0416171	202.141	0.00604353	0.0109727
0.00110512	328.595	125.09	844.887	0.0770024	331.847	0.00601818	36.448
0.00424264	656.092	125.09	878.792	-0.179725	873.474	0.00586055	15.2092
0.048431	630.885	79.3377	125.09	1.34126	106.498	0.000196502	0.00574061
4.15426e-06	340.963	125.09	698.995	0.123488	480.346	0.00596215	6.69745
0.00483037	837.086	125.09	973.925	0.181699	789.012	0.00585632	19.9662
0.00437194	863.189	125.09	417.058	-0.0836903	227.682	0.0060117	0.33568
0.0781273	491.595	125.09	428.902	0.147907	740.835	0.00592253	1.05817
0.0806278	291.181	125.09	840.097	-0.0345299	956.476	0.00604679	5.13551
0.0161039	601.981	125.09	711.449	-0.162007	955.167	0.0058965	6.63965
0.000226515	61.5277	69.7745	125.09	1.45368	850.431	4.53227e-05	0.00603737
0.0148183	818.711	125.09	481.864	-0.188688	392.516	0.00584101	2.78707
0.0841446	765.55	125.09	565.895	-0.143196	842.029	0.00593071	2.61211
0.00168916	118.764	125.09	570.211	0.268725	178.095	0.00562725	56.7427
0.0584929	119.428	125.09	363.759	-0.0854734	529.763	0.00600988	1.47684
0.039241	735.124	125.09	782.212	0.10929	950.777	0.00598198	3.91095
0.031297	155.156	125.09	802.283	0.125275	622.584	0.00595949	17.4949
0.00557589	374.459	125.09	687.681	-0.0300982	602.461	0.00604852	0.208556
0.0205663	786.749	125.09	586.465	0.181794	566.166	0.00585612	4.38868
0.0227016	190.147	125.09	748.496	0.159632	961.882	0.00590104	10.9912
0.0383643	738.918	125.09	276.658	-0.146764	300.31	0.00592454	0.206637
0.0126507	294.64	125.09	762.548	-0.0336	468.957	0.00604717	13.0683
0.00348907	559.332	125.09	872.635	0.120992	879.489	0.00596581	6.57859
0.038846	194.092	125.09	320.666	-0.0540731	578.418	0.00603632	0.0492397
0.00478554	865.632	125.09	887.061	0.217393	678.74	0.00577237	21.2865
0.00047113	337.441	125.09	805.137	-0.15492	611.768	0.00590987	16.2357
0.112613	456.183	125.09	519.152	0.0592744	675.459	0.00603276	0.335103
0.0565096	762.76	125.09	251.693	-0.152556	299.612	0.0059142	0.113717
0.00235138	625.671	125.09	147.609	-0.235272	84.2683	0.00572504	0.000389032
0.0177953	137.436	125.09	551.872	0.128917	457.412	0.00595395	8.67396
0.0271033	80.8061	125.09	793.399	-0.24548	345.16	0.00569646	60.2193
0.000296898	404.277	125.09	752.482	-0.13192	737.98	0.00594926	5.24088
0.00189922	274.411	125.09	632.419	0.0363966	305.643	0.00604599	13.5974
0.0633803	815.538	125.09	206.522	0.168208	245.545	0.00588432	0.0475827
0.0816637	361.357	110.893	125.09	-1.3447	210.789	0.000269138	0.00574977
0.00107562	668.741	125.09	868.342	0.121922	314.184	0.00596446	6.39731
0.0245756	192.417	125.09	876.881	-0.109396	667.228	0.00598184	19.0421
0.0146361	900.209	125.09	895.295	-0.169796	877.563	0.00588114	14.3569
0.0144713	957.519	125.09	961.801	0.0914027	552.272	0.00600357	5.00241
0.00933342	333.964	125.09	275.393	0.0646078	217.349	0.00602877	0.0351847
0.0655699	786.402	78.1181	125.09	1.53386	96.5583	5.09247e-06	0.00604575
0.00296974	664.469	125.09	873.109	0.256959	984.727	0.00566299	28.1712
0.0163498	185.614	125.09	306.769	-0.102043	648.511	0.00599118	0.148626
0.04346	890.59	125.09	551.402	-0.0499235	510.106	0.00603893	0.294736
0.0388016	884.189	125.09	194.494	0.199602	195.181	0.00581599	0.0480697
0.0416009	312.395	125.09	440.374	-0.0426196	413.509	0.00604302	0.102441
0.00496357	911.427	125.09	718.786	0.128842	350.923	0.00595406	4.09815
0.00438477	250.772	125.09	632.63	0.0933786	682.054	0.00600137	4.79001
0.00301282	565.647	125.09	762.621	-0.0569411	250.516	0.0060344	1.03412
0.000348997	725.123	125.09	738.903	-0.294632	216.422	0.0055435	26.9313
0.040459	974.629	125.09	145.467	-0.0171756	141.872	0.00605222	2.08081e-06
0.0287832	658.704	125.09	742.763	-0.0753934	597.557	0.00601966	1.65304
0.00603704	201.095	125.09	727.211	0.268741	880.796	0.0056272	21.6378
0.0260677	214.133	125.09	921.691	-0.136904	996.769	0.00594124	16.9928
0.000399991	827.236	125.09	340.97	-0.0438847	104.1	0.00604235	0.0429331
0.0104304	681.883	125.09	634.305	-0.15086	448.391	0.00591727	4.18372
1.13003e-05	415.171	125.09	760.375	-0.270255	236.076	0.0056225	24.3142
0.00736594	595.03	125.09	923.585	-0.0241246	299.965	0.00605048	0.32067
0.0482207	101.462	125.09	544.394	-0.184953	605.471	0.00584926	7.80667
0.000108848	225.201	125.09	530.245	-0.178715	238.548	0.0058627	16.8571
0.00126637	780.838	125.09	216.736	0.0366223	94.4795	0.00604589	0.0028768
0.00942318	765.896	125.09	519.008	-0.16917	365.598	0.00588239	2.86288
2.73828e-05	383.298	125.09	700.211	-0.153777	196.968	0.00591197	6.17033
8.8165e-05	383.486	125.09	863.629	-0.223276	603.868	0.00575718	30.0923
0.0290968	704.471	125.09	728.824	-0.110548	723.659	0.00598032	3.35294
0.0781871	913.555	125.09	744.765	-0.0883535	821.507	0.00600687	2.27909
0.00342009	824.235	125.09	899.973	0.238049	703.334	0.00571737	26.3903
0.0482126	229.046	125.09	307.355	-0.114542	642.581	0.00597492	0.188802
0.00112902	693.218	125.09	881.353	-0.219049	481.475	0.00576813	23.1666
0.0140883	516.19	125.09	588.84	-0.196027	820.928	0.00582434	5.49519
0.0221681	724.457	125.09	285.471	-0.0373835	265.467	0.00604555	0.0149357
0.0173431	730.967	110.902	125.09	-1.5056	100.099	2.27363e-05	0.00602831
0.000649097	444.856	125.09	842.197	-0.020459	245.266	0.00605147	0.176041
0.000461456	413.263	125.09	726.252	0.207596	779.8	0.00579683	10.8722
0.000588077	609.734	125.09	976.117	-0.167502	597.486	0.00588573	18.2016
0.034882	407.093	125.09	251.861	0.0771227	322.675	0.00601807	0.0282074
0.00437943	621.117	125.09	685.921	0.178918	488.023	0.00586226	6.79676
0.00526042	673.95	125.09	772.977	0.217612	754.928	0.00577182	14.2817
0.0209505	951.095	125.09	966.718	-0.0379229	314.024	0.0060453	0.909668
0.0220764	86.3505	125.09	340.649	-0.168188	302.123	0.00588436	4.23416
0.0116016	991.309	125.09	890.142	0.250788	977.503	0.00568116	28.479
0.00458207	253.488	125.09	834.432	-0.189569	819.13	0.00583904	21.1334
1.17263e-06	244.266	125.09	490.154	-0.0500472	509.924	0.00603885	0.568362
0.0166232	247.469	125.09	683.718	0.0208402	231.706	0.00605138	40.9346
0.0509423	620.522	125.09	855.016	0.0277641	550.288	0.00604934	0.333361
0.000444067	567.427	125.09	875.68	0.25826	614.425	0.00565911	28.2107
0.00980339	861.847	125.09	925.411	0.157766	808.477	0.00590457	13.093
0.00720148	982.041	125.09	569.886	-0.166181	339.016	0.00588835	3.71984
0.0110295	686.154	125.09	726.064	-0.171199	690.662	0.00587829	7.92882
0.00157537	583.767	125.09	998.532	-0.0786927	678.987	0.00601659	4.28738
0.00587764	677.981	125.09	835.907	-0.203057	904.027	0.0058078	16.6765
0.057182	563.333	125.09	253.032	-0.0782765	338.115	0.00601699	0.0319011
0.0016191	695.823	125.09	931.043	0.185003	607.431	0.00584915	17.9731
0.00644045	946.688	125.09	891.406	-0.265486	792.53	0.00563723	34.0332
4.44248e-05	419.448	125.09	901.595	0.267125	878.092	0.00563219	36.3873
0.00164245	247.212	125.09	624.454	0.0862188	367.021	0.00600911	12.1338
1.91395e-05	347.381	125.09	667.368	-0.24106	473.524	0.00570897	12.322
0.00300621	532.25	125.09	445.359	0.12139	216.82	0.00596523	0.783787
0.00527522	332.848	125.09	484.205	0.159098	619.001	0.00590205	1.84852
0.0185141	671.312	125.09	642.786	-0.056787	310.852	0.0060345	0.615537
0.0557795	949.961	125.09	173.403	0.294376	184.063	0.00554436	0.0395698
0.0552584	154.198	125.09	830.669	0.0858652	570.994	0.00600948	18.9973
0.0963079	757.296	125.09	775.788	0.054114	710.53	0.00603629	0.946985
5.16897e-05	341.153	125.09	779.563	0.308134	445.609	0.00549716	37.6524
0.0018215	269.513	125.09	739.104	-0.162046	633.194	0.00589642	14.1894
0.0162966	410.557	125.09	314.538	0.144776	310.834	0.005928	0.293929
0.0745166	851.241	125.09	643.026	-0.140965	897.547	0.0059345	3.73223
0.00124189	297.504	125.09	757.575	-0.21606	924.189	0.00577576	17.0767
0.00481298	759.014	125.09	939.887	0.178042	845.07	0.00586412	17.3279
0.000287855	567.456	125.09	871.5	0.262604	496.966	0.00564602	28.3967
0.0121216	125.279	125.09	813.749	0.295481	572.501	0.00554064	43.2922
0.0331893	489.939	125.09	199.09	-0.209348	251.526	0.00579253	0.0604476
0.0225706	897.957	125.09	673.923	-0.0428835	464.094	0.00604288	0.400396
1.13686e-05	481.798	125.09	935.249	-0.125326	351.205	0.00595941	9.16943
7.47993e-05	185.543	125.09	399.915	-0.174828	494.877	0.00587084	2.16084
0.00118755	897.741	125.09	947.423	0.160353	312.773	0.00589967	13.9794
0.00515004	57.5419	125.09	469.707	-0.147937	723.355	0.0062393	3.40382
0.00357904	561.664	125.09	875.354	0.111762	825.344	0.0059787	5.67575
