Omega	MA1	MS1	alpha	svev
22.6493	887.325	142.571	-0.0687711	767.832
0.0041433	804.309	736.5	-0.708237	946.099
0.299855	500.142	276.582	0.185172	706.526
0.00507807	800.038	832.331	0.202721	633.302
0.00637943	87.736	324.732	-0.246699	239.115
0.331407	405.721	64.5662	1.0519	370.928
0.555843	563.974	298.752	-0.15078	850.704
0.0255035	774.795	399.131	0.847245	620.703
0.0172522	491.701	224.457	0.740438	248.548
1.14711e-08	910.957	694.834	-0.537526	11.2397
0.191461	921.416	518.699	-0.135792	887.954
1.83764e-06	401.03	283.692	0.947552	22.2831
0.000944516	558.424	584.048	-0.213745	223.865
0.315655	598.614	155.613	1.44564	267.527
0.511169	404.365	79.2402	-1.00326	412.754
0.275513	428.371	228.323	-0.94541	950.39
0.000874011	402.78	900.505	1.2918	934.821
0.0924001	645.338	165.14	-0.475649	240.851
0.00138444	633.839	794.009	0.407549	805.567
0.0362909	127.701	638.987	-1.44908	431.911
0.000162975	273.036	713.75	0.475165	471.236
5.55428	819.364	71.2189	1.12277	611.799
0.000213552	100.459	939.544	-0.789837	39.0043
0.00227762	217.867	394.168	-0.0738978	448.206
0.000101796	344.673	614.984	0.246604	388.281
0.622456	730.124	709.218	1.53593	927.166
8.67503	553.227	94.9734	-0.300323	619.01
0.000255315	683.961	872.47	0.457026	443.705
0.00100286	636.221	867.323	1.42069	297.429
0.345476	888.541	812.884	0.0194923	809.797
21.5122	802.429	232.201	1.5324	755.037
0.00922104	576.37	816.732	-1.49995	464.792
0.0080042	481.717	525.326	1.29518	601.446
0.000153062	284.544	517.82	-0.831331	901.27
8.17016	562.793	124.639	1.00451	640.143
0.00161553	947.109	735.753	-0.709462	465.757
0.40262	653.076	82.3967	0.465407	227.163
6.68001e-05	845.281	868.226	0.319805	155.194
0.349474	150.427	98.4484	0.690137	589.986
0.0807555	865.181	358.948	0.617137	742.486
0.0199768	834.274	508.894	-0.359896	609.102
0.220543	76.7138	284.543	-1.15604	621.2
0.0133717	359.182	425.29	0.312439	951.815
2.45931	211.043	140.012	-0.50164	873.75
0.249827	172.409	178.533	1.09648	988.478
2.06082	96.7594	86.3547	-1.50905	451.368
0.00524263	134.803	483.405	-1.05702	739.593
46.3677	792.352	471.823	1.57074	860.121
1.82843	930.716	55.6198	0.616541	386.038
0.13485	290.163	752.034	-1.54486	828.443
2.45671e-05	227.324	483.199	0.346781	608.101
0.000517019	573.211	895.256	-0.38967	950.756
0.000754854	123.79	658.224	0.682842	225.761
0.0222622	694.578	478.709	-1.15	737.274
0.257345	912.113	191.719	0.975226	298.186
0.42983	613.541	226.247	0.888253	810.596
0.0027009	231.866	326.536	0.329022	479.512
0.00174983	128.57	248.626	-0.0976352	613.374
0.00907853	681.825	77.011	-0.677556	80.2261
0.00159294	922.267	846.749	-0.680554	660.631
3.06602e-10	554.973	713.965	-1.41003	1.72773
9.44764e-07	242.674	484.341	-0.699697	185.932
6.77186e-06	626.06	858.298	-1.03049	88.6158
0.00475911	134.545	440.345	-0.73443	954.771
0.0190834	716.881	485.547	-0.640845	871.084
0.00128553	684.173	809.816	1.03132	765.17
6.52251e-05	836.827	745.608	-0.293224	113.493
0.00270396	642.357	671.689	1.07894	690.347
18.4045	435.654	121.757	-0.881985	894.717
0.00171934	556.098	575.815	0.447949	497.039
0.00041347	484.113	742.369	-0.934946	814.758
0.00237792	232.713	355.618	0.239663	469.152
0.053901	791.165	623.511	1.39485	872.427
0.00172003	483.327	846.391	0.0884458	772.5
0.00795426	641.998	612.368	-0.45325	934.882
0.0322934	334.057	134.398	-0.57821	199.965
0.236743	206.155	78.5666	0.766937	535.67
0.0707092	604.381	231.155	0.740901	387.324
0.203145	923.523	416.169	-1.26189	938.295
0.00841876	721.787	542.222	-1.02543	674.939
0.000229212	215.733	850.876	0.219744	118.472
0.0295125	747.267	79.6252	0.520317	99.0019
2.19281e-06	641.994	248.461	-0.212006	22.3267
0.500245	332.859	305.305	1.4872	748.718
3.20539	333.871	143.801	-0.0383492	717.796
0.0362693	324.956	195.676	1.35526	224.406
1.81603e-07	561.846	683.9	-0.703439	30.6893
3.90537e-06	276.122	560.547	-0.580732	450.235
5.21967e-06	461.424	934.875	-0.202963	885.209
0.00135088	64.4999	160.128	-0.84233	101.916
0.00307082	358.589	421.575	0.546266	664.73
0.0344951	676.88	378.307	0.493747	647.624
0.016953	472.108	381.728	-1.53327	145.813
0.000142896	527.405	925.751	0.862416	943.395
7.24287e-05	659.651	500.26	-1.25925	51.5534
0.00636611	110.807	319.467	1.3466	414.9
0.00527606	304.342	468.544	0.0776001	364.668
0.0154199	578.672	428.876	-0.632361	756.822
0.0514848	800.451	607.88	1.3518	972.622
0.0313559	936.187	709.171	0.0954048	587.867
0.0136787	140.899	487.087	-0.145579	542.772
0.00385427	462.838	300.902	0.412958	228.948
3.24633	751.162	180.436	-1.14323	730.885
2.82599e-05	449.904	435.892	1.08898	65.6718
0.704699	854.436	165.121	0.712952	371.962
2.82508e-07	543.998	948.423	-0.0589649	26.6273
9.20043e-05	606.303	949.078	-0.368442	412.11
0.0578349	708.25	459.864	0.322851	913.176
0.000314718	896.951	306.143	1.04423	57.3708
0.173206	557.046	225.006	-0.314896	464.372
0.000156843	355.443	590.541	-0.494947	536.329
0.0251043	76.433	554.378	0.891327	189.897
0.0143765	669.499	532.68	1.32948	511.147
0.000106586	531.103	784.346	-0.825551	405.014
0.0112888	783.424	529.727	-1.09116	620.32
0.0268913	939.59	780.681	0.145469	755.685
0.00934981	136.824	808.275	1.34928	379.313
0.00652775	83.2814	828.608	0.502201	329.926
1.32154e-09	469.15	222.255	-0.388426	3.30647
0.00119054	726.633	653.663	-0.0154191	160.918
0.00146308	236.343	790.428	-0.188033	418.861
0.0532167	624.773	317.576	0.75903	677.689
0.0656027	797.302	634.749	-0.145919	894.386
0.0242999	465.43	390.693	1.00144	999.857
4.48868	248.969	119.763	0.1824	748.511
0.0263526	898.372	248.202	-0.760091	218.697
8.62363e-05	420.457	765.045	-0.287904	634.781
0.048526	468.708	339.556	-1.05735	903.546
0.000868373	179.983	302.852	0.54123	603.977
0.0142739	570.428	327.35	0.889269	414.472
0.0261224	912.098	262.825	-0.287175	237.379
5.01998e-05	603.518	928.057	-0.252975	228.132
0.00297818	97.8202	225.906	1.05588	977.558
0.00203676	424.107	705.711	1.5575	95.058
0.0135897	520.756	326.818	1.02822	404.722
0.970011	616.374	584.878	1.53402	990.737
18.7298	837.73	117.012	0.859949	660.911
3.48961e-05	394.361	764.068	-0.146056	557.236
11.2176	76.8927	130.511	-0.50105	862.236
0.0158845	108.568	713.77	0.45522	760.226
0.00989698	889.675	567.635	-1.19943	481.517
9.13288e-06	323.346	516.294	-0.475489	114.864
0.0383506	793.112	200.002	1.02661	176.765
0.136341	734.879	478.081	-0.141422	815.258
5.21594e-05	545.092	756.957	0.427987	229.485
2.1765e-05	571.024	906.656	1.35945	90.6516
0.0324821	87.167	79.901	0.341795	273.964
0.000823836	743.671	711.226	-1.23662	254.444
0.000501297	328.861	354.704	0.639998	225.357
9.5826e-05	820.998	255.475	0.356769	53.3125
0.0164716	405.477	279.875	0.572851	440.903
0.00161839	707.955	379.438	-1.08086	138.191
0.00215726	186.395	843.733	-0.687494	792.392
0.00103337	800.389	488.415	0.724028	214.676
0.000987249	518.316	583.664	1.17829	339.923
0.140453	344.89	235.414	-0.656292	981.453
16.3275	540.118	92.4604	0.431971	994.819
1.56635e-05	297.936	672.266	-0.310265	251.813
0.000859507	902.141	248.82	0.535512	84.5
0.00331028	578.259	606.735	0.55884	826.584
0.646588	500.468	205.645	0.749281	959.089
0.000473527	644.059	777.408	-0.520609	469.5
0.0115863	411.071	221.703	-1.004	210.137
0.00109026	407.117	469.693	0.718941	472.041
0.00361297	512.153	605.669	1.38661	366.98
0.000438211	327.935	433.575	0.907883	343.268
0.0300448	632.396	307.272	-0.767679	459.987
0.00243852	864.007	853.316	-0.835474	933.591
0.0374951	108.96	447.379	-0.29854	972.591
0.000671748	274.787	903.743	0.708672	739.518
0.000235183	175.446	389.755	0.474235	906.088
0.00786707	809.448	721.532	0.113665	380.42
6.7877e-06	377.201	788.147	-0.448194	478.075
3.37496e-06	271.722	595.193	0.541528	147.177
0.0067084	852.465	825.385	1.2361	928.086
0.0236219	728.7	140.079	0.930161	128.397
1.23265e-05	537.459	896.277	1.00412	201.85
0.0140696	850.021	456.074	0.915409	545.655
0.0204126	795.829	789.923	-1.4819	442.895
3.26642	561.455	87.826	0.542021	564.912
0.000124611	825.973	208.571	1.35666	30.8362
0.0162299	753.764	529.005	-1.22978	604.609
2.07186e-09	404.389	166.585	0.545341	3.01267
0.000211639	256.665	653.646	-1.10623	470.197
0.0101493	599.924	511.429	0.852151	967.532
278.511	917.504	54.4724	-0.00019512	563.069
6.25587	794.396	133.439	0.919205	528.706
0.000925006	171.265	495.49	-0.328644	465.658
0.186006	654.061	888.298	1.56116	327.902
0.00343993	467.303	146.747	-0.14722	106.377
6.59367e-06	263.332	586.753	1.12292	127.599
8.00194e-08	290.4	925.531	-0.10473	6.30724
5.93851e-05	486.96	770.489	1.18795	238.674
0.00206155	774.962	865.678	-0.158951	378.697
0.000641875	949.117	686.407	0.416635	242.755
6.27361e-07	231.898	369.714	-1.15058	28.9806
0.00111819	308.012	262.555	1.17272	131.56
0.000359357	359.302	457.836	0.786498	327.099
0.0338491	94.5892	601.788	0.253543	608.178
2.56204e-05	577.319	306.752	-0.575998	48.3214
0.00230166	127.241	565.579	-1.34642	195.596
0.000452033	481.257	736.541	1.22942	521.306
0.0442938	472.948	546.768	-0.0685053	524.432
0.00264843	866.482	718.379	0.540513	612.341
0.00134216	930.934	834.586	-0.961696	545.792
0.000711527	342.422	546.817	-0.55768	944.289
0.00411448	198.605	905.503	-0.394405	903.287
0.000624818	262.255	847.312	0.788625	691.42
0.0267886	462.892	358.948	-0.560262	822.627
0.00297746	145.489	713.26	1.37584	213.787
1.07011	310.028	75.2813	0.23889	416.721
0.00023296	743.66	764.086	-0.954659	248.844
0.01149	648.673	350.814	0.783982	390.615
0.00166601	847.631	927.702	1.53971	72.962
2.17351	883.205	100.106	-1.4094	365.198
0.0124501	897.419	612.365	-1.06304	802.598
0.00544612	921.313	676.657	-0.313076	483.802
0.000238785	439.917	728.983	-1.33761	338.95
0.000657488	754.264	858.521	0.69794	650.615
0.57005	672.607	327.46	0.167288	918.365
0.00537325	628.274	387.349	-0.449319	303.496
0.000113896	365.051	690.481	0.0904249	347.736
0.0222294	740.587	394.301	-0.70422	580.576
0.00347452	56.6662	878.673	0.656263	438.025
0.00513775	605.33	452.775	1.49393	110.13
3.64224e-05	231.758	680.019	-1.41286	50.7068
0.179455	588.54	671.647	1.52201	772.663
0.00147546	949.107	806.466	-0.65922	538.181
0.00118053	243.815	944.802	0.444643	647.494
0.000249815	685.282	725.426	0.205483	171.147
0.0175525	169.728	300.839	-0.084233	841.406
0.000367659	229.512	312.19	-1.1296	182.901
0.00756685	714.965	199.154	0.994284	116.854
0.0533382	829.173	625.28	1.38483	866.898
0.0387204	346.927	466.693	-0.112701	925.348
0.00332927	323.16	411.288	-0.537444	754.536
6.29193	406.09	176.7	0.059254	970.49
4.72389e-05	852.126	882.964	-1.25185	85.1842
0.0216137	233.803	731.115	-1.49451	575.137
0.00134197	93.3054	302.621	-0.30259	165.555
0.0919599	451.775	128.244	0.901535	220.953
0.00388888	703.524	637.74	-0.5901	728.044
0.0243263	154.434	527.524	-1.39469	776.515
0.0345892	888.812	369.898	-0.252747	385.597
4.83716	496.598	70.4101	-0.541397	938.471
4.36849	903.374	53.514	-0.353517	429.763
0.00321664	734.629	568.827	-1.09196	412.343
0.00144311	821.448	748.647	0.970175	556.546
0.0600853	826.891	341.2	-0.617065	596.188
0.0886374	928.94	402.835	0.2807	616.132
11.3324	880.359	77.3491	-1.27977	645.76
0.00269641	397.247	455.536	1.11412	512.674
0.000184927	475.946	600.345	1.20025	183.12
0.000786697	603.859	663.149	-0.246719	270.253
0.361523	281.976	166.989	-0.389249	574.312
0.000442664	865.636	752.629	-1.20978	185.73
0.0798978	143.828	80.8214	0.846579	419.08
0.444083	433.657	53.8068	-1.31679	359.465
0.00250299	81.1559	667.11	-0.474675	174.318
5.65908e-05	172.645	397.258	-0.249919	204.336
0.00300455	947.603	564.82	0.344149	303.197
3.6598e-06	277.969	594.409	0.354168	31.982
9.91827	711.398	206.373	0.034716	988.844
13.9174	909.002	90.0189	0.443432	626.341
0.0192899	120.84	742.503	-1.38639	411.213
0.00119217	746.31	331.74	0.0156978	140.414
32.0048	948.85	101.699	0.968538	854.049
0.00041972	448.956	528.118	-1.1467	229.515
0.0237158	142.938	747.999	-0.186544	744.796
0.000864115	392.408	87.9705	-0.45062	54.3028
0.000120892	244.344	494.222	-1.20845	867.746
0.701887	534.241	200.401	-1.03552	756.732
0.00509955	892.904	381.773	0.366805	229.854
4.33419e-06	663.514	928.091	0.66048	122.633
0.0239278	79.79	722.548	0.566757	519.014
0.00250925	300.666	553.946	-0.0741894	815.584
0.000460703	351.945	923.326	-0.371391	917.089
3.23918e-05	61.2964	595.363	0.678419	738.607
0.00503712	139.586	578.998	-0.852978	831.456
0.00181044	729.399	615.16	0.432239	399.474
0.00619404	946.934	388.488	0.601451	255.089
3.74141e-05	366.579	878.196	0.560068	402.283
0.143023	650.744	206.671	-0.361739	359.321
0.0217874	710.617	750.421	1.40119	861.378
1.01834	723.747	109.526	-1.35241	328.466
0.00369395	654.89	605.074	0.820455	785.676
0.000784917	234.072	399.668	0.85338	989.658
0.477725	64.8286	647.212	1.44329	409.816
18.9901	85.6998	97.2907	-1.52974	651.209
27.7025	925.486	95.0215	-0.34111	691.653
0.000363828	251.693	623.764	0.440627	776.5
0.00108806	424.185	872.656	1.43923	586.681
1.02862e-06	932.182	781.788	-1.05442	28.6084
1.73904e-05	436.862	873.658	0.478469	925.602
8.00803e-05	323.326	799.85	0.422138	424.517
0.0645218	497.062	270.179	-0.564946	594.189
1.25769	317.47	72.1273	0.114359	333.908
0.012742	117.149	683.689	-0.72272	927.895
0.00181591	357.453	496.827	-0.632363	910.297
0.0029954	419.483	306.024	0.80857	257.578
0.0146129	137.811	812.545	-0.343254	921.823
4.91215e-06	736.203	470.283	0.0861247	43.9972
5.20365e-05	320.133	730.011	-1.363	162.623
0.425899	50.1902	697.602	0.932684	386.93
0.0273921	719.729	284.996	-0.636487	333.951
0.0164628	918.685	479.802	1.00139	567.784
0.000649307	926.63	386.871	-0.606893	118.348
7.82751e-07	642.894	937.346	-0.362635	65.1315
0.00177383	799.891	786.514	0.805315	775.533
0.000356557	306.797	450.985	0.300526	284.47
2.07279	230.996	93.3086	0.268534	662.143
0.00084745	740.911	694.079	-0.938336	382.977
13.0703	929.075	109.462	0.0371399	499.22
0.0123115	539.265	453.237	1.38844	331.245
0.0117338	790.108	331.674	0.0554813	249.526
3.18373e-05	319.02	659.784	-0.0593343	902.328
0.000749064	496.298	519.086	-1.15572	238.216
0.0516851	920.071	400.63	0.883467	728.056
7.53143e-05	443.938	724.147	-1.04347	367.327
2.66366e-05	468.226	831.101	-0.925552	369.802
50.6147	890.563	93.0066	-0.183953	717.493
0.0122058	496.244	618.959	-0.0704149	384.018
0.00349982	900.633	857.729	-0.571241	995.251
4.91484	567.513	83.0611	-0.804064	799.482
0.973976	552.147	143.57	-1.34805	376.806
1.47528	494.199	246.93	0.0775579	852.265
24.8403	921.077	105.541	1.35486	692.848
0.000149796	886.641	818.476	-0.21187	137.515
0.542266	861.482	281.666	1.14216	874.131
0.0232142	850.625	352.754	-0.322097	341.805
4.51445e-05	260.482	513.431	1.05159	715.926
4.52188e-05	546.492	459.474	0.970387	79.7098
0.00331792	553.043	708.712	-1.22648	879.905
0.635027	905.642	344.145	-1.40589	634.652
8.30078	399.685	158.367	1.315	983.772
0.0898649	926.843	252.628	-0.571328	351.785
0.000406057	484.294	520.563	1.18098	182.519
0.000170653	823.316	940.129	-0.401711	274.117
0.010685	503.56	307.085	-1.27828	207.655
0.0226484	716.559	753.601	-1.39608	902.092
1.34469e-05	512.313	769.549	-0.629708	166.047
9.5073e-05	163.694	352.225	-0.111857	352.697
0.00631834	460.592	710.697	0.0467004	383.589
42.7762	913.325	63.2359	-0.218393	833.173
0.00263715	533.799	571.811	-0.182845	307.094
9.14547	561.94	68.7121	-0.324229	814.116
0.00796932	325.797	402.709	-1.34216	490.415
0.0006191	206.31	314.242	-1.42295	129.262
0.00149253	133.791	678.802	0.588605	347.273
0.0013382	81.0271	531.253	-0.881446	152.602
0.00369532	291.951	560.568	-0.0292542	734.558
0.253185	573.804	254.815	-0.854249	921.25
0.0268083	776.626	485.431	-1.19519	670.213
1.79625	504.143	55.632	-0.388979	516.837
0.000375178	408.341	569.616	0.977177	449.512
2.24904	833.858	234.254	0.225672	858.249
0.0749321	863.056	419.852	1.45787	259.933
0.00063448	901.105	875.996	1.37561	184.298
0.0069182	486.564	364.757	-0.896905	429.13
1.76877	569.572	151.226	-1.36007	443.148
0.000129659	586.657	682.689	-0.362339	187.448
0.944198	688.321	238.828	-1.25384	761.087
0.00811502	758.445	743.037	-1.23338	912.022
0.0014896	927.292	894.585	0.49673	679.556
0.000136859	364.437	775.085	1.18804	622.546
0.235531	701.081	270.134	-0.643881	816.219
0.000110456	584.891	906.929	-0.915791	510.043
0.00153447	108.154	465.985	-1.03162	276.295
0.000563207	198.674	335.424	0.505487	556.733
0.00251223	524.252	656.353	1.17633	762.029
0.00111493	449.39	644.969	-0.583999	981.859
0.0203789	589.554	584.951	-0.25593	972.249
0.237378	410.035	151.461	1.41019	297.403
1.73683e-05	371.595	728.13	-1.18293	244.681
0.00912184	685.058	596.775	1.4189	332.625
0.000306179	112.759	661.609	0.848972	124.153
0.278154	947.033	223.636	-0.832754	431.707
0.016295	829.988	132.085	0.0742998	110.256
0.00202484	727.054	778.981	-0.595582	837.92
2.56113	413.932	73.0894	-0.465627	729.227
0.000313294	174.55	540.131	0.956325	301.364
3.76123	318.26	283.844	-0.0134565	927.942
2.3143	830.618	563.58	-1.55921	447.921
0.276308	275.19	234.555	1.37315	774.15
0.0013209	408.191	303.24	-0.795093	172.84
0.000436512	385.325	597.49	-0.739394	770.794
0.0292675	426.471	323.618	-1.17852	575.489
4.0718e-05	346.707	749.585	1.0137	477.175
0.00480118	339.716	549.453	-0.100331	627.451
0.0966392	783.297	420.033	0.376908	963.816
0.0398373	933.613	407.826	0.572172	624.037
0.00053264	592.381	762.104	-0.841937	619.595
14.7547	115.344	274.534	-1.5688	479.438
0.00135864	822.024	806.309	-0.172197	266.014
0.310665	179.926	92.0351	-0.703385	570.484
0.000118625	791.62	703.269	-0.0815653	99.6771
0.00119861	302.722	865.293	-1.11235	942.158
0.0135609	335.326	400.607	-1.27053	766.136
0.0384947	758.432	407.227	-0.632021	777.927
0.412166	219.331	58.7677	-0.346227	531.294
2.34341e-05	283.301	640.136	-0.751625	391.037
0.103824	496.445	298.393	-1.20314	706.232
0.000362144	340.428	492.718	0.441118	393.74
0.00329947	245.987	100.895	-1.10986	115.335
2.15252	916.187	102.696	-0.00450876	293.356
0.00819529	453.303	384.661	-0.69285	594.547
4.06558	741.888	148.194	-0.831701	578.702
1.04595	156.962	63.9337	1.43543	625.429
5.79479e-05	654.07	881.239	-0.383053	218.443
0.000727172	229.631	849.408	-1.0454	495.603
0.00101166	392.126	879.889	0.0700199	807.843
0.00268262	930.784	915.491	0.307572	669.339
0.0569874	68.1873	671.548	1.38569	97.3716
0.0227742	106.209	768.936	-0.0995184	221.317
0.104379	867.131	345.774	1.04055	703.88
6.83003	359.708	55.2102	-1.4867	788.341
0.0477751	886.449	859.944	-1.5227	405.435
7.87891e-05	759.352	941.177	-1.1656	183.364
0.10245	871.067	338.247	-1.04204	651.615
0.00110547	303.738	826.413	1.22819	766.446
9.32212	547.961	97.3062	-0.621598	832.192
0.0399089	816.243	476.641	0.363621	770.691
0.0905364	772.415	261.583	0.814626	447.516
0.096856	266.793	221.822	-1.1096	786.287
0.000115476	131.766	360.192	-1.03588	162.949
0.000113325	351.369	905.462	1.19073	299.948
8.88372e-07	293.709	782.188	-0.794348	48.2823
3.89163e-05	658.601	923.109	0.165621	138.958
0.796489	70.4149	612.788	-0.849761	855.003
0.000817995	139.429	312.998	1.17516	845.412
0.0215093	524.581	427.497	1.26307	633.734
0.000108049	599.318	239.866	0.842552	49.8019
0.207338	550.058	263.938	0.632104	938.523
0.00105591	219.4	614.799	1.22671	580.645
0.00097403	446.987	298.149	-0.128776	138.488
1.9723e-08	271.258	829.928	-1.20222	12.7166
0.0441234	492.716	222.881	-0.727198	347.486
1.54599e-05	485.879	748.361	0.286737	143.447
0.0186414	225.858	537.953	-1.53429	493.826
0.00286681	727.819	696.448	0.960546	780.035
7.50949	910.386	128.463	-0.600825	507.449
0.00559898	693.263	353.166	-1.11776	200.026
0.00304318	601.315	603.449	-1.08123	603.612
0.000303417	483.377	607.988	1.12599	273.88
0.0257357	780.869	292.577	1.48734	127.813
0.196341	90.9376	102.224	-0.639672	565.143
0.519369	590.177	129.04	-0.814038	308.7
4.85924e-06	775.488	548.232	-0.460781	47.5884
0.000418912	626.695	825.175	0.823356	662.418
0.000140104	228.341	508.553	-0.453932	906.382
0.00210456	162.003	756.046	0.976183	511.831
5.96541e-05	414.034	766.475	0.332939	669.474
0.00708041	109.051	179.71	-0.890459	579.835
0.00129586	231.934	788.857	-1.22177	513.431
