Omega	Omega_err	MA1	svev	alpha
0.0419712	5.53971e-05	251.656	721.383	-0.0400937
1.03298e-05	2.77393e-08	358.98	397.203	-0.260235
0.000381356	7.2028e-07	564.457	421.282	0.137042
0.00473724	5.4189e-06	283.314	987.207	-0.16689
0.00449081	5.22218e-06	216.996	954.184	0.293442
0.00066177	2.19935e-07	137.631	971.558	-0.302515
0.0664336	6.86297e-05	687.127	524.145	-0.0017499
0.0234377	2.75126e-05	574.32	380.054	-0.232663
0.0643815	7.1083e-05	864.368	557.368	0.16464
0.000215344	3.81932e-07	138.301	137.37	0.189038
0.0631483	2.71706e-05	265.916	713.011	0.0171742
0.00146402	2.36926e-06	667.6	271.633	0.0949393
0.00952805	1.24319e-05	916.704	389.579	0.0924827
0.00355566	5.219e-06	973.373	285.529	-0.162939
0.10158	0.000107787	906.826	564.788	-0.159612
0.00706979	7.62234e-06	302.806	970.632	-0.104378
0.0249698	2.18943e-05	326.775	202.134	-0.0477566
0.00089996	1.1452e-06	203.047	287.039	-0.21073
0.000479249	5.94319e-07	248.486	294.762	0.157182
0.0105141	1.40841e-05	979.854	727.254	0.226946
1.73122e-05	1.20692e-08	252.938	441.944	-0.238245
0.000353018	1.1723e-07	270.084	979.291	-0.0731183
7.64639e-05	7.46454e-08	413.466	307.081	0.0765498
0.000793321	1.44166e-06	567.698	768.544	0.137393
0.0459469	5.16133e-05	715.906	854.065	-0.190883
0.0787673	7.05385e-05	138.667	982.264	-0.0859823
0.000938106	1.59461e-06	690.391	433.389	-0.251378
0.0145314	1.64459e-05	843.479	295.525	-0.0496807
0.00169219	1.848e-06	316.262	990.664	-0.171686
0.0118626	1.57419e-05	750.859	557.24	0.0651257
0.101718	0.000106708	814.952	385.408	-0.252741
0.00368741	5.50833e-06	955.463	713.285	-0.271342
0.0120616	1.56499e-05	992.98	485.254	0.137245
0.00696514	9.72765e-06	814.927	672.295	-0.150067
0.000261216	3.43772e-07	304.494	463.4	-0.266719
0.0104377	1.35535e-05	789.927	331.077	-0.147099
0.00945912	1.28816e-05	756.916	858.995	0.115074
0.00616751	6.80856e-06	130.437	257.726	-0.132823
5.7316e-06	2.07899e-08	485.279	990.934	0.207617
0.00320886	3.62016e-06	109.446	134.115	0.118452
0.00110844	1.80302e-06	562.374	446.219	-0.296542
0.00102667	1.28689e-06	240.804	525.192	0.2815
0.0238639	2.28261e-05	762.784	338.399	-0.0179033
0.00167111	1.96854e-06	199.589	451.146	-0.185063
0.00687371	1.0123e-05	525.619	838.034	-0.0585445
0.0905425	1.38603e-05	95.3154	714.757	0.0547968
0.00129485	1.63403e-06	234.525	588.08	-0.316821
0.0295312	3.55404e-05	912.397	802.002	0.222008
0.0736335	8.15481e-05	964.338	244.537	0.0966869
0.0655793	7.29747e-05	737.233	811.532	0.0666845
0.0476536	5.26003e-05	600.428	376.742	-0.26312
3.03472e-05	7.53612e-08	197.126	156.62	0.0956472
0.00851441	8.88422e-06	365.564	812.354	0.0592907
0.0107339	1.15795e-05	136.04	400.231	-0.136689
0.0297604	2.97443e-05	293.507	538.653	-0.0315836
0.00153647	2.42153e-06	951.294	295.157	-0.194263
0.00341689	5.02693e-06	498.932	776.255	-0.207363
4.86028e-05	1.17723e-07	440.02	625.694	-0.242687
0.000602711	4.60005e-07	278.215	635.056	-0.140742
0.0736847	6.56879e-05	124.624	308.571	-0.0589323
0.00899664	1.13717e-05	754.56	365.902	-0.106739
0.00139905	1.76382e-06	300.244	765.563	0.272261
0.00312717	3.22959e-06	256.052	618.683	0.100219
0.0111348	1.48352e-05	823.743	807.282	-0.161045
0.0292958	3.49561e-05	585.633	507.55	0.0594126
0.00453127	6.02794e-06	706.119	283.484	0.111296
0.0173647	2.04446e-05	230.928	238.196	0.248672
0.00818184	9.43051e-06	223.103	930.246	0.24238
0.0146086	1.58019e-05	108.834	494.38	0.293946
0.0172714	1.71312e-05	219.234	962.616	-0.0912098
0.0477344	5.48544e-05	592.158	786.796	0.0559004
9.85349e-05	1.34443e-07	225.017	169.536	0.281375
0.000112774	1.56403e-07	318.325	317.087	0.280723
0.0112938	1.49484e-05	787.179	720.762	-0.130181
0.00130943	2.11242e-06	844.309	284.852	0.206048
0.00628597	5.40738e-06	165.928	491.48	-0.0886134
0.00633461	7.23085e-06	243.842	768.788	0.149945
0.0413515	4.60015e-05	326.497	388.711	0.152973
0.000868179	1.44276e-06	861.293	208.304	-0.189705
0.00131081	2.15526e-06	670.9	594.702	0.243807
8.26067e-05	4.79089e-08	293.693	858.302	0.203665
0.00344731	5.0537e-06	873.467	94.951	0.00100653
0.00209355	1.3918e-06	143.032	185.266	-0.0475124
0.00136277	1.72107e-06	206.342	454.06	-0.308327
0.0655484	6.46696e-05	136.052	704.947	0.11436
0.011337	1.50105e-05	930.629	691.747	0.247598
0.000507714	9.05839e-07	935.838	159.764	0.178384
0.00399995	4.74947e-06	276.56	937.163	-0.218831
0.0658728	7.83505e-05	262.903	993.619	0.11514
0.0110006	1.35141e-05	357.178	231.383	-0.0538627
0.00179638	3.12324e-06	169.347	470.44	-0.0921964
1.91472e-05	1.51847e-08	309.205	436.958	-0.213514
0.0879064	9.67539e-05	998.476	905.94	0.16356
0.00487809	6.52107e-06	445.098	163.147	0.0954912
0.0831303	9.14764e-05	277.369	275.698	-0.263333
0.00871679	1.14347e-05	770.235	301.281	-0.140008
0.0417275	4.35473e-05	248.671	293.913	0.0252221
0.00400295	5.85278e-06	921.094	534.012	0.238801
0.0042181	4.81391e-06	130.51	291.549	-0.207965
0.0138022	1.80948e-05	961.758	974.344	-0.206717
0.0137995	1.74344e-05	934.393	442.638	0.0994588
0.00277688	4.59557e-06	387.295	963.871	0.0891715
0.113247	0.000122133	238.496	290.574	1.3101
0.000150701	3.86663e-07	477.943	475.91	-0.0576215
0.0586497	6.39062e-05	425.45	190.479	-1.32049
0.0177235	1.69111e-05	122.287	533.162	-0.217008
0.00954468	1.30169e-05	935.767	832.184	0.194962
0.0872652	9.23937e-05	736.426	939.418	-0.207286
0.0771902	8.36093e-05	507.894	736.694	-0.0781132
0.0445371	5.05473e-05	901.155	753.161	0.0970827
0.00181917	2.66929e-06	409.078	175.602	0.134376
0.0145206	1.78027e-05	490.367	419.906	0.154821
1.24045e-05	1.67561e-08	433.191	577.777	-0.2757
0.0437181	5.01959e-05	900.008	908.69	0.11978
0.0308729	3.84927e-05	241.151	752.626	0.119074
0.00172156	2.73735e-06	664.044	541.294	-0.249782
0.00423729	6.22741e-06	875.358	759.501	-0.308213
0.0807356	8.50317e-05	645.905	536.457	-0.285301
0.000900251	1.5086e-06	805.539	162.127	0.155627
0.0179772	2.25427e-05	926.121	277.182	0.239787
0.118816	0.000133013	291.487	620.66	0.0689282
0.111638	0.000114156	710.599	198.537	-0.210768
0.00442654	6.76137e-06	405.257	612.616	-0.0577302
0.000860048	9.10022e-07	257.317	789.484	0.228416
0.0552668	6.41257e-05	680.098	463.348	0.0402258
0.00381329	5.67592e-06	853.377	655.567	-0.203625
0.101065	0.000116411	320.482	476.411	0.0248475
1.70565e-06	1.76874e-09	193.681	197.811	-0.313466
0.0024044	3.13504e-06	171.12	107.629	-1.38014
0.0211495	2.10729e-05	403.568	250.475	-0.0651871
0.0046374	6.47952e-06	726.342	364.03	0.159044
0.00431482	6.28816e-06	793.75	918.103	-0.30487
0.00395064	5.24619e-06	664.472	256.41	0.109439
0.00973116	1.5256e-05	176.639	310.948	-0.027814
0.0441457	4.88979e-05	690.561	650.043	0.104196
0.0537338	5.99231e-05	823.937	227.868	-0.143153
0.0155513	1.97413e-05	909.511	661.134	-0.161569
0.0141452	1.86713e-05	686.575	627.41	-0.0501952
0.00731053	9.94806e-06	710.019	721.923	-0.268733
0.000420633	7.82915e-07	724.255	396.383	0.273195
0.0324451	3.82313e-05	830.299	499.009	0.156367
0.0044972	6.54734e-06	745.657	795.633	-0.203848
0.0677234	7.41867e-05	225.866	297.235	-0.0361261
0.00641433	9.0736e-06	889.297	765.643	-0.204458
0.00641154	8.39501e-06	763.497	328.7	0.104849
0.000761214	4.97787e-07	220.416	882.224	0.22484
0.00209009	3.62952e-06	297.429	941.545	0.0971636
0.031322	3.69747e-05	856.322	355.007	0.170641
0.0621171	6.82659e-05	408.983	415.63	-0.0522235
0.00411372	5.98262e-06	574.716	716.289	0.165437
0.0662326	6.95151e-05	583.792	464.347	0.0622548
0.0112087	1.19625e-05	833.343	293.987	-0.0434628
0.00100079	1.66627e-06	863.379	128.778	-0.19479
0.00175768	2.10066e-06	212.541	233.876	0.0955201
9.49007e-05	2.05579e-07	580.132	407.636	-0.310822
0.00754466	1.0312e-05	755.894	723.937	0.115113
4.38218e-05	2.45688e-08	245.113	547.317	0.216867
0.00292655	2.16386e-06	396.597	897.992	-0.0687714
0.00711335	1.21752e-05	239.501	942.504	0.0507077
0.0531153	5.82252e-05	557.969	818.366	-0.229074
0.00714385	9.93856e-06	537.481	410.348	0.0501333
0.000808188	1.41294e-06	924.844	337.246	-0.221009
0.00437307	6.24905e-06	847.908	199.298	0.0950962
0.00495305	7.23194e-06	706.567	617.276	-0.0963606
0.00744352	1.01814e-05	755.094	744.25	0.215124
0.00892603	1.13205e-05	558.735	269.324	-0.0640545
0.00212063	3.3156e-06	741.313	477.457	-0.226434
0.000398637	9.47164e-07	472.314	575.887	-0.0437687
0.00176913	2.84721e-06	770.757	637.735	0.226785
0.0619076	5.99093e-05	112.377	619.168	-0.147226
0.0063113	8.15885e-06	452.716	268.614	0.210839
0.0576401	6.43319e-05	832.948	923.139	0.190144
0.0222682	2.68366e-05	823.793	592.092	-0.140968
0.00179635	2.23136e-06	160.545	265.796	-0.220755
0.00026829	3.64479e-07	248.148	336.589	-0.334767
0.00874999	1.00145e-05	251.418	743.417	-0.135945
0.00941217	1.28884e-05	943.263	937.554	-0.191578
0.0118145	1.53201e-05	907.603	255.144	-0.0539662
0.0255432	2.92754e-05	585.062	361.753	0.0534956
0.00128775	2.12279e-06	762.717	302.012	0.172469
0.0201495	2.50361e-05	550.313	252.187	0.0245891
0.0514735	5.75582e-05	834.896	443.307	0.118404
0.0397258	4.63098e-05	916.479	599.299	-0.213742
0.0417028	1.95566e-05	424.238	715.554	0.0116621
0.000561122	1.0457e-06	476.485	895.348	-0.187486
0.00265208	2.6407e-06	231.107	369.766	0.0673772
0.000617022	1.10623e-06	801.627	378.011	-0.283677
0.061911	6.55053e-05	755.81	539.866	0.0270081
0.0235451	2.90927e-05	879.805	996.443	-0.164251
0.00120375	1.75074e-06	275.966	194.908	-0.329407
0.0174096	2.18178e-05	862.067	171.024	0.148698
0.000320264	5.95155e-07	612.127	232.889	0.193673
0.00549467	6.38695e-06	242.223	645.794	0.153079
0.000666912	1.19015e-06	830.405	380.083	-0.2607
0.000170984	9.95974e-08	464.223	799.196	0.0443041
0.000331941	6.64582e-07	420.545	798.7	0.161938
0.00579671	7.8403e-06	954.676	343.24	-0.0920752
0.00020735	3.96626e-07	432.994	527.528	-0.251627
0.0454326	4.76792e-05	195.325	259.099	0.184828
0.000760607	1.30062e-06	795.51	118.114	0.111582
0.00131735	2.11041e-06	922.28	261.86	0.189475
0.0769469	9.52814e-05	158.036	528.358	-0.0542031
0.0290868	3.4966e-05	983.661	95.1378	1.27367
0.0954908	0.000101291	362.063	304.067	0.267861
0.0427922	4.97136e-05	990.537	497.617	-0.0900633
0.00530387	6.05549e-06	113.456	292.522	0.277909
0.069764	7.51946e-05	582.885	790.377	-0.102626
4.05865e-06	1.09105e-08	320.669	965.498	-0.233025
0.0897382	9.78939e-05	302.479	288.249	0.00385574
0.00167681	2.72432e-06	890.96	510.09	-0.229023
0.0109363	1.36621e-05	429.039	282.378	0.266737
0.00757082	9.6112e-06	810.637	312.024	0.0805797
0.00576765	6.30003e-06	289.512	298.476	-0.0363677
0.00136741	2.24655e-06	721.261	737.832	0.319828
0.000281297	3.8684e-07	339.208	426.649	0.254352
0.00868049	7.33463e-06	234.137	957.53	0.0951039
0.0142304	1.74242e-05	565.007	289.334	0.0980294
0.00838041	1.14826e-05	110.358	322.351	0.203466
0.0593459	6.47275e-05	419.23	228.28	0.238664
0.00367414	4.4138e-06	250.189	561.822	0.166424
0.00932604	1.21099e-05	957.163	410.536	0.0929124
0.0329414	2.93618e-05	120.749	931.116	-0.211881
0.0540709	5.84707e-05	264.374	345.981	0.136264
0.0123945	8.55074e-06	79.554	217.206	0.295907
0.087788	8.3916e-05	108.516	999.922	0.226239
0.0736626	7.78795e-05	657.69	280.499	-0.127791
0.00163783	2.55413e-06	758.522	188.52	-0.0892431
0.113373	0.000104322	107.294	899.233	-0.152096
0.00779732	1.07981e-05	886.977	614.289	0.147769
0.00200735	2.18393e-06	239.526	419.856	-0.0926144
1.97817e-05	1.65914e-08	316.034	863.231	-0.199854
0.0430005	4.97297e-05	929.048	167.51	-0.0713926
0.000381357	4.71161e-07	272.923	439.509	-0.207244
0.00391002	4.57129e-06	303.332	462.353	-0.0813289
0.0750314	8.21831e-05	920.269	205.688	0.0392449
0.0474805	4.28856e-05	90.4784	517.3	0.189907
0.0313778	3.69162e-05	862.463	604.615	-0.160499
0.064443	5.86405e-05	83.8655	305.95	0.112258
0.00022627	4.75958e-07	552.947	441.594	-0.103039
0.0218817	3.07444e-05	386.834	830.641	0.0305642
0.00792302	1.02886e-05	614.235	386.23	0.161123
3.19686e-05	2.58858e-08	225.625	252.685	0.239172
0.00731819	7.20139e-06	116.709	173.631	0.0715018
0.00365945	5.43247e-06	643.22	941.296	-0.217686
0.0807474	8.46287e-05	658.766	379.306	-0.00225834
0.0142965	1.80178e-05	230.046	418.324	0.233785
0.000165375	3.57103e-07	421.134	946.544	-0.231937
0.0333236	3.25894e-05	92.5675	659.474	-0.300054
1.91624e-05	6.39227e-08	504.283	743.223	0.176591
0.0565126	6.18562e-05	698.817	845.769	-0.20182
0.00996221	1.27025e-05	555.832	104.948	1.42094
0.000226557	1.78066e-07	232.318	396.941	0.1739
0.0294035	5.65053e-05	154.044	334.977	-0.00780445
0.00173021	2.13001e-06	166.645	356.355	0.304015
0.00378831	5.6338e-06	322.071	840.402	-0.156975
0.0357871	3.51498e-05	127.466	780.846	-0.188223
0.00114362	1.6854e-06	414.19	162.208	-0.308104
0.000910081	1.53844e-06	989.607	116.426	-0.0332127
0.0744857	7.18188e-05	136.026	924.756	-0.126524
0.0109581	1.20719e-05	170.674	610.419	-0.166176
1.70992e-05	1.73741e-08	371.21	609.694	-0.249665
0.000924803	1.19799e-06	340.337	546.354	0.188456
0.100416	0.000106353	885.972	558.463	-0.0332926
0.00255678	1.68325e-06	389.849	593.369	-0.0418292
0.000219505	8.11733e-08	260.243	964.056	-0.106951
6.44462e-05	5.59403e-08	369.137	286.511	0.0607333
0.00212028	2.98463e-06	380.366	109.963	0.209096
0.0722949	8.02901e-05	967.104	681.909	-0.172523
0.000141685	1.97574e-07	244.784	206.31	0.314063
