Omega	Omega_err	mH1	mH2	mHc
0.00139551	9.31946e-05	431.229	907.147	860.489
0.00542247	0.000642387	445.322	451.665	476.567
0.00225222	0.000155302	527.239	586.26	661.004
0.000565554	0.000150509	829.73	885.232	920.15
0.000130034	1.64059e-05	548.665	738.811	758.632
0.000390735	2.1394e-05	302.244	548.7	601
0.00638485	0.00126709	556.265	560.865	573.777
0.00449948	0.000859927	870.464	909.269	893.724
0.000510753	9.79088e-05	663.736	768.163	767.348
0.000314941	7.60561e-05	748.286	848.147	904.565
0.00203428	7.58332e-05	649.801	679.243	758.421
0.0003211	4.4261e-05	454.861	616.007	497.151
0.00145178	0.000199942	675.71	682.358	751.722
2.51836e-05	1.82589e-05	216.971	565.249	599.738
0.000587599	0.000141861	774.294	845.625	908.314
0.00267039	0.000224111	642.665	965.054	937.678
0.000147828	1.8671e-05	349.689	621.206	605.489
0.00355384	0.000359118	585.227	605.285	595.213
0.000506044	0.000159824	799.694	836.612	857.776
0.000286254	5.95474e-05	698.791	879.326	932.191
0.00292193	0.000489917	862.008	894.486	893.182
0.00012026	1.44772e-05	406.811	671.488	724.435
0.000217993	4.29318e-05	576.108	667.239	661.371
0.000325928	1.66123e-05	342.272	736.24	754.453
0.000885456	0.00024602	825.971	852.512	878.327
2.69781e-05	2.53094e-05	234.277	609.548	639.564
0.0004294	2.53621e-05	212.446	374.279	270.781
0.0001805	6.27127e-05	764.059	810.213	871.657
0.000305333	5.16624e-05	513.745	615.03	672.773
6.4344e-05	5.9382e-05	671.604	915.314	981.609
8.85567e-05	1.54237e-05	261.258	363.027	421.111
0.000537347	8.2142e-05	460.781	617.234	639.824
0.00315271	0.000306157	740.177	805.151	896.446
0.000355344	5.46194e-05	423.463	501.431	459.731
0.000191385	8.66077e-05	839.605	946.679	885.807
0.000620662	0.000171798	651.232	746.776	682.535
0.00287098	0.000340364	532.449	548.035	567.822
1.36952e-06	1.1567e-06	196.593	827.118	901.944
0.0019801	0.000158214	414.371	541.136	520.666
0.00258635	0.000316355	728.609	736.035	781.056
0.000380203	3.85969e-05	255.677	275.096	339.339
0.0036161	0.000220481	447.763	480.896	477.829
0.000105531	1.67111e-05	419.437	467.72	517.063
0.00328116	0.000360907	477.271	601.686	665.671
0.000408951	3.41733e-05	300.845	536.922	313.619
0.00654317	0.000707119	838.192	929.649	917.794
0.000287764	7.01238e-05	691.877	798.797	800.953
0.00931061	0.000200979	846.885	970.956	887.804
0.000580896	9.3977e-05	524.008	594.178	601.23
0.000679504	6.29187e-05	384.514	748.579	538.67
0.000348558	3.39235e-05	343.317	635.33	659.715
0.000692403	0.000117441	522.903	591.643	663.085
0.00134575	5.72031e-05	162.678	360.73	377.82
0.00137814	0.000147229	494.632	494.841	557.024
0.00186809	0.000253808	549.879	561.217	633.08
0.00120512	0.00020684	549.958	714.792	646.318
3.67146e-06	3.09029e-06	199.664	842.212	894.771
0.00266916	0.000154071	445.912	868.206	908.192
9.20281e-05	2.4221e-05	545.609	873.718	853.924
0.000544793	0.000127243	841.797	934.52	955.516
0.001064	0.000158417	529.371	558.754	599.465
0.0397111	0.000225932	605.094	689.63	746.358
0.000204072	5.39357e-05	616.829	747.332	665.84
0.00029732	4.04944e-05	482.408	689.912	668.53
0.00154621	0.000308526	889.952	892.402	954.28
0.00778239	0.000223066	635.559	653.256	725.143
0.000269307	3.65647e-05	418.66	476.691	518.095
0.00103588	0.000366048	952.497	976.342	986.204
0.000197773	1.34855e-05	343.633	576.068	605.56
0.000145334	4.04667e-05	683.383	753.734	818.043
6.34431e-05	3.04872e-05	173.836	548.955	515.195
0.0009756	7.5988e-05	326.497	327.431	409.058
0.00146972	0.000105383	401.76	501.28	501.522
0.000315186	1.87098e-05	219.413	670.703	691.404
0.00186532	0.00015284	341.092	953.829	833.989
0.00129709	0.000306833	798.231	857.796	883.872
0.00284409	0.000463474	818.605	877.859	831.878
0.0102778	0.000923655	698.833	708.182	735.429
0.00386923	0.000146765	743.77	785.243	865.31
0.000183014	3.98989e-05	581.287	688.626	728.532
0.000702255	9.60507e-05	548.078	651.886	690.41
0.000379635	4.72908e-05	574.968	863.744	824.563
0.000331985	6.37703e-05	486.574	634.224	505.711
0.000443865	5.33613e-05	495.233	902.361	939.432
0.000283835	5.06564e-05	516.037	601.303	653.921
0.00171951	0.000299826	679.069	736.35	766.843
0.00123284	0.000107876	496.227	500.206	565.714
1.95377e-05	3.62363e-05	457.9	835.432	832.928
0.00360339	0.000347294	683.607	683.708	723.426
0.000103931	3.40179e-05	448.402	679.684	641.697
0.00317382	0.000421619	514.899	677.555	674.563
0.000137137	1.36483e-05	488.41	582.901	647.732
0.000669395	3.81448e-05	366.071	432.246	516.335
0.000131979	8.57888e-06	358.087	666.747	741.782
0.00421415	0.000291804	877.285	975.527	966.271
0.00493242	0.000223076	438.758	460.425	479.664
0.000196073	1.88349e-05	506.936	683.043	735.282
9.55477e-05	3.11756e-05	438.072	853.061	790.772
0.00192481	0.000387548	854.563	937.286	967.939
0.000266969	2.35153e-05	225.629	374.15	551.744
0.00339581	0.000270224	643.859	667.346	707.186
0.00144307	0.000131851	325.195	382.526	435.174
0.000209443	5.3407e-05	679.916	851.956	798.735
0.00100349	0.000142171	451.648	519.3	499.784
0.00103768	0.000103901	318.061	349.988	385.298
0.000769853	0.00017266	862.838	869.938	937.72
0.00114704	9.86717e-05	266.545	351.345	296.831
0.0010186	4.70863e-05	137.776	242.773	303.421
0.000483796	9.59094e-05	643.341	715.769	741.058
0.00223754	0.000152176	354.411	437.007	374.43
0.000483987	7.35678e-05	643.499	825.054	820.251
0.00259636	0.000291983	351.192	385.328	376.592
0.000568324	7.03514e-05	445.319	585.583	574.442
0.000499679	0.000166248	711.973	756.804	778.829
0.00562495	0.000567908	657.209	717.221	683.925
0.00320361	0.000237737	547.38	893.773	864.554
0.000164405	3.60062e-05	696.784	862.79	833.028
0.0127021	0.000730919	691.331	693.931	717.945
0.00053929	8.62777e-05	675.084	827.764	804.26
0.00299932	0.0003381	751.997	759.32	826.337
1.45459e-05	1.75768e-05	322.308	792.412	813.574
0.00568482	0.000587675	405.451	421.754	456.135
0.00307038	0.000394144	509.932	573.121	571.227
0.00015082	8.5376e-06	238.022	318.688	359.233
4.72171e-05	0.000122895	801.012	893.443	897.707
0.00323358	0.000407678	586.249	645.098	635.43
0.000209704	4.73008e-05	692.54	863.903	920.244
9.68102e-05	1.76485e-05	537.213	879.205	788.256
0.00105202	0.000100497	387.532	531.967	531.78
0.0010451	9.81285e-05	445.04	637.801	606.976
0.000165099	3.9891e-05	626.064	703.229	766.942
0.0005363	0.000131861	785.477	786.616	847.176
0.000289731	6.87092e-05	699.979	816.204	844.169
0.00211756	0.000232856	762.298	978.801	935.276
0.00032738	1.90923e-05	240.671	437.54	353.196
0.000326788	4.04263e-05	405.278	458.522	542.317
0.001363	0.000228147	560.752	746.688	748.843
7.44885e-05	4.38296e-05	683.093	872.108	820.94
0.00194127	0.000319888	626.766	652.727	672.833
0.000172138	6.44147e-05	642.807	806.312	668.999
0.0129969	0.000560412	763.115	763.586	799.572
0.00043848	0.000165017	833.166	859.563	912.63
0.000242541	0.000118192	724.179	775.225	766.978
0.000567687	0.000164148	707.443	747.996	773.018
0.00124417	0.000158311	770.381	938.392	917.33
0.00030014	4.9533e-05	461.928	470.145	543.865
8.02309e-05	9.00503e-06	396.314	508.289	551.029
0.000100489	3.01031e-05	452.349	635.284	676.738
0.000124911	2.88472e-05	564.882	836.874	723.168
0.000156278	3.60978e-05	719.493	867.627	815.338
0.000286917	3.34451e-05	490.406	796.728	865.318
0.00018384	1.81568e-05	368.125	500.36	649.449
0.000542799	0.000102482	582.556	635.073	708.167
0.000664645	2.48857e-05	112.99	272.894	273.564
2.62869e-05	1.59023e-05	151.693	449.107	484.38
0.000115514	2.66904e-05	608.639	680.534	698.905
0.000310216	0.000100732	707.018	755.453	787.259
0.000270817	5.4758e-05	542.055	609.726	655.098
0.00481073	0.000356845	821.941	897.365	967.647
0.00041716	8.97845e-05	481.996	501.9	559.088
0.00118487	0.00016512	623.494	653.736	661.344
0.000164109	8.34794e-05	838.988	914.656	895.453
0.00245176	0.000477795	653.109	757.496	726.446
3.31304e-07	2.48428e-07	152.234	544.811	556.095
0.000610542	5.97053e-05	418.368	602.799	679.687
9.76205e-05	9.05667e-06	394.077	526.467	553.017
0.000377138	0.000125607	706.668	788.397	760.721
0.00192114	0.000375106	688.419	841.447	821.454
0.00189689	0.000168289	481.733	483.875	572.008
0.000376036	3.77755e-05	272.394	302.342	409.693
0.000520439	4.92169e-05	343.671	447.865	427.172
0.000270899	7.17639e-05	692.222	776.302	814.27
0.000594554	0.000169227	762.422	775.774	809.126
0.000225383	2.49556e-05	373.663	481.679	534.429
0.00124898	0.000252169	627.574	689.099	690.367
0.000633039	7.46675e-05	559.552	882.511	938.791
0.000718095	0.000231995	711.205	717.328	787.825
0.00174256	0.000250592	885.23	915.356	966.666
0.000300934	4.74292e-05	469.7	531.739	557.536
4.09927e-06	3.65648e-06	267.566	613.005	598.661
0.00475233	0.000612738	834.388	838.657	866.274
0.000403148	6.08442e-05	549.219	742.994	769.328
0.000337139	5.53725e-05	553.08	690.788	682.986
0.001523	0.000241028	673.879	863.835	862.142
0.00957141	0.00118447	643.373	652.395	672.237
0.000170709	2.20171e-05	439.427	578.123	595.656
6.54364e-05	1.04287e-05	180.003	596.84	624.439
0.000262373	4.5642e-05	470.103	499.187	567.179
0.000332614	9.43665e-05	628.447	642.429	697.692
0.0045253	0.000249034	421.851	425.073	473.341
0.00268974	0.000204	444.327	459.46	480.092
0.000113697	4.69225e-05	639.928	672.077	710.749
0.000358354	6.54259e-05	715.891	901.686	958.31
0.000271234	9.65995e-05	635.298	715.737	666.272
0.00328982	0.000359185	634.458	635.39	657.196
0.00302093	0.000515532	794.41	909.298	850.322
0.000153192	2.16732e-05	485.75	777.921	859.519
0.000465932	2.76575e-05	195.291	381.55	363.775
0.0011045	0.000107205	616.219	927.109	971.523
0.000192936	4.06646e-05	449.421	574.342	493.9
0.000517172	4.38597e-05	293.677	365.214	445.536
0.0122174	0.000845739	716.329	765.446	737.236
0.000788215	6.27351e-05	380.154	614.092	593.185
0.000415942	5.29425e-05	457.646	765.142	793.843
0.000128341	0.000129184	786.141	924.409	842.795
0.000181761	1.81712e-05	411.047	467.796	463.031
0.00130893	0.000133497	693.647	929.78	981.236
7.04449e-05	1.08843e-05	270.429	464.008	476.865
0.000468089	4.85812e-05	398.143	479.65	576.874
5.04832e-05	6.63962e-05	583.143	731.112	680.531
0.000265784	1.91486e-05	351.893	433.254	488.94
0.000251829	4.77611e-05	616.246	923.916	844.869
0.000930329	9.96887e-05	467.335	475.194	568.127
0.000645932	9.58829e-05	673.298	887.756	802.496
0.00101451	0.00012293	349.496	361.763	432.075
0.000360414	0.000103392	560.028	609.907	592.848
0.000799746	0.00014676	856.927	877.695	861.204
4.19843e-05	7.23622e-05	620.333	811.564	795.549
0.00199685	0.000323933	701.677	784.374	795.855
0.00402553	0.000349982	889.636	891.874	939.103
0.000136613	1.77623e-05	423.792	652.323	642.806
0.000180699	5.16671e-05	622.629	680.61	698.388
0.00010807	1.50732e-05	451.564	818.095	802.797
0.000595993	2.67361e-05	243.896	513.799	476.895
0.00158867	0.000193046	798.95	798.976	863.256
0.000187278	3.07302e-05	491.384	534.472	553.875
0.00015065	2.91398e-05	551.847	688.979	704.162
0.000659122	0.000127236	559.518	575.748	660.331
0.000103291	1.84215e-05	556.087	652.681	714.126
0.000178526	2.8372e-05	468.589	611.298	534.593
0.000325215	8.33507e-05	528.678	557.167	595.713
3.2472e-06	2.49395e-06	182.141	967.707	892.382
0.00813164	0.000596766	602.758	603.09	603.546
8.71244e-06	1.13323e-05	345.813	851.474	872.691
0.00014347	2.20653e-05	499.597	584.022	636.981
0.000118951	1.82319e-05	411.67	432.089	593.862
0.00303614	0.000129932	437.915	482.218	460.972
0.000161171	2.64949e-05	404.792	567.886	429.822
0.011661	0.000594023	663.137	667.424	696.211
0.000993047	0.000233418	896.165	937.153	998.456
0.00020197	2.05676e-05	355.54	358.78	523.834
0.000271616	0.000111205	637.362	723.53	674.644
0.00139025	0.000119398	283.279	322.476	335.603
0.00345625	0.000232464	429.502	430.106	486.797
0.000421573	5.60474e-05	473.811	644.41	574.364
0.0208218	0.000607222	755.9	755.943	758.873
0.000625879	0.00014886	765.831	775.711	867.02
0.00174762	0.000304366	638.253	691.016	761.302
0.000566562	4.26685e-05	187.717	587.718	476.548
7.757e-05	8.9486e-06	286.747	580.257	576.256
0.000806559	7.53582e-05	295.802	383.32	400.405
0.001034	9.61537e-05	446.305	698.563	727.301
0.000942678	0.000157739	740.011	742.052	807.004
0.000244614	2.75987e-05	483.244	653.457	599.618
0.00118496	7.20701e-05	146.418	226.932	276.458
0.000476456	9.29314e-05	612.651	675.891	761.077
0.00129701	0.000161319	384.472	416.939	479.722
0.000355447	0.000133035	752.75	790.887	813.558
0.000142696	2.81023e-05	705.656	806.019	849.838
0.00109483	3.78428e-05	109.869	250.543	286.265
0.000838969	0.000134142	603.501	605.463	710.132
0.00011979	2.4633e-05	455.418	626.45	530.933
0.00241255	0.000212988	391.283	417.149	503.729
0.000543094	5.76927e-05	409.435	822.97	738.159
0.000131838	2.0236e-05	484.928	794.173	721.376
0.00207534	0.000176195	462.716	465.137	524.312
0.0103344	0.00700777	213.378	216.168	232.68
0.0218076	0.00265512	615.154	626.986	646.218
0.000647023	0.000204989	799.149	902.375	847.933
0.00123825	0.000138845	492.302	591.502	505.18
0.00123186	0.00020803	796.103	885.722	930.939
0.00010933	1.02295e-05	373.281	639.36	701.201
0.000588915	7.4136e-05	522.292	710.343	742.746
9.59243e-05	1.12642e-05	272.378	618.523	532.406
0.00157274	0.000356145	810.485	864.196	858.065
0.000141728	1.79724e-05	272.953	375.954	369.432
9.71594e-05	0.000116327	632.726	707.481	696.307
0.000320513	8.13285e-05	696.542	779.168	804.781
0.000819855	0.000125744	605.89	856.597	909.575
0.000776364	7.08829e-05	268.695	311.483	355.524
0.0002239	9.65379e-06	164.851	459.15	306.613
0.000192748	3.58934e-05	534.818	594.653	636.119
0.000314849	6.42928e-05	498.272	603.529	582.138
0.000541446	4.91495e-05	392.751	615.112	470.07
0.000125136	2.70783e-05	500.097	557.244	575.43
0.00104683	9.84588e-05	470.817	690.579	732.714
0.000559097	4.36889e-05	366.035	542.184	470.836
0.0160462	0.000824473	678.829	829.802	829.967
0.000100285	4.986e-05	661.46	862.468	794.713
0.000890515	0.000211811	930.631	931.206	985.697
0.00118584	0.000169957	505.644	570.702	572.055
0.00118151	6.72091e-05	342.756	777.924	795.196
0.000173848	3.16392e-05	638.307	785.585	755.754
0.00631123	0.000741646	613.887	734.938	716.221
0.0042801	0.00043136	703.907	821.291	835.25
0.00305711	0.000236567	508.816	629.084	684.946
0.000491187	7.69424e-05	605.243	782.909	758.206
0.00567255	0.000397903	674.469	674.703	730.535
0.000455244	4.24218e-05	264.793	528.306	568.323
0.00222701	0.000183923	506.206	506.261	561.508
0.00172845	0.000272616	623.165	636.162	671.336
0.000158544	3.35278e-05	568.913	657.214	649.458
0.000205539	1.45686e-05	342.596	410.538	471.242
0.00214062	0.000252492	443.655	502.242	450.587
0.00267155	0.000325841	687.927	878.256	945.478
0.000444777	8.43961e-05	655.395	672.683	717.186
0.000845778	3.93279e-05	281.727	884.429	821.549
0.00244667	0.000168622	402.106	404.897	458.831
0.0118153	0.000469224	337.217	826.762	789.472
0.000755032	0.000135248	542.383	629.315	679.558
0.0022113	0.000353191	625.167	654.308	664.427
0.00134172	0.000247213	791.355	800.29	877.028
0.000721515	9.62374e-05	587.396	743.209	725.918
0.000209381	3.37104e-05	463.035	513.859	588.569
0.00133057	8.09055e-05	300.028	473.133	318.631
0.000553849	0.000199374	708.383	760.45	764.509
0.000843932	0.000183761	797.928	805.248	872.515
9.66415e-05	9.43394e-06	388.4	616.546	544.895
0.000955626	0.000143151	769.674	774.861	824.385
5.47147e-05	1.98728e-05	412.432	479.405	589.18
0.0285419	0.000952496	536.762	752.647	808.313
0.000340054	6.40708e-05	392.653	452.65	430.513
0.000200474	4.48032e-05	735.759	967.96	845.76
0.0056647	0.000674001	686.947	726.672	758.393
0.00735804	0.000533065	699.992	712.041	749.969
0.000281849	1.8655e-05	375.19	697.198	678.579
0.00272649	0.00014694	499.076	952.563	929.632
0.000645415	8.32128e-05	591.582	850.653	880.807
0.00375478	0.000241354	603.007	990.741	962.001
7.91177e-05	9.90912e-06	425.295	591.976	663.525
0.000339252	3.56425e-05	352.349	438.19	472.783
0.00258525	0.00022405	177.305	177.493	248.961
0.000160057	3.82435e-05	635.344	863.901	909.539
8.27814e-07	7.85841e-07	232.521	898.234	784.429
0.00028658	6.36001e-05	762.413	999.221	912.857
0.000457541	5.97014e-05	505.338	687.258	685.938
0.0126189	0.000534695	540.548	927.303	855.552
0.000129373	6.44747e-06	215.461	540.301	479.617
0.000102972	1.0445e-05	285.222	448.57	481.019
2.96116e-05	2.35944e-05	288.352	735.465	533.337
0.000849392	9.37154e-05	319.372	367.421	438.8
0.000142031	4.02793e-05	696.692	818.113	849.132
1.76661e-06	1.45739e-07	122.966	857.207	868.176
0.00236762	0.000224493	869.83	932.304	893.184
0.0170322	0.00106144	580.374	796.938	789.638
0.000972329	0.00018107	805.599	908	917.818
0.000402586	2.9087e-05	339.279	529.891	543.024
0.000335528	7.81524e-05	788.265	875.652	927.905
0.000177452	8.95893e-05	872.861	900.953	951.96
0.00106615	0.000248549	803.892	843.402	876.305
0.00109366	0.000165649	660.603	668.615	744.112
0.000172507	2.74236e-05	607.513	707.209	720.406
0.000196881	5.45318e-05	806.619	923.493	975.198
0.00111451	0.000149915	696.312	803.925	819.638
2.67029e-05	1.84736e-05	234.683	406.539	401.579
0.000215695	2.37007e-05	366.964	565.282	515.136
0.000387647	5.41093e-05	525.245	879.348	818.607
0.000460667	0.000135939	898.498	978.898	995.997
0.00136196	0.000174896	581.126	585.074	655.334
0.000110622	6.09525e-06	254.64	487.269	499.752
0.000491886	0.000119757	470.726	521.166	491.74
0.000188188	1.74327e-05	379.187	449.596	464.428
0.0103249	0.000707214	493.271	648.804	631.982
0.000393714	0.000232492	850.108	858.489	921.866
0.00896921	0.000769305	421.993	450.625	442.779
0.000681859	0.000222513	844.509	911.855	895.016
0.00225252	0.000323173	802.555	802.631	869.933
0.000104961	1.70641e-05	449.709	716.593	733.748
0.00018593	1.72157e-05	336.141	506.147	534.221
0.000159064	1.75656e-05	338.101	637.58	679.016
0.000248053	3.1567e-05	472.834	974.53	863.457
0.00947332	0.0010057	933.991	949.686	947.468
0.000242838	2.89425e-05	445.378	589.703	583.597
0.000160068	4.41111e-05	669.307	822.141	757.726
0.00285705	0.000479437	786.38	801.606	811.081
0.00137275	0.000118738	222.859	312.011	224.825
0.000798346	0.000177477	700.791	749.036	751.952
0.000123319	3.53261e-05	635.965	674.283	739.811
0.000326942	4.95689e-05	467.29	556.122	623.43
0.000394221	0.000109768	730.127	810.554	799.618
0.00038457	5.31006e-05	416.743	447.765	520.169
0.00347535	0.000348194	855.872	856.638	899.713
0.000394294	8.78312e-05	610.235	708.469	683.928
0.00203034	0.000205775	729.119	847.945	879.318
0.000127139	1.1184e-05	345.331	376.035	481.624
0.000271106	5.02589e-05	597.325	721.586	702.813
0.00301564	0.000471749	824.712	870.809	933.37
0.000651996	0.000181226	680.503	697.381	728.874
0.000227356	6.59943e-05	654.558	673.173	750.684
0.00230992	0.000178307	550.874	824.083	739.421
0.00124662	0.000280936	704.111	731.328	808.087
0.000390764	0.000111114	629.506	671.14	645.804
0.000594053	0.000152565	697.272	739.417	778.388
0.00075177	6.25777e-05	362.388	486.761	455.312
0.00427276	0.000414022	925.485	941.644	991.73
0.000373523	3.67397e-05	232.755	298.431	301.811
0.000126279	2.67434e-05	499.147	702.527	663.399
0.000263134	0.000119568	654.31	743.403	688.271
7.05563e-05	8.19474e-06	423.806	659.543	604.026
0.000151591	3.11799e-05	532.512	654.844	635.025
0.000344408	6.48357e-05	730.211	955.954	992.624
0.00579349	0.000688441	738.933	774.687	767.183
0.000982086	0.000263449	740.587	789.534	800.347
0.0017584	0.000361185	691.385	705.363	768.832
