Omega	Omega_uncer	MA1	MS1	alpha	svev
1.36843	0.0169615	831.805	208.214	0.600774	821.889
0.000826628	4.40073e-05	401.037	542.213	-0.78468	639.568
0.00574208	0.000328349	760.892	144.7	-0.776681	89.9195
0.000124667	3.69276e-05	490.166	309.86	0.416078	82.6592
1.04616	0.0171425	846.11	232.696	-0.451098	834.912
0.46756	0.0473475	725.383	393.873	0.0669697	817.02
0.432937	0.00699709	831.447	349.56	-1.30313	918.484
0.00398335	0.000434773	62.8303	691.43	-0.99442	891.098
0.0432399	0.00117447	849.643	512.515	1.203	874.824
6.54791e-05	1.93165e-06	104.728	249.948	-0.695758	134.023
0.000134607	9.24775e-06	344.648	601.744	1.10172	531.777
0.0505774	0.00124954	861.604	336.09	0.994191	483.648
4.82089e-06	1.43058e-06	518.786	940.738	0.899593	173.699
0.0104722	0.000577888	384.611	253.462	-0.718488	308.359
0.0231873	0.000875308	553.022	272.74	-0.816612	357.143
0.0924698	0.00461635	914.169	318.407	0.229868	424.107
0.00374442	0.000226128	780.922	580.328	1.09541	456.641
0.000190747	4.73391e-05	780.276	642.67	1.17164	128.087
0.0793836	0.0022884	294.414	236.088	-1.13473	723.91
3.95196	0.0394933	522.178	165.323	-1.02619	955.31
0.00604024	0.00028826	156.061	290.632	-1.4278	959.743
0.0227914	0.000702094	494.094	655.982	-0.0325631	317.497
12.2394	0.0953645	878.722	187.907	-1.40633	729.969
5.2407	0.16488	456.313	123.456	1.19692	625.895
0.000677789	5.65012e-05	653.783	821.197	-0.742689	729.941
0.000188785	2.05337e-05	513.867	824.155	-0.0556437	137.403
0.00652762	0.000162568	110.244	568.722	0.901569	621.471
0.00255285	0.000138801	684.045	878.032	0.287706	960.372
0.00161464	4.96282e-05	218.664	908.518	1.01266	637.458
0.783546	0.0125534	614.501	87.5064	0.568134	312.663
0.00597964	0.000238563	225.413	372.843	0.150875	733.461
0.149212	0.00669777	446.299	192.818	0.459813	429.586
0.0967125	0.00417917	64.0143	91.8472	-1.22144	910.048
1.03066	0.0376514	866.003	243.125	0.0973225	593.897
0.456688	0.00882702	761.847	300.46	1.48788	318.639
9.35094	5.36141	228.492	232.054	-0.0143403	565.621
0.000419122	1.41121e-05	190.572	616.775	-0.358993	318.457
3.07301e-06	2.99568e-06	654.281	769.789	0.890371	67.5049
0.0007904	2.51912e-05	192.632	734.409	1.15085	332.108
0.0342622	0.00176623	877.227	430.383	0.310427	513.178
0.162291	0.00304511	472.23	323.155	1.36569	710.305
0.000268118	2.45473e-05	516.279	755.283	-0.39014	466.225
0.00300979	8.73302e-05	105.743	873.147	-0.599953	350.072
0.217275	0.00629554	155.201	160.016	-0.753161	804.66
0.0020295	0.000119619	726.79	691.306	-0.712887	646.344
1.98717e-05	1.05701e-05	511.095	399.141	-0.240605	57.4385
0.000495788	1.69911e-05	183.549	772.187	0.536607	290.45
0.000989878	3.3119e-05	252.571	931.671	-1.35865	270.35
3.24035e-10	6.08814e-11	304.825	471.139	0.610171	3.23869
5.72997e-06	4.2235e-07	276.422	427.513	0.946334	70.9679
4.92727e-06	3.85579e-07	350.66	873.249	-0.585854	111.146
0.0705776	0.00101309	83.2645	247.792	-0.154073	574.205
0.00274361	0.000180254	889.098	752.48	0.907763	724.314
0.000196196	5.77076e-06	201.62	501.893	-0.173862	213.15
5.42783e-05	4.70554e-06	324.08	396.576	-0.575367	116.35
0.0328946	0.0023644	378.247	397.962	0.0930287	384.999
0.00822476	0.000575646	819.101	314.486	0.464509	224.612
0.00630345	0.000287583	691.999	553.408	-1.23736	449.636
0.000475291	3.15307e-05	476.656	944.088	-1.42189	420.233
1.31675	0.70332	241.88	250.155	0.0346307	498.858
0.0681274	3.94862e-05	52.6345	511.102	-1.1136	300.673
0.00341443	0.000331495	62.9951	685.089	-1.03235	590.599
0.00234919	6.99493e-05	131.665	835.369	-0.568715	488.761
9.67353	0.729529	283.332	115.178	-0.139935	848.736
3.51256e-05	3.05228e-06	379.664	547.16	-1.21324	104.212
0.00161521	6.77311e-05	150.568	625.643	-1.32065	220.73
0.000112394	3.60832e-05	619.731	612.843	0.269563	127.898
0.000590749	6.48784e-05	812.998	407.121	1.08773	97.7311
0.0244598	0.000780364	868.223	573.76	1.10177	991.774
6.80931e-07	7.72771e-08	308.848	509.311	1.3307	23.0746
0.0928579	0.00603918	394.681	132.02	-0.382182	243.306
0.00359949	0.000101915	197.198	893.408	0.446847	833.971
0.000262766	3.18941e-05	490.568	928.4	0.093764	756.294
0.0018125	0.000105163	604.043	712.847	0.318123	609.862
0.00129514	6.97374e-05	375.69	305.505	-0.789678	187.879
0.00750231	0.000400519	662.626	127.975	-0.912151	95.7782
0.00138067	0.000118419	651.735	124.208	0.282218	61.2958
0.0066403	0.000263728	583.519	730.362	1.43321	513.896
1.21413	0.0214205	812.382	201.52	1.4947	335.217
0.183356	0.00292543	144.928	386.656	-1.53736	618.395
0.328057	0.0221508	365.056	184.965	0.298438	540.949
0.0505707	0.00121509	847.812	394.992	1.46293	197.061
0.00427933	0.000301646	650.497	328.259	-0.790627	215.089
0.000879049	4.55083e-05	406.234	516.51	-0.477792	458.531
0.0993452	0.00198593	590.718	456.04	-1.36845	937.809
1.6149e-07	1.58203e-08	236.402	369.648	-0.962595	21.5925
0.000229178	2.22157e-05	521.168	758.647	-1.40051	170.204
3.23362e-05	1.41215e-06	195.304	594.805	0.405253	65.7838
0.00334004	0.000893032	729.77	428.224	0.036162	224.768
0.00197931	0.000151886	773.216	672.331	0.445345	477.699
2.10926	0.000389789	50.5897	363.274	-0.0917608	890.203
0.00877666	0.000337713	829.784	730.807	-0.325247	818.887
3.3748e-06	1.37583e-07	236.848	483.344	-0.102966	461.419
0.00470805	0.000250988	802.992	797.175	-0.267907	661.16
0.00359771	0.000163613	605.823	530.398	-0.439264	469.458
0.0186926	0.000575562	175.203	241.849	0.876596	989.185
0.000486745	4.66259e-05	620.073	740.944	1.23909	291.249
0.0210153	0.000976223	463.275	433.638	-0.197959	536.636
0.0504987	0.00192288	746.912	703.836	-0.126134	907.871
0.0561172	0.00125621	484.644	335.481	0.442254	856.465
1.86192e-05	1.24884e-05	768.825	741.938	0.598619	108.891
4.05111e-05	1.48779e-05	589.113	566.776	0.425222	106.163
0.00699035	0.000194716	147.175	936.234	-0.890342	995.535
0.00721548	0.000246702	228.082	307.548	-0.794553	995.629
0.000668948	2.24195e-05	98.4921	659.905	1.04076	142.359
0.172158	0.00427883	143.543	208.445	0.0410764	269.003
0.0069975	0.000301932	862.282	796.321	1.18841	972.952
0.00139926	4.21237e-05	181.803	614.351	-0.359797	519.538
0.00118535	0.000115807	406.289	213.159	1.39846	76.9434
2.27047	0.0218378	729.936	568.422	1.55475	580.914
0.0225086	0.000709599	554.656	236.4	1.14183	212.275
0.000714795	6.58793e-05	493.947	276.838	0.81241	111.431
0.0111759	0.000758057	886.743	822.338	0.148142	590.292
0.0157793	0.000445865	80.7834	79.8397	-1.46508	61.1698
0.256379	0.00447534	826.161	437.893	1.37206	912.023
0.422286	0.00753523	102.243	408.409	-1.543	322.89
0.0794459	0.00228108	571.568	531.037	-0.14475	954.037
0.00140911	4.67104e-05	149.459	644.272	-0.51835	449.367
0.00487435	0.000398611	830.671	328.102	0.537963	199.262
1.48567	0.012807	554.94	67.7472	-0.437663	430.407
0.299321	0.0133722	840.085	921.265	-0.0290342	907.935
0.474897	0.000139641	51.105	442.709	1.29458	524.885
2.59068	0.0221263	830.602	203.925	1.14237	848.967
0.00334707	0.000159524	562.334	793.822	1.33638	872.605
3.59395e-05	2.39405e-06	374.858	795.312	-1.10339	379.929
0.00750697	0.000277271	489.583	664.02	-0.0896486	484.3
0.000293384	9.64735e-05	942.121	565.286	-0.452896	143.56
0.0174476	0.000577725	583.033	611.932	0.164274	716.81
1.73483e-05	4.02909e-05	583.197	560.711	-0.0938347	44.0051
0.02986	1.63747e-05	53.4205	257.921	0.29427	382.825
0.0103932	0.000374127	411.846	346.798	1.16596	457.841
1.08705	0.0729249	190.62	208.245	1.48067	796.723
0.0431802	2.18072e-05	53.5572	593.487	0.0540303	120.97
6.0446	0.753179	307.506	168.229	-0.0239438	988.674
0.00805503	0.000329691	683.515	558.269	-0.699431	848.369
0.00148866	4.60391e-05	220.201	835.432	-0.640368	829.824
0.677959	0.011672	446.143	183.653	0.884525	766.53
1.81008e-06	2.11094e-07	391.574	799.268	-0.176056	375.847
0.0600574	0.00769719	196.067	150.454	0.884602	315.781
0.000291371	1.16163e-05	308.699	835.681	-0.570071	753.135
0.000187412	1.75226e-05	479.168	791.961	-0.655348	835.903
0.00807754	0.000373483	910.19	618.793	0.826148	783.991
1.61588e-06	1.09598e-07	227.062	832.99	0.501625	41.295
0.00831841	0.000315601	718.422	699.92	-0.358622	955.881
0.0006966	8.61487e-05	833.573	538.36	-0.996354	168.233
6.79849e-05	3.9403e-06	387.628	897.716	-0.784886	627.184
0.00269378	8.40035e-05	98.1695	756.166	0.117618	32.709
0.00362922	0.000169935	641.847	672.547	-0.499622	856.124
0.0135972	0.000460222	514.509	424.523	-1.14838	632.729
0.550537	0.0077748	93.3152	893.991	-0.088318	897.535
0.0342704	0.00120612	776.981	128.657	-0.801536	132.428
0.0111052	0.000658297	778.576	768.299	0.158487	631.079
0.00711364	0.000268406	356.659	374.098	0.566007	733.565
0.000525288	2.01224e-05	321.814	915.863	0.678192	930.399
0.21093	0.00628109	722.029	148.365	-0.453844	254.061
0.147571	0.00496608	770.912	345.978	-0.30063	696.806
0.0121873	0.000544074	720.5	442.579	-0.57449	539.228
0.000124891	6.60136e-06	386.57	878.523	0.92089	789.233
0.000365078	5.17346e-06	57.1801	651.831	-0.999897	38.9535
0.00556974	0.000206056	470.13	468.923	0.997478	732.439
0.0131878	0.000500336	793.021	435.202	0.966179	498.175
8.30485e-05	6.92287e-06	401.064	749.061	-1.16995	523.896
0.66229	0.0115179	847.426	211.67	-1.14112	483.648
3.82953	0.0972624	507.648	121.859	0.587609	541.535
4.6523e-10	3.44978e-09	514.438	763.878	-0.774407	5.17181
0.000564391	6.51203e-05	692.401	126.157	1.22525	47.5804
3.67132e-06	4.32073e-06	727.988	773.512	0.69667	72.6599
0.53429	0.0151777	292.435	83.2433	-0.879233	539.725
3.14512e-06	7.95008e-07	468.445	545.986	-1.2725	28.6481
8.12333e-06	7.14078e-07	345.046	685.109	1.1153	223.323
0.0239272	0.00076651	846.78	529.571	-0.898943	991.788
0.00108844	7.41899e-05	601.43	864.568	-0.33361	900.999
0.00370985	0.000170624	678.446	674.541	-1.16634	647.66
1.83238e-05	9.49648e-06	750.697	131.434	-0.276296	19.7324
0.00021607	0.00014056	854.947	655.766	0.100131	134.675
0.00215647	0.000122536	689.009	751.712	-1.05634	752.252
0.000199062	1.23255e-05	347.698	483.129	-1.02118	259.45
5.30066e-05	5.73315e-06	218.238	69.5651	0.498272	30.9289
0.00477211	0.000198185	549.136	746.026	-1.34384	872.59
1.7634	0.0277768	660.594	152.022	-1.04522	466.584
0.0148072	0.00107713	776.562	333.31	-0.387325	296.742
2.50007e-05	1.17961e-06	414.745	880.315	0.269688	788.974
6.2779e-06	2.87871e-06	586.081	832.749	-0.629396	118.599
0.000693237	5.54844e-05	634.461	699.911	-0.610553	463.951
0.00237128	5.45387e-05	233.039	509.506	1.50852	481.123
0.00784796	0.000311885	529.072	510.119	-0.344608	639.143
0.000782992	3.00991e-05	306.145	885.739	-1.2978	463.087
0.0381852	0.000673384	87.761	545.208	1.45469	254.939
0.740777	0.0154342	828.518	165.665	1.0972	340.414
0.00431494	0.000116544	95.9802	547.529	-0.72165	435.657
1.95164	0.0267132	430.278	80.0267	0.460979	570.379
0.165954	0.00305882	729.937	439.694	-1.34482	952.437
0.000236768	4.49619e-05	899.2	671.801	1.44156	53.0563
0.0061808	0.000162043	231.92	780.548	-0.0758455	349.822
0.0778579	0.00355748	716.287	785.253	-0.0416592	563.192
1.42453e-05	1.41957e-06	380.461	760.583	0.886796	450.333
15.2133	0.126099	876.249	109.955	-0.841323	631.893
3.77678	0.0682966	607.484	115.195	1.47386	502.988
0.0372856	0.000837329	145.222	561.44	-1.43898	616.262
0.0487425	0.000104714	51.1338	199.397	1.13502	114.775
9.5442	0.0591989	821.198	202.39	1.39743	820.331
0.00339064	0.000172814	932.938	935.085	-1.38538	421.253
0.000281351	3.69875e-05	770.339	945.989	0.695427	546.214
1.4569	0.0184259	756.572	171.646	-1.04441	504.134
0.000382919	1.35103e-05	231.601	862.019	0.638165	400.354
0.172361	0.00324206	927.214	309.34	1.0091	672.605
0.00544435	0.000242277	820.78	929.346	-1.31795	863.299
0.00717529	0.000183629	178.743	735.731	1.12369	941.83
44.6306	0.390355	888.12	250.853	1.57059	802.695
1.0127e-05	4.91705e-07	235.939	594.244	1.29524	59.8965
8.53807	0.130668	590.233	173.557	-1.54888	634.014
1.79993e-06	1.98399e-07	295.202	566.855	-0.36022	175.355
3.89842e-05	5.9029e-06	478.874	734.675	-0.080972	89.3841
6.39595e-06	2.77877e-07	94.0146	192.733	-0.153282	296.135
0.00202663	5.3511e-05	172.079	476.118	1.27337	532.161
3.17872e-05	1.04131e-06	261.849	558.955	-0.695262	763.245
0.0114691	0.000483457	759.809	353.823	-1.0473	279.347
0.00598885	0.000303569	898.067	691.311	1.55595	79.8406
3.29207e-09	1.40249e-06	814.868	209.102	0.133692	3.24757
12.1499	0.0627168	725.956	64.7297	-1.18658	927.966
0.000661366	6.03941e-05	749.405	852.761	-0.855804	596.93
0.00341074	5.8582e-05	95.4946	239.442	1.02423	679.119
0.0113241	0.000428274	665.56	494.921	-0.985854	731.617
0.0184741	0.000406415	103.876	719.159	1.31741	465.419
0.000188308	1.04096e-05	122.983	198.407	1.09497	86.8907
0.0986084	0.00198055	839.718	811.457	-1.49732	843.97
0.146801	0.0020645	70.5587	494.454	0.714138	566.378
0.00912136	0.000340543	509.184	451.529	0.8605	849.768
3.91761e-11	1.31534e-11	354.29	662.264	-0.668152	2.49334
4.17945e-05	3.04458e-05	851.706	810.222	-0.349816	114.229
3.53863	0.0730659	355.143	85.7543	0.234802	575.268
0.00743614	0.000477271	754.914	572.055	-0.317584	494.59
0.333879	0.00872199	720.461	132.136	1.14457	248.201
0.0721358	0.00188444	893.593	458.296	0.384596	887.83
1.11045	0.0177261	902.75	229.42	1.44566	350.388
0.0164202	0.000512037	630.949	712.012	-0.132877	734.34
0.00881752	0.000284834	424.276	822.53	1.51927	745.28
0.000129288	2.12975e-05	682.752	902.383	-0.607439	372.877
1.15044	0.0141129	938.137	387.923	-1.43852	881.505
0.00175829	0.000149655	909.977	669.617	0.848407	441.574
0.00784696	0.000340074	751.753	519.893	0.629849	634.751
0.00103895	0.000105702	928.189	655.381	0.681888	323.585
0.125484	0.0025544	834.801	420.166	1.32973	677.543
0.394068	0.0349053	182.178	163.395	0.0549774	381.588
0.00493055	0.000324463	935.925	836.013	0.197061	501.598
0.00360445	0.000198938	788.396	725.683	0.588792	869.503
0.0357749	0.00111785	163.606	203.484	0.965284	729.794
1.04268	0.0138805	823.101	240.531	-1.31394	577.739
11.9365	0.134755	710.424	144.639	0.435826	782.464
1.31907	0.0163627	750.02	79.7	0.658384	356.424
1.82347	0.0211079	449.866	62.4243	0.470615	633.203
0.000399837	1.44174e-05	175.819	651.56	0.286386	168.134
0.0361681	0.00144846	537.574	70.933	-1.18074	154.732
0.0176162	0.000660384	746.616	536.991	-0.432945	811.766
0.000304069	3.64806e-05	690.475	722.088	1.25741	170.279
0.0277143	0.00087767	912.62	737.827	0.221924	982.024
0.000606214	5.98241e-05	832.466	558.633	0.604037	210.159
1.63207	0.0169135	588.333	81.2088	0.462466	402.439
0.0267799	0.000527151	93.6331	467.879	-1.43746	297.712
0.00257488	7.9163e-05	169.44	758.74	-0.979297	633.969
0.365656	0.00948042	779.673	161.616	0.548081	313.127
2.1114e-05	1.31836e-05	648.607	235.488	0.266297	37.6121
0.0180053	0.00102833	907.576	470.316	-0.387178	485.527
0.701668	0.0169786	258.143	191.09	1.29223	947.451
4.37897	0.0362651	699.723	54.8963	-1.25451	603.996
0.205971	0.00382289	86.1052	90.4035	-0.565293	748.136
0.000108462	1.22512e-05	508.283	946.496	-1.29246	363.142
0.00104817	8.13771e-05	755.235	580.386	0.445836	277.601
0.0114368	0.00108778	692.002	367.72	0.296385	317.057
0.000117349	1.62577e-05	553.208	647.707	-0.381849	179.928
0.297091	0.00533241	168.022	682.348	0.0376425	755.456
3.49026	0.0282163	823.438	74.2187	-0.432266	423.887
0.0551008	0.000426399	79.115	239.869	0.255378	463.619
0.115366	0.00274183	280.273	287.47	-1.34313	901.45
3.60912e-05	2.06585e-06	283.965	444.149	0.832717	161.904
1.15834	0.00346189	74.5347	701.014	-1.43396	407.569
0.00638405	0.000161531	118.734	785.305	0.755854	638.261
2.39532e-06	6.55338e-07	483.012	836.835	0.425659	119.93
0.000136589	2.72266e-05	569.183	563.705	0.352677	148.326
0.111038	0.00375049	587.924	443.973	-0.200291	974.692
8.4577e-09	1.95062e-07	633.843	876.997	0.408543	18.5173
0.00471564	0.000130121	214.467	827.218	1.271	702.808
4.40989	0.29059	321.366	118.95	-0.180005	669.965
1.48406	0.0242203	769.964	161.742	-0.537907	486.773
0.00225389	0.000161662	897.047	219.582	1.18228	70.3056
0.0204833	0.000531875	106.417	643.367	-0.244138	512.312
0.000187251	1.47957e-05	257.073	58.2937	0.438425	35.5144
0.00153758	0.000144193	452.267	134.002	1.02973	76.7247
7.02687e-05	2.58232e-06	60.999	194.295	-1.27022	458.359
2.59066e-06	3.9842e-07	71.5124	652.897	-0.958305	1.25074
2.88875	0.0395803	721.847	161.531	-0.548456	638.027
0.00168778	4.32287e-05	273.273	701.217	0.14595	654.546
0.000526894	5.64986e-05	870.8	891.152	-0.976265	423.367
0.0610922	0.00129099	584.519	631.474	1.49127	611.922
0.00178447	0.000105122	639.768	671.036	1.01785	614.625
9.95662	0.0884904	755.038	148.624	-1.24953	652.113
0.00322021	0.00013362	292.918	228.371	0.928644	198.741
0.0119122	0.000466501	831.269	615.401	-0.647759	990.568
0.15724	0.00450666	726.932	296.09	0.359942	619.614
0.112832	0.00293587	947.307	575.438	-1.57008	161.87
9.04653e-05	1.15642e-05	516.59	770.906	1.28493	190.284
0.0115756	0.000383488	452.38	498.138	-1.21786	883.808
0.00230144	6.12301e-05	219.175	579.288	-1.24914	936.397
0.0387675	0.000944957	677.912	412.328	1.48078	205.443
0.026606	0.000716655	590.7	731.752	1.46897	767.177
1.85233e-05	8.26883e-07	397.153	842.57	-0.0978498	262.139
6.16373e-05	6.15105e-06	188.66	270.012	-1.13766	84.3432
0.00317214	0.000221146	795.45	344.816	-1.09618	138.962
1.16168e-06	8.62303e-08	165.722	899.396	-0.481572	61.0218
0.0125487	0.000576993	447.535	405.849	0.237722	459.595
0.00268548	0.000181785	935.137	844.434	0.407393	678.378
0.00239871	0.000106331	306.762	381.171	0.569148	601.423
0.00808862	0.000216524	162.923	869.14	1.21287	649.106
0.018026	0.00339566	761.71	444.514	0.0351724	355.567
0.00902194	0.00034075	664.526	758.451	1.39756	649.419
0.0984186	0.005936	153.267	190.411	0.0348215	96.8342
0.000907934	1.85334e-05	139.807	335.164	-0.80638	857.937
0.119307	0.00781678	691.013	497.342	0.130348	819.172
1.68011e-06	3.03527e-07	391.776	744.973	0.614879	171.997
0.10793	0.00484307	176.145	73.0774	0.518498	377.51
0.00089828	7.58141e-05	892.217	865.431	-0.736291	551.561
0.00302557	0.000126719	359.945	433.305	0.71184	777.05
0.0214453	0.000494755	241.756	740.634	-1.48538	671.77
0.028412	0.00106789	881.045	406.462	-0.54097	538.736
0.63719	0.00869113	691.626	401.104	-1.49801	571.554
0.00809774	0.000393493	848.447	712.246	-0.235136	565.096
8.30688e-05	1.22669e-05	507.219	497.987	-0.73226	121.755
0.0120292	0.000408421	521.064	484.763	0.465528	932.026
0.00296708	0.000136794	400.194	671.576	-0.128172	913.9
0.000340864	1.25803e-05	154.882	821.506	0.733522	186.601
0.0802649	0.00217046	612.14	319.056	-0.535334	760.917
0.661211	0.0296843	675.518	255.674	0.150743	657.744
1.41251	0.0347414	606.779	172.231	-0.289223	571.581
0.640746	0.0878925	834.477	908.57	0.0182409	833.258
0.000799185	4.85597e-05	456.557	684.211	-0.378052	772.948
1.13273e-05	2.32181e-06	218.973	897.492	1.49268	28.8168
0.00369538	0.000251302	619.069	608.111	0.241438	434.902
0.440109	0.0161021	479.617	113.915	0.781735	311.029
3.49196e-06	4.24379e-07	382.971	712.25	-1.2505	79.3534
2.05623	0.0227323	917.925	248.979	-1.36663	650.285
0.0206293	0.000671388	371.21	325.414	0.260764	473.452
5.3923e-06	3.21361e-07	283.985	825.378	-0.852814	89.7213
0.00119879	7.57628e-05	559.588	622.443	0.665118	608.595
2.33339	0.0306065	569.936	159.067	0.797831	687.162
0.000905492	7.67937e-05	717.178	627.034	-0.911047	331.479
11.0108	0.0536889	690.949	83.5435	-0.883851	958.88
0.000559483	5.55946e-05	745.794	923.494	-1.31277	321.293
2.70978e-05	1.1258e-06	222.473	608.041	0.746018	147.973
0.014742	0.00187812	883.455	418.351	0.152481	321.148
0.00287801	0.000118482	293.729	396.752	-0.98632	777.3
0.37255	0.00547382	69.1955	576.146	1.05878	897.86
0.000816492	6.64304e-05	685.213	879.608	0.311126	591.386
0.00603288	0.000242733	556.642	741.09	-0.166184	809.23
0.000519386	5.3127e-05	774.634	937.739	-0.706542	666.098
0.0091321	0.00107161	911.233	503.919	0.245838	357.877
0.000852664	3.22316e-05	161.96	622.567	-1.10407	316.402
0.116435	0.00191375	90.9184	476.758	-1.41227	697.401
0.124501	0.00367703	823.51	170.837	-0.57719	237.269
0.000179328	2.73266e-05	696.983	719.843	1.19627	154.141
0.0810757	0.00507918	649.451	309.972	-0.236678	480.338
0.0142361	0.000331992	101.062	533.775	-0.851397	871.893
0.000188154	1.94476e-05	521.515	825.194	1.13689	504.588
0.000171572	1.8443e-05	379.113	730.268	-0.0602203	440.696
0.39541	0.0335961	402.836	343.842	-0.0311631	629.764
0.00644134	0.000425697	770.6	749.342	-0.196335	541.001
0.00176435	0.000119215	870.179	866.366	0.503039	754.026
3.57319	0.0228522	636.209	68.6521	0.408975	541.365
1.38616e-06	1.276e-07	328.624	883.948	-0.573653	55.7889
