Omega	mmH1	mmH2	mmH3	mmA0	mmHch	aDM	lam2	lam8	m22	vs	WH1	WH2
0.00019858	125.09	644.78	877.456	762.705	917.246	0.0163749	4.17973	6.098	265.425	403.11	0.00520352	0.0504614
0.000257963	125.09	201.549	539.416	273.964	540.55	0.185526	5.89748	-0.0540546	355.957	1098.23	0.00503494	0.0507431
0.00179487	125.09	670.596	928.755	969.213	949.964	0.0403576	2.92818	10.3023	412.471	368.984	0.00519673	0.341621
0.00167005	125.09	959.303	786.631	862.615	866.829	0.156631	6.97162	1.31844	441.152	836.434	0.00508335	14.3864
0.000143898	125.09	369.566	954.618	874.311	956.939	0.0711973	1.16264	1.46375	591.95	577.415	0.00517958	0.139792
0.000326001	125.09	157.424	260.339	319.318	282.404	-0.0874847	6.56772	-2.29852	247.69	66.4671	0.00516673	4.80831e-05
4.22309e-05	125.09	903.296	491.788	610.622	627.365	0.1946	3.93144	-1.73415	699.241	602.096	0.00501813	18.1497
0.000613937	125.09	508.132	773.284	789.675	860.105	-0.179519	1.15851	0.480583	569.769	969.918	0.00504565	2.8927
0.00062707	125.09	125.825	675.317	700.152	753.494	-1.47833	2.29176	4.95572	654.231	88.0272	0.00025392	0.00498037
0.00312391	125.09	819.552	567.025	609.961	610.928	0.259448	2.40078	1.22706	316.589	635.705	0.0048762	23.5116
0.000124001	125.09	791.112	370.572	674.838	697.056	-0.232191	1.50569	0.154054	275.602	690.734	0.00494044	18.7311
0.000363224	125.09	221.457	530.054	464.417	549.76	-0.0691434	3.38501	0.149308	419.923	315.517	0.00518102	0.0112937
0.00956248	125.09	824.85	436.543	470.092	448.262	0.0699556	4.85637	-0.532715	460.174	234.168	0.00518046	1.84777
0.000105051	125.09	702.016	498.387	706.067	705.573	-0.0770753	1.1272	5.62658	323.39	206.223	0.00517525	1.50988
0.000124228	125.09	506.124	526.179	617.645	657.252	0.0801759	1.30484	-1.06352	533.011	403.452	0.00517282	0.554677
0.000744851	115.392	125.09	817.451	810.937	860.63	1.32142	4.25691	12.8275	319.267	285.731	0.000444594	0.00468936
0.000193105	125.09	383.1	197.355	445.316	440.215	0.0527275	2.66285	-0.151112	178.728	141.635	0.00519098	0.0856115
7.11019e-05	125.09	442.212	666.978	444.051	689.984	0.0771723	2.03512	3.18297	339.893	116.584	0.00517517	0.305186
0.000659148	125.09	631.364	355.624	405.728	446.013	-0.191215	7.19982	-1.29102	490.887	367.501	0.00502449	6.70844
0.000194619	125.09	192.349	458.222	651.582	673.498	-0.2153	6.31162	3.31974	409.819	189.83	0.00497694	0.0518486
0.00142475	125.09	126.665	682.755	612.884	629.253	0.782299	2.37323	10.1068	466.763	168.081	0.00272358	0.0025129
0.000270827	125.09	992.041	643.926	533.294	546.202	0.107787	3.43538	-2.06508	652.44	420.719	0.00514706	7.53327
0.000280181	125.09	746.589	597.341	481.416	590.5	0.194046	2.62358	0.132452	349.667	1118.42	0.00501918	10.4812
0.000956595	125.09	266.162	643.177	689.2	683.493	0.103314	1.60415	2.14587	560.9	246.815	0.00515174	0.0739296
9.28054e-05	125.09	424.185	904.812	766.472	940.812	-0.106098	2.37138	1.09195	640.845	358.157	0.00514885	0.561706
0.000328998	125.09	466.14	505.434	627.767	649.716	0.0752779	6.80514	-1.71402	616.977	339.635	0.00517661	0.370073
0.00115265	125.09	862.226	586.15	670.553	672.234	0.132447	3.23152	4.45322	463.679	252.441	0.00511777	7.28531
0.000136111	125.09	376.75	801.445	931.247	968.074	0.05306	3.46933	5.48347	291.035	428.439	0.00519081	0.0841319
6.8864e-05	125.09	777.659	605.819	759.755	796.87	-0.259769	0.181139	-0.108141	515.259	530.086	0.0048754	22.3213
0.000132816	125.09	656.819	787.71	623.756	798.735	0.105774	1.64787	-1.87577	682.195	347.566	0.00514919	2.13886
0.00089014	125.09	379.761	801.508	664.196	665.306	-0.0890348	3.45727	13.6854	482.539	166.233	0.00516537	0.270118
0.00145233	125.09	792.17	336.342	482.441	337.705	-0.234348	7.76902	0.759939	50.0201	486.904	0.0049356	22.5272
0.000324262	125.09	885.959	411.644	466.395	428.896	-0.0896595	2.45897	-0.931581	670.085	743.152	0.00516482	8.70427
0.000174114	125.09	837.864	908.483	765.921	936.104	0.0326288	4.30074	1.72331	690.397	322.341	0.00519954	0.432023
0.000129041	125.09	979.687	351.553	619.65	640.193	-0.165172	2.36566	-2.36289	546.578	343.976	0.00506986	23.4732
0.000925689	125.09	562.165	938.583	789.067	798.229	0.0390105	6.40042	7.12901	425.44	358.766	0.00519726	0.186466
8.21108e-05	125.09	772.212	706.003	865.122	856.258	-0.169935	0.0727809	1.78838	553.919	274.91	0.00506204	9.82887
0.00138728	125.09	475.534	646.593	678.764	716.039	0.132524	4.00791	1.20289	223.201	780.345	0.00511767	1.22398
0.00247889	125.09	481.005	945.77	951.967	976.031	-0.153029	0.441109	1.04262	348.066	1170.2	0.00508883	1.75449
0.000445124	125.09	754.985	527.613	338.164	535.756	0.0578956	4.67783	-2.62867	655.602	495.605	0.00518814	10.9551
0.000105064	125.09	395.316	601.826	845.457	855.285	0.0971298	0.645556	7.41942	252.089	287.988	0.00515789	0.329169
0.000154492	125.09	997.495	612.519	777.994	803.558	-0.0249732	2.55432	1.69905	249.97	598.664	0.00520174	0.429411
8.72453e-05	125.09	241.808	345.916	463.298	466.103	-0.231406	1.8645	14.944	169.577	112.2	0.0049422	0.183801
0.00115417	125.09	903.951	825.013	830.6	909.742	-0.21603	6.85227	0.297505	638.975	1304.26	0.00497542	23.5256
0.000383408	125.09	611.699	736.155	784.089	815.03	-0.0953186	3.26451	0.00211401	692.032	813.969	0.00515962	1.47542
0.000336637	125.09	769.347	310.378	443.627	446.554	-0.0369463	1.26701	-0.525252	607.62	1012.34	0.00519804	2.60372
0.00100634	101.155	125.09	428.686	365.54	371.743	1.27058	5.96294	8.31131	315.308	125.493	0.000461324	0.00455681
0.000316393	125.09	954.378	786.62	892.147	883.993	0.0242066	3.41971	6.95835	516.402	301.099	0.00520193	0.349306
0.000232141	125.09	723.896	801.54	621.019	818.974	-0.131096	6.6819	0.308658	314.162	1456.02	0.00511953	4.5767
0.00132399	125.09	579.993	580.805	507.492	524.797	0.00158032	3.40198	-0.259251	589.119	940.288	0.00520484	0.000342084
0.000116602	125.09	946.575	810.324	956.63	980.364	0.170259	0.0570961	5.39065	515.874	334.573	0.00506149	15.7208
6.29908e-05	125.09	554.02	606.797	325.552	626.745	0.169291	4.02967	-0.868148	675.449	915.576	0.0050631	3.25148
0.000173979	125.09	997.204	606.417	405.992	601.633	-0.0504635	0.237123	-0.180513	548.605	1231.07	0.00519215	2.0335
0.000389615	125.09	615.12	602.571	495.164	615.177	-0.0662915	4.23974	1.02204	409.51	390.344	0.00518294	0.733515
0.00135094	125.09	577.457	412.156	462.576	452.581	0.0382121	6.86909	-2.02347	479.876	261.204	0.00519757	0.193609
9.05805e-05	125.09	323.339	920.347	789.118	921.815	-0.00338935	0.804076	0.814098	515.129	709.61	0.0052048	0.000196987
0.00241123	125.09	912.063	815.092	863.957	850.525	0.0284207	5.8212	8.26362	320.92	364.657	0.00520082	0.421639
0.00200658	125.09	683.047	873.878	772.004	775.561	-0.270123	2.79241	0.511623	569.407	1041.34	0.00484927	15.9286
0.000621405	81.6646	125.09	886.418	937.657	993.571	1.44256	3.37827	10.0734	505.903	330.805	0.000109596	0.00491184
0.000510931	125.09	191.31	355.781	129.852	347.775	-0.031896	2.13032	0.792111	106.38	97.9658	0.00519978	0.00111469
0.000818137	125.09	648.59	892.955	935.303	981.803	-0.242164	6.10986	7.84069	625.347	323.727	0.0049177	11.7676
0.000189222	125.09	236.307	565.464	403.007	556.135	-0.0331655	0.149099	3.23816	390.654	62.7423	0.00519936	0.00347757
0.000167494	125.09	721.889	778.773	976.236	966.981	-0.0445534	1.68676	0.938091	514.96	869.746	0.00519495	0.52845
0.00886525	125.09	602.738	779.723	759.952	760.146	-0.116018	7.47548	2.69935	586.914	387.903	0.00513794	2.12954
0.000261324	125.09	639.806	538.916	624.544	639.188	-0.0898786	5.09017	-3.9897	606.181	239.862	0.00516462	1.55327
0.000508337	125.09	930.303	547.571	424.371	433.377	0.122158	6.95736	-1.77709	625.367	495.149	0.00513071	17.518
0.0002445	125.09	508.939	279.916	577.606	281.722	0.113198	2.48501	-3.76638	334.341	171.268	0.00514114	1.05993
0.000373598	125.09	805.752	626.769	577.144	671.319	0.156517	0.740651	0.788874	419.4	538.083	0.00508352	8.51205
1.43085e-05	125.09	826.937	400.772	464.358	516.391	0.0807209	3.46013	3.83832	233.387	219.653	0.00517239	4.50119
0.000175742	125.09	980.414	788.978	928.329	944.749	-0.204137	1.63038	0.511123	506.408	1159.3	0.00499964	26.7922
0.000124302	125.09	669.031	497.281	704.506	731.372	-0.0371466	5.11413	2.17234	202.101	428.159	0.00519797	0.294379
7.1271e-05	125.09	599.509	600.746	816.469	830.058	0.123352	1.56606	3.83049	186.731	361.423	0.00512926	2.18876
0.00069221	125.09	622.485	381.251	462.823	418.679	0.0789998	1.22767	-0.337579	437.483	609.405	0.00517375	1.03964
0.00184671	125.09	733.287	683.539	740.026	728.436	-0.228904	4.89948	3.42774	578.369	285.936	0.00494775	15.3337
0.000243884	125.09	188.059	553.232	552.04	625.168	-0.254392	1.7095	13.1511	346.519	119.163	0.00488861	0.0613359
0.000245486	125.09	501.035	637.941	738.016	744.454	0.126284	5.72666	-3.64379	699.15	218.857	0.00512564	1.26193
0.000406579	125.09	432.205	509.406	438.794	494.313	-0.054813	5.75115	0.391329	305.35	561.832	0.00518987	0.15722
0.000212451	121.894	125.09	727.521	799.394	801.18	1.25919	5.60248	1.32167	537.786	449.949	0.000652168	0.00452412
0.00112329	125.09	896.198	883.14	797.499	870.017	0.00545456	7.83246	0.625337	445.319	1208.85	0.00520471	0.0148918
0.000475449	125.09	338.129	745.977	646.605	742.512	0.107158	6.85519	-2.395	678.645	170.755	0.00514773	0.206689
0.000356316	125.09	738.352	759.898	891.752	887.054	-0.0321697	1.14055	2.11017	662.752	382.224	0.00519969	0.29594
0.0011454	72.9847	125.09	664.513	697.475	749.638	1.55882	7.6119	2.17375	546.387	371.51	4.06886e-05	0.00499279
6.88716e-05	125.09	993.471	433.329	500.904	506.144	-0.252195	6.48119	-1.26074	689.223	723.613	0.00489393	45.6982
0.000233348	113.199	125.09	911.055	938.668	976.136	1.56808	1.41364	9.77615	119.373	372.445	0.000154855	0.00499347
0.0013263	125.09	809	703.899	759.157	765.985	-0.17142	5.99198	0.656436	694.19	208.098	0.00505955	11.7637
6.64707e-05	125.09	192.806	576.556	794.131	795.838	0.22932	0.800488	3.33697	327.868	287.663	0.00494683	0.0596018
1.43016e-05	125.09	685.754	348.884	404.721	351.02	-0.218401	3.06095	4.60709	105.567	231.942	0.00497043	11.6976
4.40758e-05	125.09	961.811	426.431	560.087	552.3	-0.153586	6.31406	-3.37039	642.647	400.88	0.00508799	22.8302
0.000205129	125.09	749.029	708.798	547.391	713.949	0.0847778	3.44297	-2.83252	611.695	227.023	0.00516905	2.02187
0.000176093	125.09	805.941	755.129	807.453	838.856	0.238152	1.14612	-0.103927	685.138	777.885	0.00492695	19.2126
0.000103726	125.09	155.331	746.095	929.2	931.57	0.0821686	0.126125	4.22383	479.538	354.268	0.00517122	4.18614e-05
7.28389e-05	125.09	678.65	538.339	755.227	774.333	0.111614	0.356024	1.82692	436.525	179.064	0.0051429	2.53229
7.67707e-05	125.09	905.468	408.686	701.61	712.973	-0.130056	2.92656	-0.50264	521.268	639.218	0.00512087	9.30859
0.00022079	125.09	472.884	321.678	472.307	470.366	-0.101326	3.92596	-0.254126	457.325	982.516	0.00515376	0.731991
6.23446e-05	83.3176	125.09	805.015	526.864	814.499	1.40801	0.580214	8.09196	197.826	218.092	0.000146993	0.00486234
7.26167e-05	125.09	963.41	859.287	685.386	888.695	-0.251398	0.80372	0.515257	357.156	994.602	0.00489585	38.2643
0.000504592	125.09	595.348	460.254	424.967	474.006	0.187763	5.90139	-2.36008	442.931	195.05	0.00503087	4.57468
0.000240902	72.8226	125.09	763.896	659.991	768.523	1.55487	2.91411	1.16169	539.14	415.477	4.07325e-05	0.00499224
0.000454642	125.09	273.874	767.609	810.565	854.059	-0.0348373	0.0738408	3.4399	209.746	542.29	0.0051988	0.0105568
0.00027883	125.09	540.362	602.705	533.662	626.313	0.081522	1.64749	1.8362	301.422	400.208	0.00517174	0.707642
0.000466985	93.6924	125.09	448.636	382.449	448.996	-1.43942	1.31061	3.55139	151.379	244.943	0.000150242	0.00490782
0.000310249	65.9746	125.09	643.585	499.94	672.255	-1.42051	2.29954	0.746223	329.475	661.749	8.77353e-05	0.00488157
0.000203171	125.09	436.578	863.095	777.809	852.331	-0.0928611	3.83447	3.804	682.975	138.467	0.00516192	0.505254
0.000118987	125.09	973.442	784.339	665.971	811.608	-0.0411595	0.948627	0.584398	370.94	869.579	0.0051964	1.0857
0.000132539	125.09	187.783	648.895	458.675	662.86	0.228107	4.53631	-0.324615	644.476	1176.92	0.0049495	0.0489532
0.000594209	125.09	909.022	901.772	811.4	887.718	-0.187173	0.435994	1.85062	519.55	645.809	0.00503195	18.3943
0.00345844	125.09	143.347	756.56	698.065	726.688	-0.241539	1.916	0.438496	507.04	1030.26	0.00491915	0.000327884
0.00057175	125.09	331.288	594.282	282.272	283.901	-0.0244398	4.69674	-0.132935	393.729	1096.59	0.00520187	0.0112225
0.000134335	91.07	125.09	483.127	697.645	705.63	-1.3114	0.28746	4.92123	231.226	268.921	0.000317038	0.00466499
7.63111e-05	125.09	175.197	884.527	676.755	909.112	0.0589348	0.893279	4.93904	469.406	262.849	0.00518753	0.00174393
0.000111092	125.09	946.909	478.588	679.055	692.965	-0.235163	0.538575	-1.45462	466.873	257.125	0.00493376	34.6969
8.90117e-05	125.09	971.976	580	524.249	565.066	0.219927	6.9123	-2.7917	580.906	291.289	0.0049672	27.2528
9.95137e-05	125.09	299.126	510.859	615.914	611.296	-0.202805	4.30711	4.27928	35.191	276.792	0.00500227	0.566606
0.000123531	125.09	126.526	605.499	733.075	760.28	-0.719757	3.00652	-2.3257	550.024	45.8921	0.00303494	0.00219513
0.000438288	102.738	125.09	854.293	951.532	963.118	-1.46204	3.84387	2.62992	621.949	510.451	0.000162866	0.00493468
0.000722129	125.09	570.089	341.754	328.247	388.23	-0.0325398	2.412	5.56716	174.746	151.53	0.00519957	0.141173
0.00158074	125.09	686.088	836.733	862.285	840.648	-0.191238	4.49204	7.75722	590.245	263.436	0.00502445	8.83069
0.000132167	125.09	395.636	474.506	575.455	607.613	0.0965423	4.1089	8.33285	173.369	185.147	0.00515846	0.317868
0.00103545	119.443	125.09	678.906	580.357	663.403	-1.43577	5.66665	2.02966	583.531	174.399	0.000269317	0.00490301
0.000243728	125.09	780.22	870.364	773.065	886.01	0.0930137	5.58142	0.219562	648.668	1073.93	0.00516178	2.83449
0.000133777	70.5488	125.09	772.164	642.984	768.751	-1.55025	1.53605	3.97484	513.517	191.764	3.74994e-05	0.0049914
0.00136012	125.09	182.995	712.623	773.998	761.005	-0.313783	7.58249	0.970668	460.716	766.801	0.00472912	0.0693377
0.000619252	125.09	179.239	648.253	715.402	672.742	-0.221316	2.05213	17.5282	481.482	134.557	0.00496424	0.0282845
0.000470283	125.09	351.946	634.742	513.913	627.081	0.0901236	3.91499	-0.269055	598.03	789.383	0.00516441	0.183897
0.000182871	125.09	285.572	623.645	727.837	757.162	0.0656956	3.30602	2.8616	141.955	474.844	0.00518333	0.0439478
0.000146715	125.09	249.647	858.906	734.44	877.138	0.140751	4.54539	-1.68414	690.692	71.5945	0.00510658	0.0787855
0.00505288	125.09	183.034	539.647	579.106	564.097	0.00441571	5.72221	-0.410522	582.38	482.04	0.00520476	1.42438e-05
0.000162561	90.5248	125.09	601.917	654.892	697.545	-1.35888	3.50449	2.83461	396.934	272.863	0.000236699	0.0047726
0.0015352	125.09	135.816	645.348	597.47	627.004	-0.194284	6.33297	8.74302	512.637	160.219	0.00501873	0.000202274
0.00298237	125.09	733.026	678.892	600.412	601.612	-0.220437	4.6678	0.977146	484.73	506.463	0.00496611	13.6318
9.14892e-05	102.333	125.09	642.905	760.158	778.087	-1.5066	1.66117	18.5097	576.172	83.4161	0.000130064	0.00497296
0.00166131	125.09	872.447	903.52	820.276	825.83	-0.00412557	5.99943	0.605286	452.154	1185.42	0.00520477	0.00788167
0.00248012	125.09	685.048	813.464	850.632	828.953	-0.170777	0.671713	2.8718	268.703	623.9	0.00506063	6.67296
0.00019311	123.231	125.09	729.942	633.346	771.109	1.3381	3.81144	3.57075	595.183	77.6106	0.000463222	0.00472797
0.000130797	125.09	670.491	991.583	851.468	980.049	-0.0345586	0.392426	0.382185	551.397	1296.76	0.00519889	0.254617
0.000370476	125.09	232.477	844.364	749.995	868.165	0.0881772	0.596575	1.50621	659.944	400.109	0.00516613	0.0228301
0.00225591	125.09	254.424	542.066	503.143	553.016	0.109824	5.22386	-0.460509	525.533	297.588	0.00514487	0.0625537
0.000535161	125.09	193.387	730.923	613.811	621.673	0.244754	4.88178	8.42143	594.651	85.2579	0.00491165	0.069032
0.000307683	125.09	520.575	513.23	427.131	506.666	-0.134144	4.13283	-0.0151667	398.992	1276.3	0.00511554	1.7505
0.000110433	125.09	949.669	676.894	870.917	872.481	-0.0161311	0.929263	4.94085	119.831	406.663	0.00520356	0.155148
0.000273524	125.09	584.82	915.029	789.662	917.837	-0.0583415	3.4598	5.33885	567.464	330.593	0.00518788	0.487657
0.000105384	123.632	125.09	504.79	610.692	651.865	0.599177	0.902239	4.93542	414.557	72.2584	0.00356885	0.00158821
8.38383e-05	125.09	184.051	783.548	649.191	819.22	0.02794	1.38818	-0.923525	556.803	81.5802	0.00520096	0.000617056
0.000341075	125.09	455.998	806.544	873.052	877.25	0.141355	1.82937	6.57599	214.099	407.07	0.00510574	1.17538
9.4791e-05	125.09	600.2	717.353	766.879	783.724	-0.187226	0.411001	7.10348	318.289	249.788	0.00503185	5.68593
0.00182296	125.09	142.155	618.64	634.748	630.292	-0.234826	5.15435	12.1697	363.566	184.877	0.00493452	0.000307639
0.000117101	125.09	739.068	460.348	600.489	625.574	-0.208747	5.01466	-3.5541	528.928	252.971	0.0049904	13.1968
9.96753e-05	125.09	785.542	746.29	657.272	753.036	-0.0941695	2.50872	6.57471	313.109	254.325	0.0051607	3.13247
6.36135e-05	125.09	209.271	525.325	751.494	758.526	0.0137106	0.73143	5.81174	325.391	179.527	0.00520392	0.000339906
0.000205944	125.09	252.614	229.832	392.418	394.202	-0.00387825	5.99701	-1.61129	203.841	71.4493	0.00520478	7.58486e-05
0.000484267	125.09	438.31	596.92	787.555	604.871	-0.0213774	4.76341	2.15909	498.795	261.88	0.00520257	0.025155
0.00185112	125.09	183.045	675.175	613.143	651.634	0.0655323	3.38532	-1.47468	628.711	152.165	0.00518344	0.00313625
0.00250264	125.09	128.195	845.142	919.309	860.841	-0.0708584	0.876438	6.55298	606.802	319.752	0.00517982	2.56588e-05
0.000159372	125.09	436.746	471.676	684.882	687.563	-0.00465956	4.20227	-0.128165	586.976	1361.46	0.00520475	0.00116752
0.0003569	91.7151	125.09	578.34	648.285	609.58	1.52987	3.9031	9.60123	219.226	221.364	8.69967e-05	0.00498515
0.000167689	121.926	125.09	356.252	487.287	498.513	-1.48829	2.22225	3.48284	309.509	79.0263	0.000228132	0.00495959
0.000356133	125.09	188.682	688.085	539.732	677.245	0.150303	7.16325	1.51515	548.236	113.937	0.00509289	0.0222738
0.00202939	125.09	354.629	808.805	847.124	879.609	-0.0398605	7.19299	0.521649	705.099	826.379	0.00519692	0.0383018
0.00017832	47.9346	125.09	554.56	628.89	678.464	1.5225	6.32408	1.09486	401.664	392.643	1.55785e-05	0.00525015
0.000199865	123.915	125.09	848.883	727.238	833.96	-0.836625	2.79301	3.10867	669.777	124.273	0.00242527	0.00275211
0.000204517	125.09	565.271	687.896	523.894	684.398	-0.0212364	3.31506	6.00808	165.708	283.043	0.0052026	0.0575673
5.01428e-05	125.09	535.503	577.417	793.184	787.564	-0.0622305	0.521485	-0.0381719	450.454	803.685	0.00518554	0.415929
0.000168985	125.09	126.982	523.607	343.15	512.931	0.0691881	0.360044	7.65353	229.824	115.145	0.00518099	2.42312e-05
0.000483376	124.262	125.09	281.916	361.464	377.146	-0.652168	0.575337	0.465356	158.303	442.514	0.00334006	0.00183931
0.000103351	125.09	857.998	623.539	817.737	829.401	0.0317564	2.99194	6.92489	73.9336	313.559	0.00519982	0.438782
5.53226e-05	125.09	967.111	521.716	752.213	760.184	-0.0418626	0.00560764	3.28377	258.342	282.236	0.00519611	1.11541
9.38065e-05	125.09	840.615	342.303	674.04	674.007	-0.0537355	1.88909	0.0144385	320.533	487.733	0.00519045	1.21277
8.33937e-05	125.09	692.393	682.712	556.713	682.578	-0.259358	3.30112	0.105599	381.023	889.448	0.00487642	15.4206
0.00339458	125.09	221.204	877.41	881.747	947.711	-0.0119299	2.80591	0.506833	652.258	1206.73	0.00520414	0.000334958
0.000174455	125.09	328.777	739	667.468	780.249	-0.0293149	0.0895673	15.3555	404.266	167.035	0.00520056	0.0161178
0.00173104	125.09	816.998	645.31	751.772	646.145	0.0216232	3.89126	0.601425	544.775	598.281	0.00520252	0.177646
0.00012681	125.09	177.511	566.329	328.299	581.588	0.00970131	6.04648	-0.483144	330.125	242.026	0.00520438	5.18506e-05
0.00109654	125.09	980.531	849.237	853.638	930.922	0.0538111	1.2231	4.1688	297.252	534.414	0.00519041	1.86048
0.000216991	125.09	288.433	375.035	629.866	377.681	-0.166637	4.07957	9.33638	195.124	107.636	0.00506747	0.383577
0.0100163	125.09	446.082	358.289	327.571	341.045	0.115904	4.97308	0.487537	248.077	437.412	0.00513807	0.742818
0.00105435	125.09	912.726	842.731	904.963	843.926	-0.302078	3.74046	7.26811	467.398	339.8	0.00476288	49.6046
