Omega	Omega_err	MA1	MS1	svev	alpha
0.0282263	0.00082792	432.283	327.303	767.805	0.99347
0.00954504	0.000419083	126.645	56.7637	254.482	-0.862602
33.5239	0.205009	873.13	433.808	885.662	1.55971
0.00166562	8.54818e-05	452.46	663.346	627.025	0.207132
0.0176607	0.000581413	597.294	436.752	883.449	0.806636
0.00206333	0.000135569	482.189	366.151	123.955	-1.34384
0.00290149	0.00010788	67.6552	526.241	61.2229	-0.339225
0.062593	0.00429387	614.681	443.378	669.844	-0.176531
0.0116922	0.00044776	720.68	512.398	260.78	-1.40686
0.0698342	0.00214108	519.162	196.839	278.329	1.03786
0.0659842	0.00236596	580.647	458.136	827.006	-0.201441
5.1173e-10	2.299e-10	171.482	846.63	2.8095	-1.45523
0.000267414	1.06653e-05	333.382	874.962	793.753	0.763673
0.000604687	2.22224e-05	291.113	838.048	815.51	0.927018
1.88281e-06	3.20067e-07	414.289	820.952	187.913	-0.667524
0.01379	0.000351335	314.33	942.232	731.598	-1.46967
0.00159362	0.000125363	504.63	375.78	85.2861	-1.44859
0.047686	0.00112094	522.619	676.485	869.393	-1.48775
0.000566453	1.56557e-05	184.621	467.713	462.852	-1.21033
7.40917e-06	5.72915e-07	364.343	900.566	152.375	-0.676827
1.43616e-07	2.6538e-06	825.529	808.673	28.6163	0.515656
0.00269449	0.000152776	696.72	631.686	459.758	-1.16364
0.385224	0.00953775	502.638	183.607	417.706	-1.1833
0.000217862	1.20707e-05	175.838	265.912	156.377	0.931895
0.00236122	0.00012612	591.692	684.315	835.697	0.45542
1.23487	0.0294814	410.8	170.343	671.728	-1.17178
0.00401509	0.000884245	588.056	403.952	242.511	0.158549
0.0021484	6.85463e-05	354.518	826.404	835.192	1.40463
9.21686	0.0993455	685.077	113.418	611.636	-0.942316
0.0013737	0.000115771	695.104	722.099	330.324	-0.238073
0.00248433	0.000165723	855.705	682.785	548.015	-0.880547
6.08514e-06	5.88445e-06	898.698	816.689	17.3283	-1.46069
0.141741	0.011446	551.004	366.272	680.333	0.140987
0.00153735	8.35358e-05	486.614	872.278	672.218	1.43747
0.0135932	0.000447293	326.23	358.749	508.519	-1.31015
1.69985e-06	1.19563e-07	235.153	627.19	31.0453	0.456395
3.05148	0.0233288	690.608	207.483	845.482	1.29235
0.00146966	0.000204958	879.581	844.833	336.25	-0.224407
0.00159504	9.47535e-05	577.619	648.164	648.634	0.995839
0.10803	0.00455155	514.853	528.843	852.182	0.0918623
0.000161575	2.98577e-05	845.115	721.407	75.0443	-1.34091
9.37862e-07	1.64666e-06	643.686	534.885	31.7032	-0.412844
0.142956	0.00278829	843.634	483.467	452.103	1.46578
0.00404545	0.00010532	160.657	461.457	612.236	-1.29578
0.0931522	0.00193795	618.94	351.045	998.91	1.05161
0.000873442	2.85399e-05	245.878	870.431	264.045	0.169371
0.0446274	0.000994454	568.595	250.639	371.527	0.954685
0.017833	0.000618069	729.482	416.52	333.793	-1.27951
0.00104858	8.01277e-05	187.928	226.966	166.729	0.434924
2.58248e-08	8.24852e-07	711.851	462.724	8.02126	0.983016
0.102737	0.00279681	896.191	402.192	779.697	0.368214
0.0210293	0.000652969	813.649	683.291	705.043	-1.37236
0.0366061	2.80047e-05	84.3354	195.09	898.005	-0.0607771
3.77504e-05	1.33286e-06	115.521	414.918	35.532	-0.767199
2.28205e-05	1.46179e-05	615.557	403.524	60.6188	0.468156
0.00197263	0.000122488	770.044	866.87	741.997	-0.366383
9.31407e-06	8.76417e-07	143.836	75.961	22.7954	1.42409
0.00402536	0.000172659	488.685	541.114	766.44	1.06705
0.844754	0.023636	893.305	195.446	457.402	-0.227326
0.0190643	0.000628397	828.737	399.836	491.313	0.89694
0.0162699	0.000511517	544.927	320.653	266.893	1.26736
0.00497418	0.000467488	685.571	246.996	160.047	0.385537
0.458645	0.00703007	600.52	62.1299	272.467	-0.519661
0.0109998	0.000491575	879	715.803	718.245	-0.277281
1.54372	0.0263907	741.764	168.122	365.676	-1.49108
0.0731999	0.00169728	659.236	339.697	865.162	-0.766379
0.50383	0.0164607	485.143	207.048	684.01	0.357936
0.000614829	4.56198e-05	556.885	649.038	400.04	-0.475151
0.011706	0.000488069	919.691	420.237	252.916	-1.21541
3.56716	0.0214001	617.233	56.8242	736.108	0.541967
4.57616e-05	3.7886e-06	68.9541	702.557	8.09318	-0.810692
4.41287	0.0935994	468.36	66.8554	654.034	1.38912
0.00367818	0.00010358	184.977	799.315	967.578	-0.837328
0.0230998	0.00111479	189.012	205.897	490.035	1.027
2.05448e-05	9.46131e-07	362.945	806.249	441.397	0.433382
0.571818	0.00851183	505.288	264.986	986.718	1.29095
9.96848e-07	1.50932e-06	635.223	733.9	25.0213	-0.0873393
0.0143284	0.000719462	740.725	186.632	145.568	-0.689558
0.517833	0.00855388	839.189	208.529	522.933	0.906449
0.000822801	2.55149e-05	225.384	678.424	730.973	-0.497249
5.26022	0.0760538	527.739	108.244	575.616	-0.487431
7.41006e-06	2.88812e-07	264.141	601.328	172.577	0.582071
0.010465	0.00103984	457.577	328.94	323.906	0.269079
0.0293135	0.000720761	543.926	518.556	497.076	1.44117
2.25607e-05	1.73227e-06	302.456	568.086	431.507	-0.945451
3.45627	0.0503983	704.717	51.8143	480.081	-1.42007
0.00147032	3.98809e-05	210.343	560.492	836.674	0.327795
0.000298344	1.73603e-05	288.916	519.127	946.115	-0.398888
0.000302439	3.02875e-05	577.371	850.662	718.158	0.930804
0.000148461	1.55419e-05	501.99	774.313	482.082	1.01757
0.0199416	0.000554029	153.253	865.512	410.143	1.42966
0.0274794	0.000782231	434.068	360.277	913.901	0.513749
0.110575	0.0022231	878.363	357.931	862.722	0.651092
0.000437385	2.47899e-05	359.745	582.564	755.472	0.464539
0.0716134	0.00364567	193.056	228.442	252.955	0.0701205
0.0274317	0.000758218	697.569	601.903	895.455	-0.237459
6.12246e-05	8.04562e-06	502.565	682.036	221.478	-0.611076
0.0135638	0.000737064	506.348	535.048	130.261	-1.55489
8.00805e-05	9.70842e-06	450.56	836.556	960.177	0.38258
0.0309715	0.00220104	246.834	183.106	286.025	1.16807
0.0241475	0.000746247	491.037	350.857	579.479	-1.13378
14.2673	0.0900371	883.422	85.2644	787.188	1.04993
0.0140115	0.000455348	263.706	276.685	357.166	-1.30384
0.0197661	0.000628385	828.588	707.08	509.881	1.43562
0.00169525	0.000113361	439.115	402.665	263.198	-0.414853
0.149265	0.00300937	887.713	349.832	373.637	1.38043
0.000822384	2.66943e-05	236.389	811.844	561.622	-0.389998
0.000860316	0.000103096	944.95	794.055	248.421	-0.233097
0.00430341	0.000217411	194.912	366.697	565.346	-0.0489157
0.000190523	1.38487e-05	401.962	657.638	319.313	-1.29736
0.000251727	4.88916e-05	884.323	663.263	172.841	0.403757
3.29808e-05	3.51959e-06	420.343	813.157	585.906	0.917733
2.31233e-06	1.72394e-07	265.822	529.773	160.911	1.08021
0.0984827	0.00216027	829.606	359.986	783.463	-1.03486
0.0034971	9.78449e-05	221.83	764.711	546.908	-1.34043
3.33633	0.0533131	608.766	107.637	499.631	-0.988623
7.19797e-05	5.0699e-06	424.334	939.536	670.071	0.885504
9.2443	0.0506985	647.174	86.8241	869.034	0.964453
4.55546	0.0272015	700.087	68.9056	436.079	0.284478
0.00571617	0.000298266	832.062	538.472	383.293	-1.15042
0.0357689	0.000754311	118.246	734.809	977.675	-1.22912
0.00633138	0.000180467	144.796	793.229	280.076	1.38876
7.53369e-08	4.80068e-07	607.94	513.062	16.3684	-0.640096
0.352432	0.00793839	570.699	186.174	482.081	-0.814349
6.00677e-06	1.9181e-06	175.709	852.397	23.6267	1.55346
0.442375	0.00688983	889.221	263.291	801.674	0.952542
0.000117118	4.64318e-06	282.197	748.788	394.362	0.486276
0.000220292	9.22262e-06	337.26	739.625	788.809	-1.17196
0.00088223	9.76574e-05	524.435	513.562	236.479	-0.329846
0.00214041	0.00012911	356.791	367.203	337.726	0.416193
0.78706	0.0122252	830.265	419.263	928.801	1.44768
0.00794489	0.00105996	555.437	251.822	202.395	-0.171169
0.000505815	2.39438e-05	154.218	267.324	440.556	0.632318
0.00069387	4.3985e-05	480.615	858.409	504.972	-1.41917
0.00811012	0.000356063	657.197	492.484	703.349	0.742853
8.17191	0.750646	282.11	139.213	863.548	1.55145
0.0003424	3.50639e-05	602.776	703.321	389.46	0.895508
0.0140965	0.00031303	120.523	361.631	418.11	1.42966
33.8431	0.317028	730.894	155.735	915.971	1.39901
1.51197e-05	8.54288e-07	357.557	797.748	391.444	-0.571313
0.000902919	8.78827e-06	115.072	521.506	20.3993	-0.133431
0.177186	0.0173947	429.915	237.96	506.287	0.159476
0.293325	0.00696067	680.445	185.569	287.933	-1.26672
5.0286e-05	3.37228e-06	274.782	481.533	91.5422	1.44009
0.154016	0.00410801	234.854	194.873	743.699	1.14339
0.000659725	4.67219e-05	506.504	711.423	819.208	-0.679363
0.000594962	7.19336e-05	817.158	607.916	229.843	-0.74212
0.000843211	4.88932e-05	455.664	591.206	582.339	-0.960928
1.15963	0.0378081	162.712	191.703	652.003	0.0723806
0.000151282	5.87689e-05	379.663	374.92	74.7285	0.148795
0.00294519	0.000136634	510.489	711.308	644.51	-1.36098
1.40945e-07	1.20912e-08	242.841	741.76	26.1549	0.82125
0.061827	0.0033404	886.633	449.953	625.74	-0.252392
0.00671506	0.000178796	211.376	889.237	703.71	-0.198488
1.09505	0.0133894	547.153	304.265	700.895	-1.4712
0.17157	0.00364362	845.471	839.737	226.605	-1.56096
2.95327	0.0279757	81.4397	589.975	526.643	-1.54223
0.669738	0.0169122	914.895	230.548	556.898	-0.310309
0.038811	0.00556526	891.856	493.873	468.544	-0.0859271
8.16985e-05	3.79537e-06	285.633	823.483	234.826	-1.10061
0.012782	0.000406563	323.436	295.465	569.756	-0.969472
0.0891738	0.0023954	234.701	345.94	628.598	-0.0530167
0.000491905	4.49851e-05	600.204	716.593	515.313	0.809325
0.764611	0.0763268	606.33	308.224	760.985	-0.0150961
8.17823	0.080282	848.199	104.667	504.782	0.480905
8.36142e-07	7.37905e-08	285.215	520.083	55.2481	1.0929
0.00436444	0.000233034	63.9559	549.132	321.21	-0.952699
7.9206e-06	9.3366e-07	422.615	874.162	347.064	-0.699566
0.411167	0.0641291	219.627	137.26	469.26	0.684346
3.14926e-05	3.69686e-06	433.199	694.208	201.757	-0.333957
9.54136e-05	9.04313e-06	460.801	870.854	152.163	-1.4542
0.681246	0.0720781	229.078	82.9371	532.778	-1.33647
0.0213821	0.000526723	137.604	753.772	727.938	-1.30105
0.0628646	0.00159874	323.855	278.847	933.811	-0.443942
0.000692604	6.53235e-05	777.979	861.661	555.88	-0.566148
10.1073	0.0919278	785.823	109.256	597.514	-0.870593
7.57901	1.41677	196.515	177.507	940.775	-1.55177
0.00697925	0.000666501	821.714	545.961	400.354	0.278257
0.377694	0.0100985	466.815	192.198	626.061	-0.584633
0.115542	0.0147689	225.135	154.544	389.106	0.509265
0.0053042	0.000271143	858.316	663.541	748.219	-0.653664
0.508565	0.00843266	892.388	235.451	650.971	-0.934901
0.10727	0.00451875	147.112	157.381	522.679	0.769225
0.0142041	0.000350088	216.636	867.605	967.766	1.3367
0.0203884	0.000416957	95.1112	348.164	931.608	-0.477691
0.049741	0.00127761	844.125	555.985	936.581	1.28046
0.00048933	5.40229e-05	698.182	598.986	222.268	-0.485409
6.7758e-08	9.00466e-07	703.53	730.005	8.58584	1.30312
4.68016e-06	1.00972e-06	443.545	821.615	207.522	0.390416
0.0143962	0.000330081	107.066	363.997	826.858	-0.398169
0.00948744	0.000622336	471.378	127.26	118.993	-1.03261
0.0517158	0.00135908	944.865	75.4985	97.6954	0.48176
3.80177e-10	1.47834e-10	373.662	894.032	2.2939	-1.43125
0.632097	0.0108337	500.016	206.142	952.05	-0.810574
0.00416868	0.00022557	755.128	585.562	587.888	-0.878953
0.0105358	0.00622988	365.567	357.571	135.882	0.0302219
5.45191e-05	2.33627e-06	229.186	914.52	134.759	0.904471
0.000658899	3.53249e-05	328.517	301.345	162	-0.746124
0.000340316	2.10986e-05	378.605	527.542	434.376	0.8723
0.00564707	0.000293292	553.041	439.075	431.58	-0.441674
0.0108308	0.000335341	383.107	370.247	404.425	1.31494
5.48349e-05	8.8565e-06	526.39	723.219	161.385	1.16282
0.000261171	3.94209e-05	358.781	252.837	91.2674	-0.588114
0.000161627	2.01417e-05	560.408	910.679	822.595	0.608587
0.00254649	0.000184363	875.2	628.504	482.14	0.83634
3.74e-06	6.46741e-06	879.849	466.274	29.688	-0.859689
3.1692e-09	2.63802e-06	943.816	441.522	5.01001	-0.668623
34.4242	0.216431	830.598	95.3693	646.935	0.16356
0.000208637	1.52132e-05	415.617	618.05	471.151	-0.824826
0.00339264	0.000268249	391.269	228.15	108.48	1.36836
0.164006	0.00746908	430.987	113.7	249.112	0.698304
18.7635	0.0337658	74.3793	857.856	416.58	1.54076
0.00473355	0.000195235	536.36	756.834	756.898	1.39479
0.00495781	0.00114323	273.108	206.909	171.159	-0.117955
0.0193659	0.000628129	598.431	406.586	749.875	-0.813587
0.66063	0.0802902	451.955	287.341	793.297	-0.0732039
0.00289375	0.000171557	855.391	789.562	714.434	1.10853
0.282457	0.0072872	67.7122	83.1023	788.632	-0.709792
0.0173913	0.000365153	146.802	421.106	996.347	-0.179072
0.056164	0.00199963	328.962	221.084	434.006	-1.14779
0.00174173	0.000130131	927.919	274.056	79.5438	1.10068
0.358325	0.0138755	430.965	106.192	313.498	-0.86908
0.400303	0.00892692	462.778	281.732	464.926	-1.46819
0.191211	0.00318671	519.073	251.158	509.851	1.27316
0.0576943	0.00104355	90.7198	541.883	758.358	-0.26367
0.00890762	0.000311446	574.985	667.833	690.447	-1.36683
0.00290644	8.55377e-05	138.939	897.227	508.416	0.599649
0.0096903	0.00027453	168.311	863.728	825.695	-0.286582
0.000427322	1.48113e-05	187.785	564.752	259.876	-1.23489
0.000551855	4.95677e-05	620.944	765.208	330.955	0.239981
0.0710824	0.00176387	96.9405	156.57	609.441	-1.27855
8.18454e-06	5.937e-07	357.728	730.759	998.285	0.230431
1.11919e-05	6.96729e-07	322.642	661.601	989.43	-0.354484
0.000193884	9.64159e-06	379.434	914.011	452.636	1.21344
0.126512	0.0111516	861.238	412.381	577.549	-0.110401
6.80284	0.332669	326.11	169.495	873.763	-1.46765
0.00042526	0.000222395	684.246	473.036	140.615	-0.126032
8.05428e-07	5.94095e-08	288.244	630.789	37.2348	-0.505481
0.00847777	0.000460994	737.359	437.367	432.693	-0.575315
0.00593634	0.000160189	218.126	841.676	890.33	-1.23888
0.00919304	0.000350957	553.277	900.414	493.324	-0.0322277
0.00166662	0.000109242	864.426	907.807	376.617	1.33591
0.00873016	0.000350811	370.188	287.356	390.703	0.962249
8.27054e-05	4.36138e-06	406.851	930.993	839.287	0.510677
0.00703766	0.00049247	454.028	192.836	123.314	-1.25281
0.000373355	4.4775e-05	773.626	835.2	440.879	0.671156
3.15897e-05	2.08832e-06	322.566	878.654	31.4766	0.212878
3.08961	0.0906602	770.33	199.607	673.74	-0.03249
0.00170144	3.34911e-05	150.021	369.854	979.42	-0.441195
0.000949076	4.00682e-05	327.66	657.401	285.513	-1.52037
0.00925752	0.000382652	894.757	645.325	822.523	0.51609
0.00296476	0.000220509	626.317	454.339	327.503	-0.517985
0.000589712	4.83654e-05	597.176	838.993	436.903	-1.29034
0.00454745	0.000205999	724.192	800.074	803.106	-0.276455
0.0584099	0.00131315	728.729	637.859	979.783	-1.40758
0.0302022	0.00290769	787.465	518.911	542.07	0.171247
4.68077	0.0343655	838.764	228.983	914.159	1.35258
0.00518445	0.000248805	836.385	742.045	946.646	-0.989865
0.402167	0.00627104	437.37	208.42	849.343	0.981371
0.000893293	6.71052e-05	612.76	575.455	148.353	-1.34849
3.08456e-06	6.54179e-07	464.448	916.65	160.876	-0.837983
0.00434927	0.000230717	766.725	612.523	645.618	-0.912317
0.000226665	8.10203e-06	300.382	772.85	262.293	0.158662
0.00381257	0.000362786	341.76	67.1773	105.908	-1.26415
7.80824e-08	6.87298e-09	246.161	927.268	29.1207	-0.940647
0.189008	0.00368478	719.313	261.223	386.114	-1.28266
6.45282	0.0862861	419.643	96.4377	904.193	-1.02387
0.0341717	0.000976729	621.893	414.402	245.61	-1.45769
7.53269e-05	4.46801e-06	381.052	873.075	269.995	-1.26941
0.000762494	5.22975e-05	535.598	560.38	306.23	-1.05496
6.17792e-05	4.38729e-06	383.23	787.742	714.985	0.99826
0.00137633	9.77914e-05	804.919	899.162	915.449	0.610833
1.8218	0.0195777	876.43	302.464	895.122	-1.39249
0.0480856	0.00175781	513.687	97.3125	149.324	0.508736
9.95073	0.976652	143.75	122.794	836.191	1.33807
0.170549	0.00298966	487.195	258.071	961.963	0.752737
0.214115	0.00695439	181.145	176.966	835.703	1.11089
3.37836e-08	6.60477e-07	687.347	709.254	18.7868	0.582046
0.0239253	0.00070467	546.996	426.552	503.524	-1.32444
0.000272532	1.87475e-05	375.714	651.083	773.08	-0.342383
0.00364059	0.000238698	903.547	586.619	448.324	-0.690649
0.026794	0.000755148	633.932	750.31	942.153	-0.114373
0.0160737	0.000518953	823.104	366.297	390.127	0.79476
0.0213769	0.000967536	574.368	345.31	493.091	-0.487649
0.00572697	0.000346536	472.276	244.571	199.187	0.717376
0.000648161	6.27994e-05	903.825	874.981	414.205	-1.01361
0.695108	0.0227337	351.533	75.7673	256.522	0.00286288
0.0710994	0.00146132	676.85	355.729	892.036	0.61871
0.00345554	0.000190907	892.348	877.277	977.124	0.455174
0.000128412	6.27086e-05	677.587	498.197	109.372	0.266268
0.00214034	0.000307171	814.494	797.288	338.398	0.176942
4.48106	0.775755	192.597	139.536	901.198	-0.213415
2.15038e-05	1.58497e-06	334.106	566.631	161.255	0.400984
8.68509	0.0871999	491.612	104.696	805.191	-0.740261
0.00823232	0.000207371	130.463	641.486	765.513	1.02327
0.0108283	0.000462355	947.215	499.784	523.136	0.898192
0.00376947	0.000158008	427.06	535.343	431.359	1.35983
0.0251987	0.000510272	83.5396	819.806	518.086	-1.20551
0.00935061	0.000366007	667.093	566.326	672.924	1.21487
0.00263392	0.000180958	655.862	481.269	319.453	1.08102
0.413535	0.00542184	97.8995	299.06	472.266	1.53578
0.659224	0.0158463	353.756	66.6497	253.968	0.137922
0.000574307	5.16656e-05	658.135	853.05	370.249	-0.22962
2.66814e-05	2.80115e-06	402.833	629.243	213.6	0.542274
0.24495	0.0121901	214.585	160.757	605.854	0.977012
0.0160127	0.000601214	930.562	589.877	927.339	-0.87921
1.04682e-06	4.33861e-08	206.203	433.053	107.736	0.515415
0.000723531	6.69724e-05	864.321	931.91	508.654	1.08931
7.12067	0.665408	280.97	129.932	835.757	1.43892
0.00565646	0.000159181	146.582	834.389	502.423	0.295749
6.28739e-06	6.35886e-06	737.439	260.476	22.0284	0.88913
4.32918	0.0534032	839.719	104.98	456.175	-1.08115
0.0205517	0.000485762	215.737	854.706	966.884	-1.38124
0.00265517	0.000145558	494.583	398.588	281.197	-1.06011
0.102972	0.00208671	781.64	351.301	826.79	0.526341
0.00277239	0.000126522	333.212	364.884	514.764	0.684034
0.604041	0.0329292	444.816	209.914	676.082	0.224037
0.000994094	7.92932e-06	94.3035	217.852	166.288	0.144505
2.71277e-05	3.141e-06	428.328	756.182	329.687	0.983467
0.00177797	0.000113222	811.162	892.18	968.936	-0.635135
0.0323575	0.000901859	796.886	624.781	358.81	-1.4769
0.0109718	0.000939765	73.3684	67.1541	193.251	-0.553379
0.00305157	0.00012583	368.456	505.105	991.402	1.06468
0.199148	0.00421727	819.989	259.152	557.076	0.529418
0.000693838	4.19856e-05	419.066	414.757	240.592	-0.646453
3.24179	0.116156	582.609	202.317	840.385	-0.127865
0.699089	0.0146962	908.499	267.127	273.074	-1.53262
0.000225034	8.31848e-06	209.307	651.336	310.673	0.941296
8.6032	0.56267	326.117	69.7597	829.682	-1.54918
0.00405105	0.00010043	86.9138	339.916	331.404	-0.525395
0.000244288	5.61331e-05	795.021	705.464	172.488	-0.330323
0.0001333	3.96535e-05	914.615	322.885	64.3105	0.575993
0.0033188	0.000170082	687.642	786.017	977.594	-0.40603
25.1724	0.246275	938.335	142.162	830.226	-0.627443
0.000311221	1.90505e-05	359.289	610.173	313.119	1.38521
0.00382799	0.000177672	311.509	563.056	740.81	0.0649106
0.000472202	4.25204e-05	582.816	822.45	528.015	0.305872
3.02061	0.317225	212.366	141.605	930.193	0.417935
0.00010647	2.4355e-05	797.069	132.135	28.8599	-1.54501
0.000248654	1.71827e-05	405.021	652.211	691.86	0.913449
1.6874e-05	2.72997e-06	488.229	942.415	162.355	-1.24734
0.0396573	0.000844684	134.577	694.102	403.834	-0.0818095
0.150154	0.0168803	354.275	189.893	415.471	-0.195945
0.0345181	0.000857388	702.949	487.25	958.332	0.40416
0.0152987	0.00146657	359.7	190.52	226.784	-0.57329
0.0275786	0.000640013	282.125	930.593	950.599	0.0770228
0.000913671	7.6508e-06	112.729	251.848	533.192	-1.29436
132.535	0.662756	854.059	86.2429	878.875	-0.112576
0.0980977	0.000689718	78.6581	923.326	567.558	-0.375987
0.288581	0.00488999	667.428	292.248	854.425	-1.17553
0.0554791	0.00126744	432.141	519.563	563.882	-1.49504
0.00330204	7.08202e-06	56.8126	840.895	653.109	-1.09924
0.0144341	0.000284095	81.4153	426.348	468.148	-0.46596
0.00840425	0.000283852	406.941	418.03	876.321	-0.650866
0.0674955	0.00634359	619.878	283.613	381.436	-0.105872
0.0244012	0.000771506	319.856	497.832	930.535	0.0835554
0.000465562	3.32348e-05	471.158	735.075	907.009	-0.528787
0.0462691	0.00110209	77.3237	68.8506	458.042	-1.08704
0.000123182	1.6156e-05	538.413	797.773	178.919	-0.141496
12.6368	0.144769	688.668	115.408	605.455	0.157868
0.000407528	3.13491e-05	491.756	750.316	902.03	0.768237
3.80013e-07	3.2862e-08	218.346	426.359	38.3229	1.21718
0.0234694	0.000661553	659.972	305.787	354.388	1.00609
0.803749	0.0139084	753.619	278.385	347.498	1.50038
0.00197309	0.000148144	63.4604	740.091	309.959	-0.786179
0.0245076	0.000734793	758.941	573.649	404.331	-1.42843
1.00665	0.045834	421.423	144.803	500.776	-0.532833
0.00426434	0.000117426	210.211	754.319	880.764	-1.18651
0.000299199	2.94682e-05	554.635	863.799	866.994	0.530464
