Omega	mH1	mH2	mHc
0.0345266	770.796	815.096	810.361
0.00113215	695.838	777.86	852.043
0.0195176	181.603	844.99	800.858
0.000433996	458.434	559.279	487.638
2.66487e-05	201.647	319.913	367.748
1.11411e-05	139.784	928.197	875.279
0.0014608	339.057	401.634	366.493
0.000408673	776.24	858.985	944.769
0.000258227	528.796	619.958	641.81
0.000332977	843.647	887.84	934.76
3.17031e-05	743.141	949.208	952.992
4.82903e-05	301.717	370.367	454.456
0.00593351	550.529	621.209	591.924
0.00222166	422.985	473.241	434.962
0.000544462	555.832	701.149	763.392
0.000839247	791.452	857.274	862.674
0.00350058	442.811	445.559	522.733
0.0908917	752.562	754.633	755.713
0.000490829	610.152	760.919	728.804
0.00026821	560.034	652.395	596.398
0.00157181	785.524	968.576	891.421
0.00044725	691.455	766.003	784.26
0.000550584	670.115	700.56	728.044
0.00596478	532.075	547.645	586.429
0.0010541	851.464	957.513	909.688
0.000514365	362.657	468.216	540.552
0.000285839	276.289	298.743	391.136
0.00116833	869.158	895.323	938.119
0.00463419	585.036	592.542	598.128
0.000168189	349.162	524.849	602.312
0.000225755	734.221	803.798	767.139
0.000165907	199.177	879.984	710.706
9.09058e-05	332.666	490.604	523.182
0.000803414	510.048	514.706	562.55
0.000298017	696.098	900.055	903.641
5.22045e-06	321.799	825.28	873.8
0.000216938	454.506	562.756	538.232
0.000401476	122.83	486.806	352.987
0.00121855	738.088	762.306	812.731
0.000628934	764.206	832.858	816.117
0.000154888	543.383	562.109	644.944
0.000291166	221.037	238.851	326.067
0.000291143	430.306	496.143	492.591
0.000881982	870.103	966.448	985.115
0.00190289	170.886	224.385	225.823
0.00032365	539.946	577.643	616.902
0.00460701	317.303	808.185	879.002
0.000165646	742.442	925.632	848.273
0.000694597	895.33	962.161	946.976
0.00267638	544.94	545.919	593.656
0.000262325	604.064	661.921	732.691
0.00018096	766.949	821.104	863.405
0.000221366	790.557	909.887	964.864
0.000215761	445.706	487.87	541.489
0.000107945	224.23	459.359	317.248
0.00102154	558.418	756.876	689.542
9.53125e-05	423.745	535.034	588.841
0.00181038	628.877	697.713	695.848
0.00123871	663.31	700.125	738.387
8.69117e-05	639.898	803.292	824.166
0.00252187	494.502	674.189	674.6
0.00377783	765.406	766.353	831.254
0.000625418	355.194	457.705	422.329
0.000168254	325.598	480.277	507.649
0.0012472	721.277	826.037	814.876
0.0050465	814.073	924.25	873.096
0.00158143	921.616	924.071	961.365
0.000153452	725.143	820.239	802.637
0.00273096	768.665	774.926	832.038
0.00159309	302.7	393.352	377.01
0.00195889	494.592	519.997	583.708
0.00041337	554.08	597.777	640.829
0.000296855	470.661	548.035	556.072
0.0187541	434.169	558.262	548.646
0.000194277	637.96	682.287	735.752
0.000394922	800.907	923.664	959.027
0.000429892	429.318	506.515	559.498
0.000675104	448.123	473.519	521.374
0.00118971	570.446	842.076	913.854
0.00511729	969.456	981.179	994.461
0.000408319	805.18	813.538	875.202
2.53603e-06	143.413	599.095	646.178
0.00202092	320.084	327.442	360.67
0.000123346	615.747	734.589	830.723
0.00252506	450.807	496.084	514.493
1.29298e-05	150.612	696.413	626.925
0.000180246	908.451	957.884	988.941
0.000211371	824.934	945.153	903.934
2.91439e-05	163.688	626.916	593.218
0.00304886	506.027	984.316	970.642
0.00184066	514.126	735.521	709.211
0.0004706	582.201	810.657	761.062
0.000356839	517.97	544.846	560.513
0.000152467	330.213	437.423	519.563
0.000230279	700.018	722.164	746.344
0.000459577	553.009	660.691	736.467
0.00146548	389.693	483.239	441.691
0.000835449	592.062	766.752	711.614
1.06206e-05	160.284	943.989	929.874
0.000154833	788.107	897.768	916.68
2.74916e-05	502.544	988.718	982.57
0.000361193	926.562	994.486	997.05
0.000608218	562.488	605.768	610.882
0.000234763	719.033	967.998	957.871
0.000142091	568.393	834.757	803.689
0.000283251	534.064	611.596	578.793
0.00192569	892.946	905.946	965.296
0.00418105	482.654	535.436	503.203
0.000374952	289.241	394.016	386.653
0.000149143	485.518	574.522	574.75
0.0147063	401.219	435.226	403.231
0.000263058	513.929	538.192	594.166
0.000503069	485.846	629.392	670.059
0.000131854	581.205	709.16	735.387
0.0006694	710.49	833.583	763.414
0.000373227	714.083	771.993	742.034
6.12462e-05	736.792	883.969	918.882
0.00146518	725.367	743.632	746.208
7.82259e-05	513.961	592.86	638.1
0.00062229	190.208	944.401	992.642
0.00115328	420.754	458.555	536.007
0.000174128	379.902	495.951	422.594
0.000632669	195.919	398.016	281.227
0.000984102	427.087	629.812	568.534
0.000728182	451.496	471.062	491.069
0.0175005	580.536	582.91	587.886
0.000146974	452.169	577.944	605.747
0.000178671	524.293	619.494	653.764
0.00100108	268.457	325.33	389.887
0.000325143	583.249	604.09	677.895
0.0016007	702.437	795.006	778.577
0.000569921	577.908	621.329	618.092
0.000287804	144.747	961.974	863.846
0.00103643	464.425	520.753	564.265
0.00062026	526.233	604.667	621.482
0.00787371	654.023	982.585	975.082
0.00368874	488.989	545.87	561.876
0.0006036	427.503	445.197	474.481
0.000853433	767.532	780.688	844.449
0.000589233	573.042	689.515	720.092
0.000108998	492.569	741.271	624.361
0.000748648	507.232	507.268	579.139
0.000157633	753.574	902.257	819.873
0.000201603	848.643	885.244	892.566
0.00031952	208.093	428.746	560.693
0.000311378	309.541	468.176	459.079
0.00106338	297.268	474.728	481.731
0.00025976	553.803	884.673	837.253
0.000382502	471.132	686.543	750.066
0.000370755	630.943	705.051	699.199
7.26437e-05	653.345	838.831	870.708
8.60604e-05	219.891	728.433	709.363
0.000240748	379.925	909.224	855.889
0.000258086	502.537	708.878	717.912
0.000672807	646.394	908.289	886.844
0.0019762	698.505	784.522	788.96
1.92277e-05	129.743	506.326	440.834
0.000240206	258.049	641.396	558.508
0.000586999	503.021	793.009	789.086
0.000492641	524.84	590.753	634.661
0.000382774	341.271	521.715	383.413
4.3218e-05	656.554	884.845	878.8
0.00571035	794.123	828.091	844.094
0.00408267	168.233	783.807	739.941
9.94249e-05	256.466	448.256	438.409
0.000742002	698.003	937.15	782.758
0.00230135	123.212	347.601	142.87
4.31814e-05	739.901	858.342	905.365
0.000113593	341.89	596.591	630.305
0.000244629	511.377	613.687	661.292
0.00115109	331.724	354.522	399.032
0.000802263	533.813	668.114	559.719
0.00148879	513.318	558.72	613.802
0.000920473	709.951	941.204	867.864
0.00236608	671.046	673.095	713.619
0.000468856	551.57	569.367	623.547
0.000290072	419.093	537.24	473.228
0.000181168	737.75	837.648	869.343
0.000579185	776.483	790.579	814.726
0.000503937	904.734	934.525	937.218
0.000125898	647.289	740.276	717.113
7.91421e-05	604.644	715.96	729.128
0.000111636	296.653	697.1	609.954
0.000217839	625.192	637.514	741.054
4.8023e-05	206.06	297.172	271.403
0.000581282	645.687	965.835	928.022
0.000475421	716.495	738.426	815.316
0.000571249	566.08	800.387	801.206
0.000288694	159.814	375.889	224.497
0.00179014	374.204	668.571	714.161
0.000115257	447.483	500.109	566.568
9.25474e-05	324.495	556.623	598.535
0.000758456	628.318	692.371	680.075
0.000836304	762.827	805.913	810.724
0.000254734	665.505	896.263	805.867
0.000650722	803.419	830.065	891.676
0.00196495	95.3743	114.51	139.694
0.000668669	488.404	557.988	529.043
0.000519091	727.931	729.395	788.213
0.000485782	757.16	817.838	794.182
0.00129768	717.07	732.602	824.354
0.000140939	369.499	738.688	861.069
0.000226281	411.625	774.318	666.221
0.00181392	486.555	498.559	558.135
0.000329838	583.363	675.415	610.866
0.00171341	189.058	205.162	254.06
0.00037713	356.39	662.026	590.839
0.000862259	367.685	493.688	407.692
0.000155113	436.516	775.849	799.327
0.00039168	155.505	599.952	491.825
0.000531228	573.558	615.977	645.15
0.00030906	539.497	601.434	613.21
0.00177865	309.038	324.229	363.583
0.000517765	139.479	863.057	867.3
0.00129688	620.835	697.906	669.019
0.00125409	302.04	403.004	405.424
0.000206492	568.276	716.571	737.743
0.000191767	747.396	788.422	900.7
0.00045047	533.789	540.262	602.798
0.00344373	596.65	846.769	820.136
0.000965364	251.981	269.736	311.528
0.000765659	741.932	813.977	756.074
0.00083328	574.974	587.652	652.703
0.000497866	429.851	447.165	484.339
0.000742662	453.807	510.776	521.522
0.00155955	306.684	325.764	354.107
0.00101502	552.363	563.636	594.31
0.000775688	129.576	312.635	339.76
0.00093325	648.736	653.334	728.548
0.000933735	931.758	938.804	995.848
0.00243038	149.127	233.811	162.886
0.00172984	917.002	924.939	996.405
0.000304099	666.807	701.3	761.361
0.000181506	192.353	843.22	876.258
0.00044791	402.042	477.414	517.121
0.000396946	693.092	723.798	783.078
6.29013e-05	295.041	472.266	530.116
0.000297576	630.775	917.204	853.589
0.000904251	715.511	857.615	913.554
8.43827e-05	471.799	741.757	578.745
0.000476507	429.833	447.084	491.381
0.000614539	704.991	788.378	754.191
9.11878e-05	327.146	510.674	483.005
0.000206962	767.133	892.16	907.188
0.00167044	489.472	596.971	660.118
0.000616319	653.291	676.678	730.548
0.000707364	391.461	618.197	505.979
0.000122569	309.866	400.457	409.405
5.87161e-06	175.767	552.604	559.955
0.00278807	647.061	648.591	719.959
0.000128887	677.215	713.466	753.783
0.00209168	426.684	915.402	870.173
0.00029614	159.529	481.698	488.102
0.00170549	495.241	669.227	729.982
0.00151418	786.034	786.724	835.164
0.000764678	773.584	776.501	835.381
0.000101087	677.519	739.666	806.858
0.00796611	544.941	977.746	916.788
0.000223802	204.412	313.475	353.735
0.000859027	650.742	793.949	703.753
0.00252306	600.294	669.121	602.265
0.00284214	939.927	946.915	976.841
5.63808e-07	275.317	934.794	935.577
0.000656891	374.852	630.048	595.386
0.000123177	723.933	813.02	767.431
0.000415142	550.989	891.892	818.403
0.0028636	727.459	908.948	922.182
0.00300539	708.49	748.229	733.36
0.000654662	614.321	619.972	752.155
0.00012838	342.054	803.415	681.04
0.000367305	493.711	661.61	603.823
0.000675174	348.636	451.822	436.305
8.67312e-05	430.114	519.873	535.727
0.000293182	156.854	293.809	361.01
5.92962e-05	322.471	555.816	631.462
0.0021162	98.1537	108.43	142.819
0.0021169	369.605	528.13	561.132
0.000211955	638.865	740.114	773.746
0.000967738	630.023	643.867	708.994
0.000971762	363.975	450.091	423.586
0.000489588	708.806	729.565	762.096
0.00299611	496.49	632.396	580.708
0.000832041	782.624	865.887	945.256
0.000340037	887.396	904.98	968.332
0.00751242	837.346	897.727	922.8
0.00280924	660.806	683.947	743.04
0.000446415	137.411	593.744	377.059
0.00106667	594.747	676.233	617.584
0.000289023	538.813	569.471	642.359
0.00066367	671.122	830.013	741.832
0.0010123	408.56	617.061	481.434
0.000332897	522.169	567.283	632.19
0.00028568	429.53	508.583	552.102
0.000187722	637.011	767.847	707.176
0.000607056	565.089	856.891	849.28
8.86994e-05	508.416	945.804	993.732
0.00127426	815.983	831.068	875.903
0.00188754	356.558	616.879	490.722
0.00034317	762.979	910.666	913.691
0.00199162	249.735	534.893	519.824
0.00306932	582.043	752.861	749.615
0.00396836	897.268	938.447	947.877
0.000460535	821.295	879.517	838.152
0.0248018	479.29	870.855	799.897
0.000340904	630.451	707.431	759.844
6.82841e-05	389.59	616.862	715.875
0.00041462	652.833	672.426	693.572
0.00375136	584.69	642.801	614.771
0.00274699	715.73	766.39	814.014
0.00153825	501.673	544.327	627.388
0.000141328	786.475	897.48	917.329
0.00157157	424.807	646.565	678.018
0.00012087	296.957	566.988	593.321
0.000789666	659.83	946.413	881.147
0.000732537	226.513	782.875	727.365
0.0302846	657.749	663.881	663.932
0.000257644	816.776	845.96	907.408
0.000263497	363.625	568.839	644.156
0.000240432	814.546	860.14	951.945
0.00155668	499.468	504.243	536.92
0.00137815	451.277	452.664	498.742
0.000178635	497.466	980.354	885.79
1.38611e-05	167.535	539.659	549.339
9.70306e-06	196.41	535.487	593.928
0.000133452	616.093	794.115	761.594
0.000755979	128.007	206.939	269.189
0.000641796	199.794	616.938	596.067
0.000212203	397.225	533.485	545.221
0.000282649	169.029	240.071	346.081
0.000297819	865.404	974.367	929.383
0.000416786	816.046	857.879	942.052
0.00106367	389.362	391.261	457.749
0.00409679	502.418	543.235	559.35
0.000366086	430.019	474.415	459.321
0.000588506	682.193	770.693	709.411
0.00107588	496.39	560.788	578.773
0.000908036	796.401	827.458	865.856
0.000167078	582.827	748.26	858.867
0.000110954	452.155	513.135	632.2
0.000161434	186.418	607.868	604.314
0.000119418	376.025	487.111	512.541
0.000356735	416.138	427.78	495.201
0.000263158	277.334	330.594	387.281
0.000907488	353.256	426.886	373.41
0.000385277	324.76	395.278	404.82
0.00114656	635.838	746.968	700.014
0.000575339	738.316	757.531	785.741
1.79148e-05	162.919	890.304	871.496
0.00175204	599.544	708.334	640.014
0.000906813	655.915	899.247	972.847
0.00146675	764.639	909.375	851.671
0.000238396	241.106	650.866	654
0.00346095	651.464	656.537	692.605
0.000768561	902.926	961.687	946.69
0.000290384	773.596	791.522	864.918
0.000532519	527.864	714.705	628.492
0.000302515	410.555	588.395	568.883
0.00228483	778.205	778.205	839.091
0.000311969	653.638	689.696	682.26
0.000338347	232.534	470.457	509.659
0.000454765	450.414	669.091	605.665
0.000166783	435.545	614.715	696.559
0.00353404	808.724	871.591	814.152
0.000246973	232.601	312.838	322.089
0.00195848	641.957	698.47	690.833
0.000233503	495.996	539.884	586.834
2.45154e-05	188.221	759.713	764.649
0.000614088	323.293	431.453	495.98
0.000126384	368.107	666.622	522.102
8.60959e-05	337.015	462.377	580.129
0.000115084	528.503	764.828	774.147
0.00341351	915.563	917.393	984.124
8.24671e-05	605.597	760.586	780.934
0.000309305	591.142	712.514	621.107
0.000602133	680.971	947.272	782.859
0.00188381	426.385	485.167	532.778
0.000984168	105.974	230.943	289.379
0.00255499	763.95	784.126	856.354
0.000152223	328.478	447.273	611.702
0.000441857	519.676	957.173	961.162
0.000116254	864.296	990.129	980.314
0.00135154	763.998	764.6	845.7
0.000474597	559.796	579.527	598.936
0.000151788	685.542	801.682	871.426
0.000212615	302.517	448.63	486.019
8.04432e-05	527.253	626.032	600.062
0.000748463	513.075	519.419	582.039
0.000593793	347.613	514.153	429.859
0.000744737	766.473	810.749	868.876
0.0026761	409.828	530.039	468.713
0.00180536	437.202	459.83	457.811
0.000252562	853.445	943.454	934.721
0.000293108	659.502	795.132	762.053
0.000983951	564.191	693.263	615.43
0.000228163	637.461	705.825	758.97
0.000272961	523.651	797.875	781.346
0.000412413	586.563	704.064	770.047
0.00065839	848.686	963.185	969.978
0.000243032	673.066	782.377	786.598
0.000606855	388.646	457.085	434.044
0.000749963	680.8	768.942	751.762
0.000122829	155.251	577.036	595.241
0.00846838	355.721	623.293	630.511
0.000596206	725.527	918.677	932.603
0.00024394	256.17	740.149	701.086
0.000172053	160.03	286.116	248.645
0.000471811	589.98	891.582	894.797
0.0526026	920.603	928.02	932.898
0.00228068	423.345	461.745	513.107
0.0010924	594.749	862.361	836.348
0.000930518	384.958	816.254	711.209
0.000280303	310.015	542.817	514.954
0.00894905	728.21	950.812	904.186
0.00248337	799.776	816.945	834.746
0.000772302	615.113	665.456	684.953
0.000228321	447.377	567.582	643.4
0.000302783	286.403	372.715	448.245
0.00595395	407.087	441.152	409.088
0.000213976	362.316	662.911	637.471
0.00342831	539.912	670.055	595.068
0.000594634	354.907	483.826	467.579
0.000699911	255.855	349.999	473.204
0.000311342	491.538	667.939	630.564
1.78605e-05	149.258	293.769	328.74
0.000487243	741.596	770.054	772.188
0.000193243	747.801	795.006	793.43
0.00297434	393.416	422.644	422.037
0.00013793	811.466	945.561	973.7
8.65396e-05	336.183	642.16	522.834
1.26044e-06	236.465	857.486	898.59
0.000173317	289.164	365.488	408.045
0.000138556	592.7	632.124	729.862
0.0019143	341.986	362.371	365.633
0.0249865	634.818	703.265	729.521
0.00116346	387.538	387.539	449.178
0.020038	737.539	818.306	857.886
0.000643066	565.445	699.32	687.087
0.000912015	759.673	761.567	800.166
0.025661	550.128	711.182	764.18
0.00174276	880.285	975.464	950.911
0.00410093	508.641	510.303	515.765
0.00194515	579.848	592.354	623.406
0.000324477	237.511	459.46	488.897
0.000562311	805.062	861.026	865.219
7.59856e-06	173.973	586.886	655.308
0.00023873	246.019	258.588	258.768
0.000255986	872.156	932.045	966.858
0.000466876	739.998	952.907	814.497
0.00028061	285.144	603.128	551.527
0.00648428	599.97	954.642	888.998
0.000383336	505.159	899.499	960.038
0.000756606	311.613	427.641	417.223
0.000178157	431.957	750.846	750.612
0.001072	599.352	612.209	639.757
8.87845e-05	518.993	693.351	624.592
3.27937e-05	235.957	944.624	920.512
6.14959e-05	188.772	630.679	419.841
0.000153753	638.039	723.501	758.971
0.000142216	553.852	638.231	631.242
0.00126154	361.836	373.573	415.518
0.000317143	753.352	768.26	839.081
0.00227959	855.004	910.208	884.158
0.000360598	285.37	794.96	808.26
0.000690591	714.35	887.024	802.283
0.00305326	903.139	918.333	997.827
0.000344115	624.315	658.544	664.999
0.000381961	511.934	721.726	790.966
0.00019466	528.098	584.272	697.875
0.000670702	835.3	839.201	871.928
0.000256884	501.093	562.346	566.437
0.00015306	388.546	642.58	714.814
0.00492689	438.578	572.694	504.671
0.000827388	407.075	476.707	437.62
0.000820812	695.998	942.321	992.814
0.00177698	696.406	866.351	834.592
0.000255615	735.347	844.803	865.631
0.000204346	734.361	852.335	861.6
0.000182978	774.993	821.662	809.887
0.0034006	499.375	707.538	703.602
0.00145608	811.059	839.141	831.218
6.99841e-07	128.53	806.225	845.951
0.000557424	382.833	635.034	592.183
0.00108631	908.944	939.129	975.743
0.000168811	496.164	849.162	777.784
0.00144371	534.978	815.412	861.922
3.86767e-05	823.131	933.102	934.96
0.00147224	549.582	706.888	736.947
0.00301109	879.253	942.121	962.67
0.000375652	567.91	607.182	646.425
0.000734808	173.611	597.759	638.827
0.000294881	667.126	757.373	823.36
6.38851e-05	168.447	555.469	560.592
0.00297176	554.814	560.585	622.887
0.00187349	345.059	345.298	414.987
8.46058e-07	173.498	613.651	600.362
0.0013929	827.089	862.448	861.335
0.000130041	451.123	695.939	657.65
0.000442289	304.683	885.791	949.49
0.00091213	719.814	909.157	857.05
0.000218121	521.424	964.227	905.006
0.00433112	870.045	892.951	909.35
0.00151938	422.341	422.801	472.637
0.00159311	469.633	995.149	992.755
0.000254095	376.811	555.479	449.98
0.00094709	365.136	500.943	456.306
0.000220838	607.777	666.202	763.339
0.00134451	408.697	505.866	533.292
0.000513619	480.035	694.295	655.426
