sqrts	xsec	
1206.36	1.67047e-09	
1206.46	1.67019e-09	
1206.56	1.66991e-09	
1206.66	1.66963e-09	
1206.75	1.66935e-09	
1206.85	1.66907e-09	
1206.95	1.66879e-09	
1207.05	1.66851e-09	
1207.15	1.66822e-09	
1207.24	1.66794e-09	
1207.34	1.66766e-09	
1207.44	1.66738e-09	
1207.54	1.6671e-09	
1207.64	1.66682e-09	
1207.73	1.66654e-09	
1207.83	1.66626e-09	
1207.93	1.66598e-09	
1208.03	1.6657e-09	
1208.13	1.66542e-09	
1208.22	1.66514e-09	
1208.32	1.66486e-09	
1208.42	1.66458e-09	
1208.52	1.6643e-09	
1208.62	1.66402e-09	
1208.71	1.66374e-09	
1208.81	1.66346e-09	
1208.91	1.66318e-09	
1209.01	1.6629e-09	
1209.11	1.66262e-09	
1209.2	1.66235e-09	
1209.3	1.66207e-09	
1209.4	1.66179e-09	
1209.5	1.66151e-09	
1209.6	1.66123e-09	
1209.69	1.66095e-09	
1209.79	1.66067e-09	
1209.89	1.66039e-09	
1209.99	1.66011e-09	
1210.09	1.65983e-09	
1210.18	1.65956e-09	
1210.28	1.65928e-09	
1210.38	1.659e-09	
1210.48	1.65872e-09	
1210.58	1.65844e-09	
1210.67	1.65816e-09	
1210.77	1.65789e-09	
1210.87	1.65761e-09	
1210.97	1.65733e-09	
1211.07	1.65705e-09	
1211.16	1.65677e-09	
1211.26	1.6565e-09	
1211.36	1.65622e-09	
1211.46	1.65594e-09	
1211.56	1.65566e-09	
1211.65	1.65539e-09	
1211.75	1.65511e-09	
1211.85	1.65483e-09	
1211.95	1.65455e-09	
1212.05	1.65428e-09	
1212.14	1.654e-09	
1212.24	1.65372e-09	
1212.34	1.65345e-09	
1212.44	1.65317e-09	
1212.54	1.65289e-09	
1212.63	1.65262e-09	
1212.73	1.65234e-09	
1212.83	1.65206e-09	
1212.93	1.65179e-09	
1213.03	1.65151e-09	
1213.12	1.65123e-09	
1213.22	1.65096e-09	
1213.32	1.65068e-09	
1213.42	1.6504e-09	
1213.52	1.65013e-09	
1213.61	1.64985e-09	
1213.71	1.64958e-09	
1213.81	1.6493e-09	
1213.91	1.64902e-09	
1214.01	1.64875e-09	
1214.1	1.64847e-09	
1214.2	1.6482e-09	
1214.3	1.64792e-09	
1214.4	1.64764e-09	
1214.5	1.64737e-09	
1214.59	1.64709e-09	
1214.69	1.64682e-09	
1214.79	1.64654e-09	
1214.89	1.64627e-09	
1214.99	1.64599e-09	
1215.08	1.64572e-09	
1215.18	1.64544e-09	
1215.28	1.64517e-09	
1215.38	1.64489e-09	
1215.48	1.64462e-09	
1215.57	1.64434e-09	
1215.67	1.64407e-09	
1215.77	1.64379e-09	
1215.87	1.64352e-09	
1215.97	1.64325e-09	
1216.06	1.64297e-09	
1216.16	1.6427e-09	
1216.26	1.64242e-09	
1216.36	1.64215e-09	
1216.46	1.64187e-09	
1216.55	1.6416e-09	
1216.65	1.64133e-09	
1216.75	1.64105e-09	
1216.85	1.64078e-09	
1216.95	1.64051e-09	
1217.04	1.64023e-09	
1217.14	1.63996e-09	
1217.24	1.63968e-09	
1217.34	1.63941e-09	
1217.44	1.63914e-09	
1217.53	1.63886e-09	
1217.63	1.63859e-09	
1217.73	1.63832e-09	
1217.83	1.63805e-09	
1217.93	1.63777e-09	
1218.02	1.6375e-09	
1218.12	1.63723e-09	
1218.22	1.63695e-09	
1218.32	1.63668e-09	
1218.42	1.63641e-09	
1218.51	1.63614e-09	
1218.61	1.63586e-09	
1218.71	1.63559e-09	
1218.81	1.63532e-09	
1218.91	1.63505e-09	
1219	1.63477e-09	
1219.1	1.6345e-09	
1219.2	1.63423e-09	
1219.3	1.63396e-09	
1219.4	1.63368e-09	
1219.49	1.63341e-09	
1219.59	1.63314e-09	
1219.69	1.63287e-09	
1219.79	1.6326e-09	
1219.89	1.63233e-09	
1219.98	1.63205e-09	
1220.08	1.63178e-09	
1220.18	1.63151e-09	
1220.28	1.63124e-09	
1220.38	1.63097e-09	
1220.47	1.6307e-09	
1220.57	1.63043e-09	
1220.67	1.63016e-09	
1220.77	1.62988e-09	
1220.87	1.62961e-09	
1220.96	1.62934e-09	
1221.06	1.62907e-09	
1221.16	1.6288e-09	
1221.26	1.62853e-09	
1221.36	1.62826e-09	
1221.45	1.62799e-09	
1221.55	1.62772e-09	
1221.65	1.62745e-09	
1221.75	1.62718e-09	
1221.85	1.62691e-09	
1221.94	1.62664e-09	
1222.04	1.62637e-09	
1222.14	1.6261e-09	
1222.24	1.62583e-09	
1222.34	1.62556e-09	
1222.43	1.62529e-09	
1222.53	1.62502e-09	
1222.63	1.62475e-09	
1222.73	1.62448e-09	
1222.83	1.62421e-09	
1222.92	1.62394e-09	
1223.02	1.62367e-09	
1223.12	1.6234e-09	
1223.22	1.62313e-09	
1223.32	1.62286e-09	
1223.41	1.62259e-09	
1223.51	1.62232e-09	
1223.61	1.62205e-09	
1223.71	1.62178e-09	
1223.81	1.62152e-09	
1223.9	1.62125e-09	
1224	1.62098e-09	
1224.1	1.62071e-09	
1224.2	1.62044e-09	
1224.3	1.62017e-09	
1224.39	1.6199e-09	
1224.49	1.61963e-09	
1224.59	1.61937e-09	
1224.69	1.6191e-09	
1224.79	1.61883e-09	
1224.88	1.61856e-09	
1224.98	1.61829e-09	
1225.08	1.61803e-09	
1225.18	1.61776e-09	
1225.28	1.61749e-09	
1225.37	1.61722e-09	
1225.47	1.61695e-09	
1225.57	1.61669e-09	
1225.67	1.61642e-09	
1225.77	1.61615e-09	
1225.86	1.61588e-09	
1225.96	1.61562e-09	
1226.06	1.61535e-09	
1226.16	1.61508e-09	
1226.26	1.61481e-09	
1226.35	1.61455e-09	
1226.45	1.61428e-09	
1226.55	1.61401e-09	
1226.65	1.61375e-09	
1226.75	1.61348e-09	
1226.84	1.61321e-09	
1226.94	1.61295e-09	
1227.04	1.61268e-09	
1227.14	1.61241e-09	
1227.24	1.61215e-09	
1227.33	1.61188e-09	
1227.43	1.61161e-09	
1227.53	1.61135e-09	
1227.63	1.61108e-09	
1227.73	1.61081e-09	
1227.82	1.61055e-09	
1227.92	1.61028e-09	
1228.02	1.61002e-09	
1228.12	1.60975e-09	
1228.22	1.60948e-09	
1228.31	1.60922e-09	
1228.41	1.60895e-09	
1228.51	1.60869e-09	
1228.61	1.60842e-09	
1228.71	1.60815e-09	
1228.8	1.60789e-09	
1228.9	1.60762e-09	
1229	1.60736e-09	
1229.1	1.60709e-09	
1229.2	1.60683e-09	
1229.29	1.60656e-09	
1229.39	1.6063e-09	
1229.49	1.60603e-09	
1229.59	1.60577e-09	
1229.69	1.6055e-09	
1229.78	1.60524e-09	
1229.88	1.60497e-09	
1229.98	1.60471e-09	
1230.08	1.60444e-09	
1230.18	1.60418e-09	
1230.27	1.60391e-09	
1230.37	1.60365e-09	
1230.47	1.60339e-09	
1230.57	1.60312e-09	
1230.67	1.60286e-09	
1230.76	1.60259e-09	
1230.86	1.60233e-09	
1230.96	1.60206e-09	
1231.06	1.6018e-09	
1231.16	1.60154e-09	
1231.25	1.60127e-09	
1231.35	1.60101e-09	
1231.45	1.60075e-09	
1231.55	1.60048e-09	
1231.65	1.60022e-09	
1231.74	1.59995e-09	
1231.84	1.59969e-09	
1231.94	1.59943e-09	
1232.04	1.59916e-09	
1232.14	1.5989e-09	
1232.23	1.59864e-09	
1232.33	1.59837e-09	
1232.43	1.59811e-09	
1232.53	1.59785e-09	
1232.63	1.59759e-09	
1232.72	1.59732e-09	
1232.82	1.59706e-09	
1232.92	1.5968e-09	
1233.02	1.59653e-09	
1233.12	1.59627e-09	
1233.21	1.59601e-09	
1233.31	1.59575e-09	
1233.41	1.59548e-09	
1233.51	1.59522e-09	
1233.61	1.59496e-09	
1233.7	1.5947e-09	
1233.8	1.59444e-09	
1233.9	1.59417e-09	
1234	1.59391e-09	
1234.1	1.59365e-09	
1234.19	1.59339e-09	
1234.29	1.59313e-09	
1234.39	1.59286e-09	
1234.49	1.5926e-09	
1234.59	1.59234e-09	
1234.68	1.59208e-09	
1234.78	1.59182e-09	
1234.88	1.59156e-09	
1234.98	1.59129e-09	
1235.08	1.59103e-09	
1235.17	1.59077e-09	
1235.27	1.59051e-09	
1235.37	1.59025e-09	
1235.47	1.58999e-09	
1235.57	1.58973e-09	
1235.66	1.58947e-09	
1235.76	1.58921e-09	
1235.86	1.58895e-09	
1235.96	1.58868e-09	
1236.06	1.58842e-09	
1236.15	1.58816e-09	
1236.25	1.5879e-09	
1236.35	1.58764e-09	
1236.45	1.58738e-09	
1236.55	1.58712e-09	
1236.64	1.58686e-09	
1236.74	1.5866e-09	
1236.84	1.58634e-09	
1236.94	1.58608e-09	
1237.04	1.58582e-09	
1237.13	1.58556e-09	
1237.23	1.5853e-09	
1237.33	1.58504e-09	
1237.43	1.58478e-09	
1237.53	1.58452e-09	
1237.62	1.58426e-09	
1237.72	1.584e-09	
1237.82	1.58374e-09	
1237.92	1.58348e-09	
1238.02	1.58322e-09	
1238.11	1.58297e-09	
1238.21	1.58271e-09	
1238.31	1.58245e-09	
1238.41	1.58219e-09	
1238.51	1.58193e-09	
1238.6	1.58167e-09	
1238.7	1.58141e-09	
1238.8	1.58115e-09	
1238.9	1.58089e-09	
1239	1.58063e-09	
1239.09	1.58038e-09	
1239.19	1.58012e-09	
1239.29	1.57986e-09	
1239.39	1.5796e-09	
1239.49	1.57934e-09	
1239.58	1.57908e-09	
1239.68	1.57882e-09	
1239.78	1.57857e-09	
1239.88	1.57831e-09	
1239.98	1.57805e-09	
1240.07	1.57779e-09	
1240.17	1.57753e-09	
1240.27	1.57728e-09	
1240.37	1.57702e-09	
1240.47	1.57676e-09	
1240.56	1.5765e-09	
1240.66	1.57625e-09	
1240.76	1.57599e-09	
1240.86	1.57573e-09	
1240.96	1.57547e-09	
1241.05	1.57522e-09	
1241.15	1.57496e-09	
1241.25	1.5747e-09	
1241.35	1.57444e-09	
1241.45	1.57419e-09	
1241.54	1.57393e-09	
1241.64	1.57367e-09	
1241.74	1.57342e-09	
1241.84	1.57316e-09	
1241.94	1.5729e-09	
1242.03	1.57265e-09	
1242.13	1.57239e-09	
1242.23	1.57213e-09	
1242.33	1.57188e-09	
1242.43	1.57162e-09	
1242.52	1.57136e-09	
1242.62	1.57111e-09	
1242.72	1.57085e-09	
1242.82	1.57059e-09	
1242.92	1.57034e-09	
1243.01	1.57008e-09	
1243.11	1.56983e-09	
1243.21	1.56957e-09	
1243.31	1.56931e-09	
1243.41	1.56906e-09	
1243.5	1.5688e-09	
1243.6	1.56855e-09	
1243.7	1.56829e-09	
1243.8	1.56804e-09	
1243.9	1.56778e-09	
1243.99	1.56752e-09	
1244.09	1.56727e-09	
1244.19	1.56701e-09	
1244.29	1.56676e-09	
1244.39	1.5665e-09	
1244.48	1.56625e-09	
1244.58	1.56599e-09	
1244.68	1.56574e-09	
1244.78	1.56548e-09	
1244.88	1.56523e-09	
1244.97	1.56497e-09	
1245.07	1.56472e-09	
1245.17	1.56446e-09	
1245.27	1.56421e-09	
1245.37	1.56395e-09	
1245.46	1.5637e-09	
1245.56	1.56345e-09	
1245.66	1.56319e-09	
1245.76	1.56294e-09	
1245.86	1.56268e-09	
1245.95	1.56243e-09	
1246.05	1.56217e-09	
1246.15	1.56192e-09	
1246.25	1.56167e-09	
1246.35	1.56141e-09	
1246.44	1.56116e-09	
1246.54	1.5609e-09	
1246.64	1.56065e-09	
1246.74	1.5604e-09	
1246.84	1.56014e-09	
1246.93	1.55989e-09	
1247.03	1.55964e-09	
1247.13	1.55938e-09	
1247.23	1.55913e-09	
1247.33	1.55888e-09	
1247.42	1.55862e-09	
1247.52	1.55837e-09	
1247.62	1.55812e-09	
1247.72	1.55786e-09	
1247.82	1.55761e-09	
1247.91	1.55736e-09	
1248.01	1.5571e-09	
1248.11	1.55685e-09	
1248.21	1.5566e-09	
1248.31	1.55635e-09	
1248.4	1.55609e-09	
1248.5	1.55584e-09	
1248.6	1.55559e-09	
1248.7	1.55534e-09	
1248.8	1.55508e-09	
1248.89	1.55483e-09	
1248.99	1.55458e-09	
1249.09	1.55433e-09	
1249.19	1.55407e-09	
1249.29	1.55382e-09	
1249.38	1.55357e-09	
1249.48	1.55332e-09	
1249.58	1.55307e-09	
1249.68	1.55281e-09	
1249.78	1.55256e-09	
1249.87	1.55231e-09	
1249.97	1.55206e-09	
1250.07	1.55181e-09	
1250.17	1.55156e-09	
1250.27	1.5513e-09	
1250.36	1.55105e-09	
1250.46	1.5508e-09	
1250.56	1.55055e-09	
1250.66	1.5503e-09	
1250.76	1.55005e-09	
1250.85	1.5498e-09	
1250.95	1.54955e-09	
1251.05	1.54929e-09	
1251.15	1.54904e-09	
1251.25	1.54879e-09	
1251.34	1.54854e-09	
1251.44	1.54829e-09	
1251.54	1.54804e-09	
1251.64	1.54779e-09	
1251.74	1.54754e-09	
1251.83	1.54729e-09	
1251.93	1.54704e-09	
1252.03	1.54679e-09	
1252.13	1.54654e-09	
1252.23	1.54629e-09	
1252.32	1.54604e-09	
1252.42	1.54579e-09	
1252.52	1.54554e-09	
1252.62	1.54529e-09	
1252.72	1.54504e-09	
1252.81	1.54479e-09	
1252.91	1.54454e-09	
1253.01	1.54429e-09	
1253.11	1.54404e-09	
1253.21	1.54379e-09	
1253.3	1.54354e-09	
1253.4	1.54329e-09	
1253.5	1.54304e-09	
1253.6	1.54279e-09	
1253.7	1.54254e-09	
1253.79	1.54229e-09	
1253.89	1.54204e-09	
1253.99	1.54179e-09	
1254.09	1.54154e-09	
1254.19	1.5413e-09	
1254.28	1.54105e-09	
1254.38	1.5408e-09	
1254.48	1.54055e-09	
1254.58	1.5403e-09	
1254.68	1.54005e-09	
1254.77	1.5398e-09	
1254.87	1.53955e-09	
1254.97	1.53931e-09	
1255.07	1.53906e-09	
1255.17	1.53881e-09	
1255.26	1.53856e-09	
1255.36	1.53831e-09	
1255.46	1.53806e-09	
1255.56	1.53782e-09	
1255.66	1.53757e-09	
1255.75	1.53732e-09	
1255.85	1.53707e-09	
1255.95	1.53682e-09	
1256.05	1.53658e-09	
1256.15	1.53633e-09	
1256.24	1.53608e-09	
1256.34	1.53583e-09	
1256.44	1.53558e-09	
1256.54	1.53534e-09	
1256.64	1.53509e-09	
1256.73	1.53484e-09	
1256.83	1.53459e-09	
1256.93	1.53435e-09	
1257.03	1.5341e-09	
1257.13	1.53385e-09	
1257.22	1.53361e-09	
1257.32	1.53336e-09	
1257.42	1.53311e-09	
1257.52	1.53286e-09	
1257.62	1.53262e-09	
1257.71	1.53237e-09	
1257.81	1.53212e-09	
1257.91	1.53188e-09	
1258.01	1.53163e-09	
1258.11	1.53138e-09	
1258.2	1.53114e-09	
1258.3	1.53089e-09	
1258.4	1.53064e-09	
1258.5	1.5304e-09	
1258.6	1.53015e-09	
1258.69	1.52991e-09	
1258.79	1.52966e-09	
1258.89	1.52941e-09	
1258.99	1.52917e-09	
1259.09	1.52892e-09	
1259.18	1.52868e-09	
1259.28	1.52843e-09	
1259.38	1.52818e-09	
1259.48	1.52794e-09	
1259.58	1.52769e-09	
1259.67	1.52745e-09	
1259.77	1.5272e-09	
1259.87	1.52696e-09	
1259.97	1.52671e-09	
1260.07	1.52646e-09	
1260.16	1.52622e-09	
1260.26	1.52597e-09	
1260.36	1.52573e-09	
1260.46	1.52548e-09	
1260.56	1.52524e-09	
1260.65	1.52499e-09	
1260.75	1.52475e-09	
1260.85	1.5245e-09	
1260.95	1.52426e-09	
1261.05	1.52401e-09	
1261.14	1.52377e-09	
1261.24	1.52352e-09	
1261.34	1.52328e-09	
1261.44	1.52304e-09	
1261.54	1.52279e-09	
1261.63	1.52255e-09	
1261.73	1.5223e-09	
1261.83	1.52206e-09	
1261.93	1.52181e-09	
1262.03	1.52157e-09	
1262.12	1.52132e-09	
1262.22	1.52108e-09	
1262.32	1.52084e-09	
1262.42	1.52059e-09	
1262.52	1.52035e-09	
1262.61	1.5201e-09	
1262.71	1.51986e-09	
1262.81	1.51962e-09	
1262.91	1.51937e-09	
1263.01	1.51913e-09	
1263.1	1.51889e-09	
1263.2	1.51864e-09	
1263.3	1.5184e-09	
1263.4	1.51816e-09	
1263.5	1.51791e-09	
1263.59	1.51767e-09	
1263.69	1.51743e-09	
1263.79	1.51718e-09	
1263.89	1.51694e-09	
1263.99	1.5167e-09	
1264.08	1.51645e-09	
1264.18	1.51621e-09	
1264.28	1.51597e-09	
1264.38	1.51573e-09	
1264.48	1.51548e-09	
1264.57	1.51524e-09	
1264.67	1.515e-09	
1264.77	1.51476e-09	
1264.87	1.51451e-09	
1264.97	1.51427e-09	
1265.06	1.51403e-09	
1265.16	1.51379e-09	
1265.26	1.51354e-09	
1265.36	1.5133e-09	
1265.46	1.51306e-09	
1265.55	1.51282e-09	
1265.65	1.51257e-09	
1265.75	1.51233e-09	
1265.85	1.51209e-09	
1265.95	1.51185e-09	
1266.04	1.51161e-09	
1266.14	1.51137e-09	
1266.24	1.51112e-09	
1266.34	1.51088e-09	
1266.44	1.51064e-09	
1266.53	1.5104e-09	
1266.63	1.51016e-09	
1266.73	1.50992e-09	
1266.83	1.50968e-09	
1266.93	1.50943e-09	
1267.02	1.50919e-09	
1267.12	1.50895e-09	
1267.22	1.50871e-09	
1267.32	1.50847e-09	
1267.42	1.50823e-09	
1267.51	1.50799e-09	
1267.61	1.50775e-09	
1267.71	1.50751e-09	
1267.81	1.50726e-09	
1267.91	1.50702e-09	
1268	1.50678e-09	
1268.1	1.50654e-09	
1268.2	1.5063e-09	
1268.3	1.50606e-09	
1268.4	1.50582e-09	
1268.49	1.50558e-09	
1268.59	1.50534e-09	
1268.69	1.5051e-09	
1268.79	1.50486e-09	
1268.89	1.50462e-09	
1268.98	1.50438e-09	
1269.08	1.50414e-09	
1269.18	1.5039e-09	
1269.28	1.50366e-09	
1269.38	1.50342e-09	
1269.47	1.50318e-09	
1269.57	1.50294e-09	
1269.67	1.5027e-09	
1269.77	1.50246e-09	
1269.87	1.50222e-09	
1269.96	1.50198e-09	
1270.06	1.50174e-09	
1270.16	1.5015e-09	
1270.26	1.50127e-09	
1270.36	1.50103e-09	
1270.45	1.50079e-09	
1270.55	1.50055e-09	
1270.65	1.50031e-09	
1270.75	1.50007e-09	
1270.85	1.49983e-09	
1270.94	1.49959e-09	
1271.04	1.49935e-09	
1271.14	1.49911e-09	
1271.24	1.49888e-09	
1271.34	1.49864e-09	
1271.43	1.4984e-09	
1271.53	1.49816e-09	
1271.63	1.49792e-09	
1271.73	1.49768e-09	
1271.83	1.49744e-09	
1271.92	1.49721e-09	
1272.02	1.49697e-09	
1272.12	1.49673e-09	
1272.22	1.49649e-09	
1272.32	1.49625e-09	
1272.41	1.49602e-09	
1272.51	1.49578e-09	
1272.61	1.49554e-09	
1272.71	1.4953e-09	
1272.81	1.49506e-09	
1272.9	1.49483e-09	
1273	1.49459e-09	
1273.1	1.49435e-09	
1273.2	1.49411e-09	
1273.3	1.49388e-09	
1273.39	1.49364e-09	
1273.49	1.4934e-09	
1273.59	1.49316e-09	
1273.69	1.49293e-09	
1273.79	1.49269e-09	
1273.88	1.49245e-09	
1273.98	1.49221e-09	
1274.08	1.49198e-09	
1274.18	1.49174e-09	
1274.28	1.4915e-09	
1274.37	1.49127e-09	
1274.47	1.49103e-09	
1274.57	1.49079e-09	
1274.67	1.49056e-09	
1274.77	1.49032e-09	
1274.86	1.49008e-09	
1274.96	1.48985e-09	
1275.06	1.48961e-09	
1275.16	1.48937e-09	
1275.26	1.48914e-09	
1275.35	1.4889e-09	
1275.45	1.48867e-09	
1275.55	1.48843e-09	
1275.65	1.48819e-09	
1275.75	1.48796e-09	
1275.84	1.48772e-09	
1275.94	1.48748e-09	
1276.04	1.48725e-09	
1276.14	1.48701e-09	
1276.24	1.48678e-09	
1276.33	1.48654e-09	
1276.43	1.48631e-09	
1276.53	1.48607e-09	
1276.63	1.48583e-09	
1276.73	1.4856e-09	
1276.82	1.48536e-09	
1276.92	1.48513e-09	
1277.02	1.48489e-09	
1277.12	1.48466e-09	
1277.22	1.48442e-09	
1277.31	1.48419e-09	
1277.41	1.48395e-09	
1277.51	1.48372e-09	
1277.61	1.48348e-09	
1277.71	1.48325e-09	
1277.8	1.48301e-09	
1277.9	1.48278e-09	
1278	1.48254e-09	
1278.1	1.48231e-09	
1278.2	1.48207e-09	
1278.29	1.48184e-09	
1278.39	1.4816e-09	
1278.49	1.48137e-09	
1278.59	1.48113e-09	
1278.69	1.4809e-09	
1278.78	1.48067e-09	
1278.88	1.48043e-09	
1278.98	1.4802e-09	
1279.08	1.47996e-09	
1279.18	1.47973e-09	
1279.27	1.4795e-09	
1279.37	1.47926e-09	
1279.47	1.47903e-09	
1279.57	1.47879e-09	
1279.67	1.47856e-09	
1279.76	1.47833e-09	
1279.86	1.47809e-09	
1279.96	1.47786e-09	
1280.06	1.47762e-09	
1280.16	1.47739e-09	
1280.25	1.47716e-09	
1280.35	1.47692e-09	
1280.45	1.47669e-09	
1280.55	1.47646e-09	
1280.65	1.47622e-09	
1280.74	1.47599e-09	
1280.84	1.47576e-09	
1280.94	1.47553e-09	
1281.04	1.47529e-09	
1281.14	1.47506e-09	
1281.23	1.47483e-09	
1281.33	1.47459e-09	
1281.43	1.47436e-09	
1281.53	1.47413e-09	
1281.63	1.47389e-09	
1281.72	1.47366e-09	
1281.82	1.47343e-09	
1281.92	1.4732e-09	
1282.02	1.47296e-09	
1282.12	1.47273e-09	
1282.21	1.4725e-09	
1282.31	1.47227e-09	
1282.41	1.47204e-09	
1282.51	1.4718e-09	
1282.61	1.47157e-09	
1282.7	1.47134e-09	
1282.8	1.47111e-09	
1282.9	1.47087e-09	
1283	1.47064e-09	
1283.1	1.47041e-09	
1283.19	1.47018e-09	
1283.29	1.46995e-09	
1283.39	1.46972e-09	
1283.49	1.46948e-09	
1283.59	1.46925e-09	
1283.68	1.46902e-09	
1283.78	1.46879e-09	
1283.88	1.46856e-09	
1283.98	1.46833e-09	
1284.08	1.4681e-09	
1284.17	1.46786e-09	
1284.27	1.46763e-09	
1284.37	1.4674e-09	
1284.47	1.46717e-09	
1284.57	1.46694e-09	
1284.66	1.46671e-09	
1284.76	1.46648e-09	
1284.86	1.46625e-09	
1284.96	1.46602e-09	
1285.06	1.46578e-09	
1285.15	1.46555e-09	
1285.25	1.46532e-09	
1285.35	1.46509e-09	
1285.45	1.46486e-09	
1285.55	1.46463e-09	
1285.64	1.4644e-09	
1285.74	1.46417e-09	
1285.84	1.46394e-09	
1285.94	1.46371e-09	
1286.04	1.46348e-09	
1286.13	1.46325e-09	
1286.23	1.46302e-09	
1286.33	1.46279e-09	
1286.43	1.46256e-09	
1286.53	1.46233e-09	
1286.62	1.4621e-09	
1286.72	1.46187e-09	
1286.82	1.46164e-09	
1286.92	1.46141e-09	
1287.02	1.46118e-09	
1287.11	1.46095e-09	
1287.21	1.46072e-09	
1287.31	1.46049e-09	
1287.41	1.46026e-09	
1287.51	1.46003e-09	
1287.6	1.4598e-09	
1287.7	1.45957e-09	
1287.8	1.45935e-09	
1287.9	1.45912e-09	
1288	1.45889e-09	
1288.09	1.45866e-09	
1288.19	1.45843e-09	
1288.29	1.4582e-09	
1288.39	1.45797e-09	
1288.49	1.45774e-09	
1288.58	1.45751e-09	
1288.68	1.45728e-09	
1288.78	1.45706e-09	
1288.88	1.45683e-09	
1288.98	1.4566e-09	
1289.07	1.45637e-09	
1289.17	1.45614e-09	
1289.27	1.45591e-09	
1289.37	1.45569e-09	
1289.47	1.45546e-09	
1289.56	1.45523e-09	
1289.66	1.455e-09	
1289.76	1.45477e-09	
1289.86	1.45454e-09	
1289.96	1.45432e-09	
1290.05	1.45409e-09	
1290.15	1.45386e-09	
1290.25	1.45363e-09	
1290.35	1.4534e-09	
1290.45	1.45318e-09	
1290.54	1.45295e-09	
1290.64	1.45272e-09	
1290.74	1.45249e-09	
1290.84	1.45227e-09	
1290.94	1.45204e-09	
1291.03	1.45181e-09	
1291.13	1.45158e-09	
1291.23	1.45136e-09	
1291.33	1.45113e-09	
1291.43	1.4509e-09	
1291.52	1.45067e-09	
1291.62	1.45045e-09	
1291.72	1.45022e-09	
1291.82	1.44999e-09	
1291.92	1.44977e-09	
1292.01	1.44954e-09	
1292.11	1.44931e-09	
1292.21	1.44909e-09	
1292.31	1.44886e-09	
1292.41	1.44863e-09	
1292.5	1.44841e-09	
1292.6	1.44818e-09	
1292.7	1.44795e-09	
1292.8	1.44773e-09	
1292.9	1.4475e-09	
1292.99	1.44727e-09	
1293.09	1.44705e-09	
1293.19	1.44682e-09	
1293.29	1.44659e-09	
1293.39	1.44637e-09	
1293.48	1.44614e-09	
1293.58	1.44592e-09	
1293.68	1.44569e-09	
1293.78	1.44546e-09	
1293.88	1.44524e-09	
1293.97	1.44501e-09	
1294.07	1.44479e-09	
1294.17	1.44456e-09	
1294.27	1.44434e-09	
1294.37	1.44411e-09	
1294.46	1.44388e-09	
1294.56	1.44366e-09	
1294.66	1.44343e-09	
1294.76	1.44321e-09	
1294.86	1.44298e-09	
1294.95	1.44276e-09	
1295.05	1.44253e-09	
1295.15	1.44231e-09	
1295.25	1.44208e-09	
1295.35	1.44186e-09	
1295.44	1.44163e-09	
1295.54	1.44141e-09	
1295.64	1.44118e-09	
1295.74	1.44096e-09	
1295.84	1.44073e-09	
1295.93	1.44051e-09	
1296.03	1.44028e-09	
1296.13	1.44006e-09	
1296.23	1.43983e-09	
1296.33	1.43961e-09	
1296.42	1.43938e-09	
1296.52	1.43916e-09	
1296.62	1.43894e-09	
1296.72	1.43871e-09	
1296.82	1.43849e-09	
1296.91	1.43826e-09	
1297.01	1.43804e-09	
1297.11	1.43781e-09	
1297.21	1.43759e-09	
1297.31	1.43737e-09	
1297.4	1.43714e-09	
1297.5	1.43692e-09	
1297.6	1.43669e-09	
1297.7	1.43647e-09	
1297.8	1.43625e-09	
1297.89	1.43602e-09	
1297.99	1.4358e-09	
1298.09	1.43558e-09	
1298.19	1.43535e-09	
1298.29	1.43513e-09	
1298.38	1.4349e-09	
1298.48	1.43468e-09	
1298.58	1.43446e-09	
1298.68	1.43423e-09	
1298.78	1.43401e-09	
1298.87	1.43379e-09	
1298.97	1.43357e-09	
1299.07	1.43334e-09	
1299.17	1.43312e-09	
1299.27	1.4329e-09	
1299.36	1.43267e-09	
1299.46	1.43245e-09	
1299.56	1.43223e-09	
1299.66	1.432e-09	
1299.76	1.43178e-09	
1299.85	1.43156e-09	
1299.95	1.43134e-09	
1300.05	1.43111e-09	
1300.15	1.43089e-09	
1300.25	1.43067e-09	
1300.34	1.43045e-09	
1300.44	1.43022e-09	
1300.54	1.43e-09	
1300.64	1.42978e-09	
1300.74	1.42956e-09	
1300.83	1.42934e-09	
1300.93	1.42911e-09	
1301.03	1.42889e-09	
1301.13	1.42867e-09	
1301.23	1.42845e-09	
1301.32	1.42823e-09	
1301.42	1.428e-09	
1301.52	1.42778e-09	
1301.62	1.42756e-09	
1301.72	1.42734e-09	
1301.81	1.42712e-09	
1301.91	1.4269e-09	
1302.01	1.42667e-09	
1302.11	1.42645e-09	
1302.21	1.42623e-09	
1302.3	1.42601e-09	
1302.4	1.42579e-09	
1302.5	1.42557e-09	
1302.6	1.42535e-09	
1302.7	1.42512e-09	
1302.79	1.4249e-09	
1302.89	1.42468e-09	
1302.99	1.42446e-09	
1303.09	1.42424e-09	
1303.19	1.42402e-09	
1303.28	1.4238e-09	
1303.38	1.42358e-09	
1303.48	1.42336e-09	
1303.58	1.42314e-09	
1303.68	1.42292e-09	
1303.77	1.4227e-09	
1303.87	1.42248e-09	
1303.97	1.42225e-09	
1304.07	1.42203e-09	
1304.17	1.42181e-09	
1304.26	1.42159e-09	
1304.36	1.42137e-09	
